time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	21	19	30	11	0	0	0	0	0	0	0	0	0	0	9417.455	9132.179	9137.605	9313.449	9382.918	8964.894	9209.025	
0	21	19	30	11	1	-1500	1.649985e-07	4.2755	0	0	0	0	0	0	9417.456	9132.178	9137.607	9313.433	9382.917	8964.893	9209.026	
0.032	21	19	30	12	1	-1500	-8.440702e-08	4.2755	0	0	0	0	0	0	9417.457	9132.178	9137.608	9313.422	9382.916	8964.893	9209.026	
0.076	21	19	30	12	1	-1500	-3.876768e-06	4.275512	0	0	0	0	0	0	9417.459	9132.177	9137.609	9313.406	9382.915	8964.892	9209.027	
0.12	21	19	30	12	1	-1500	-3.931001e-05	4.275539	0	0	0	0	0	0	9417.461	9132.176	9137.61	9313.392	9382.914	8964.892	9209.028	
0.152	21	19	30	12	1	-1500	-9.200265e-05	4.275576	0	0	0	0	0	0	9417.463	9132.175	9137.612	9313.379	9382.913	8964.891	9209.028	
0.2	21	19	30	12	1	-1500	-0.0002196855	4.275657	0	0	0	0	0	0	9417.465	9132.174	9137.613	9313.361	9382.912	8964.889	9209.029	
0.248	21	19	30	12	1	-1500	-0.0003171413	4.27575	0	0	0	0	0	0	9417.468	9132.173	9137.615	9313.344	9382.911	8964.888	9209.03	
0.292	21	19	30	12	1	-1499.999	-0.0003765602	4.275841	0	0	0	0	0	0	9417.471	9132.171	9137.616	9313.327	9382.91	8964.887	9209.03	
0.34	21	19	30	12	1	-1499.999	-0.0004579304	4.275946	0	0	0	0	0	0	9417.475	9132.17	9137.617	9313.31	9382.908	8964.885	9209.031	
