time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	suav_1_x	suav_1_y	suav_1_z	suav_2_x	suav_2_y	suav_2_z	suav_3_x	suav_3_y	suav_3_z	suav_4_x	suav_4_y	suav_4_z	suav_5_x	suav_5_y	suav_5_z	suav_6_x	suav_6_y	suav_6_z	suav_7_x	suav_7_y	suav_7_z	suav_8_x	suav_8_y	suav_8_z	suav_9_x	suav_9_y	suav_9_z	suav_10_x	suav_10_y	suav_10_z	
56.596	21	15	32	28	-1075.623	-25.23093	0.3947447	-599.9782	-200.0114	0.3858104	-700.0006	-99.99826	0.3497036	-1171.682	150.0109	0.3198302	-1000.23	-200.1067	0.3385719	-600.1821	100.005	0.2450327	-899.9721	0.001828815	0.3847296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56.644	21	15	32	28	-1075.624	-25.23107	0.4022679	-599.9781	-200.0114	0.3901027	-700.0007	-99.9983	0.3466979	-1171.657	150.0109	0.3172585	-1000.23	-200.1068	0.340931	-600.1823	100.005	0.2498219	-899.972	0.001819528	0.3838029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56.692	21	15	32	28	-1075.625	-25.23121	0.4096334	-599.9781	-200.0114	0.3943351	-700.0008	-99.99835	0.3437185	-1171.634	150.0109	0.3150764	-1000.23	-200.1069	0.3430151	-600.1825	100.005	0.2543598	-899.972	0.001810582	0.3829417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56.724	21	15	32	28	-1075.625	-25.23132	0.4144341	-599.9781	-200.0114	0.3971079	-700.0009	-99.99837	0.3417054	-1171.616	150.0109	0.3134165	-1000.23	-200.107	0.3446586	-600.1826	100.005	0.258166	-899.9719	0.001803209	0.3822314	0	0	0	0	0	0	0	0	0	0	0	0	-1500	1.253598e-07	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56.764	21	15	32	28	-1075.625	-25.23145	0.4202885	-599.978	-200.0115	0.4005053	-700.0009	-99.99841	0.3391456	-1171.595	150.0109	0.3117072	-1000.23	-200.1071	0.3464076	-600.1828	100.005	0.2624824	-899.9719	0.001795086	0.3814384	0	0	0	0	0	0	0	0	0	0	0	0	-1500	1.244184e-07	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56.804	21	15	32	28	-1075.626	-25.23158	0.4259566	-599.978	-200.0115	0.4038142	-700.001	-99.99844	0.336554	-1171.575	150.0109	0.3101426	-1000.23	-200.1072	0.3480635	-600.1829	100.005	0.2668788	-899.9718	0.00178693	0.3806441	0	0	0	0	0	0	0	0	0	0	0	0	-1500	2.033077e-05	4.275955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56.852	21	15	32	28	-1075.627	-25.23175	0.4324774	-599.9779	-200.0115	0.4076564	-700.0011	-99.99849	0.3334592	-1171.55	150.0109	0.3084592	-1000.23	-200.1073	0.3499082	-600.1831	100.005	0.2722412	-899.9718	0.001776746	0.3796922	0	0	0	0	0	0	0	0	0	0	0	0	-1500	5.167269e-05	4.279793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56.896	21	15	32	28	-1075.627	-25.23191	0.438152	-599.9779	-200.0115	0.4110504	-700.0012	-99.99853	0.3307048	-1171.528	150.0109	0.307104	-1000.23	-200.1074	0.3514437	-600.1834	100.005	0.2772193	-899.9717	0.00176682	0.3788242	0	0	0	0	0	0	0	0	0	0	0	0	-1500	7.882116e-05	4.287043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56.944	21	15	32	28	-1075.628	-25.23208	0.4435048	-599.9779	-200.0116	0.4143184	-700.0013	-99.99857	0.3280848	-1171.505	150.0109	0.305932	-1000.231	-200.1075	0.3528108	-600.1836	100.0049	0.2822354	-899.9716	0.00175647	0.3779647	0	0	0	0	0	0	0	0	0	0	0	0	-1500	0.0001105926	4.297854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56.98	21	15	32	28	-1075.628	-25.23223	0.4480666	-599.9778	-200.0116	0.4171726	-700.0013	-99.9986	0.3258417	-1171.485	150.0109	0.3050309	-1000.231	-200.1076	0.3538901	-600.1838	100.0049	0.2868091	-899.9716	0.001746986	0.3771945	0	0	0	0	0	0	0	0	0	0	0	0	-1499.999	0.0001319694	4.310727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
