time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	21	19	53	14	0	0	0	0	0	0	0	0	0	0	8660.254	8660.254	8660.254	8660.254	8660.254	8660.254	8660.254	
0	21	19	53	14	0	0	0	0	0	0	0	0	0	0	8660.254	8660.254	8660.254	8660.254	8660.254	8660.254	8660.254	
0	21	19	53	14	0	0	0	0	0	0	0	0	0	0	8660.254	8660.254	8660.254	8660.254	8660.254	8660.254	8660.254	
0	21	19	53	14	1	-1502	-3.485602e-08	4.2755	0	0	0	0	0	0	9335.755	9132.136	9137.648	9317.843	9382.873	8964.791	9209.042	
0.02	21	19	53	14	1	-1502	-3.485602e-08	4.2755	0	0	0	0	0	0	9335.756	9132.136	9137.648	9317.838	9382.874	8964.79	9209.041	
0.032	21	19	53	14	1	-1502	-3.485602e-08	4.2755	0	0	0	0	0	0	9335.757	9132.136	9137.648	9317.833	9382.875	8964.79	9209.04	
0.036	21	19	53	14	1	-1502	-3.485602e-08	4.2755	0	0	0	0	0	0	9335.757	9132.136	9137.648	9317.832	9382.875	8964.79	9209.04	
0.056	21	19	53	14	1	-1502	-5.158982e-07	4.2755	0	0	0	0	0	0	9335.758	9132.135	9137.648	9317.826	9382.876	8964.79	9209.039	
0.076	21	19	53	14	1	-1502	-2.30175e-06	4.2755	0	0	0	0	0	0	9335.759	9132.135	9137.647	9317.82	9382.877	8964.789	9209.038	
0.08	21	19	53	14	1	-1502	-3.430438e-06	4.275501	0	0	0	0	0	0	9335.759	9132.135	9137.647	9317.819	9382.877	8964.789	9209.038	
0.092	21	19	53	14	1	-1502	-9.264101e-06	4.275505	0	0	0	0	0	0	9335.759	9132.134	9137.647	9317.815	9382.877	8964.789	9209.038	
0.112	21	19	53	14	1	-1502	-2.354568e-05	4.275515	0	0	0	0	0	0	9335.76	9132.134	9137.647	9317.809	9382.878	8964.788	9209.037	
0.128	21	19	53	14	1	-1502	-4.029105e-05	4.275526	0.0004046696	0.0005220615	-5.962195e-05	0	0	0	9335.761	9132.134	9137.646	9317.804	9382.879	8964.788	9209.036	
0.128	21	19	53	14	1	-1502	-4.029105e-05	4.275526	0.0004046696	0.0005220615	-5.962195e-05	0	0	0	9335.761	9132.134	9137.646	9317.804	9382.879	8964.788	9209.036	
0.14	21	19	53	14	1	-1502	-5.946024e-05	4.275538	0.0006022754	0.0004614434	-9.146386e-05	0	0	0	9335.761	9132.133	9137.646	9317.8	9382.88	8964.788	9209.035	
0.168	21	19	53	14	1	-1502	-0.0001120494	4.276032	0.001157569	0.0006651274	-0.0001623861	0	0	0	9335.763	9132.133	9137.646	9317.791	9382.881	8964.788	9209.034	
0.176	21	19	53	15	1	-1502	-0.0001288685	4.276399	0.001325321	0.0008191462	-0.0001821188	0	0	0	9335.763	9132.133	9137.646	9317.789	9382.881	8964.787	9209.034	
0.184	21	19	53	15	1	-1502	-0.0001375964	4.276626	0.001491511	0.001012296	-0.0002012728	0	0	0	9335.763	9132.133	9137.645	9317.788	9382.881	8964.787	9209.034	
