time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	21	19	53	14	0	0	0	0	0	0	0	0	0	0	8660.254	8660.254	8660.254	8660.254	8660.254	8660.254	8660.254	
0	21	19	53	14	1	-1506	-3.485602e-08	4.2755	0	0	0	0	0	0	9335.757	9132.135	9137.648	9317.83	9382.875	8964.79	9209.04	
0.024	21	19	53	14	1	-1506	-3.485602e-08	4.2755	0	0	0	0	0	0	9335.758	9132.135	9137.647	9317.822	9382.876	8964.789	9209.039	
0.036	21	19	53	14	1	-1506	-3.485602e-08	4.2755	0	0	0	0	0	0	9335.759	9132.135	9137.647	9317.819	9382.877	8964.789	9209.038	
0.04	21	19	53	14	1	-1506	-3.485602e-08	4.2755	0	0	0	0	0	0	9335.759	9132.135	9137.647	9317.817	9382.877	8964.789	9209.038	
0.06	21	19	53	14	1	-1506	2.823842e-07	4.2755	0	0	0	0	0	0	9335.76	9132.134	9137.647	9317.811	9382.878	8964.789	9209.037	
0.076	21	19	53	14	1	-1506	-5.55473e-08	4.2755	6.4576e-08	0.0008034715	-3.765805e-07	0	0	0	9335.761	9132.134	9137.647	9317.806	9382.879	8964.788	9209.036	
0.084	21	19	53	14	1	-1506	3.923419e-07	4.2755	-4.746286e-06	0.0008081384	1.382567e-06	0	0	0	9335.761	9132.134	9137.646	9317.804	9382.879	8964.788	9209.036	
0.088	21	19	53	14	1	-1506	9.354995e-07	4.275501	-1.049966e-05	0.0008138358	1.491801e-06	0	0	0	9335.761	9132.134	9137.646	9317.802	9382.879	8964.788	9209.036	
0.112	21	19	53	14	1	-1506	4.727944e-06	4.275714	-8.030305e-05	0.001052365	1.492576e-06	0	0	0	9335.762	9132.133	9137.646	9317.796	9382.88	8964.788	9209.035	
0.132	21	19	53	15	1	-1506	1.081412e-05	4.276785	-0.0001570102	0.001512422	2.814471e-06	0	0	0	9335.763	9132.133	9137.646	9317.789	9382.881	8964.787	9209.034	
0.132	21	19	53	15	1	-1506	1.081412e-05	4.276785	-0.0001570102	0.001512422	2.814471e-06	0	0	0	9335.763	9132.133	9137.646	9317.789	9382.881	8964.787	9209.034	
0.152	21	19	53	15	1	-1506	1.665456e-05	4.278077	-0.0002737231	0.002157354	6.629313e-06	0	0	0	9335.764	9132.132	9137.645	9317.783	9382.882	8964.787	9209.033	
0.18	21	19	53	15	1	-1506	3.022651e-05	4.282092	-0.0003897202	0.003429387	1.062429e-05	0	0	0	9335.765	9132.132	9137.644	9317.774	9382.883	8964.787	9209.032	
0.18	21	19	53	15	1	-1506	3.022651e-05	4.282092	-0.0003897202	0.003429387	1.062429e-05	0	0	0	9335.765	9132.132	9137.644	9317.774	9382.883	8964.787	9209.032	
0.204	21	19	53	15	1	-1506	4.16831e-05	4.28636	-0.0004159115	0.004858761	1.148513e-05	0	0	0	9335.766	9132.132	9137.644	9317.767	9382.884	8964.786	9209.03	
0.228	21	19	53	15	1	-1505.999	5.647598e-05	4.291707	-0.0004425575	0.006577123	1.345362e-05	0	0	0	9335.766	9132.131	9137.643	9317.76	9382.885	8964.786	9209.029	
0.228	21	19	53	15	1	-1505.999	5.647598e-05	4.291707	-0.0004425575	0.006577123	1.345362e-05	0	0	0	9335.766	9132.131	9137.643	9317.76	9382.885	8964.786	9209.029	
0.248	21	19	53	15	1	-1505.999	7.087304e-05	4.296985	-0.0004445743	0.008142959	1.395404e-05	0	0	0	9335.767	9132.131	9137.643	9317.754	9382.886	8964.786	9209.028	
0.276	21	19	53	15	1	-1505.999	9.529653e-05	4.305627	-0.000452883	0.01040012	1.64146e-05	0	0	0	9335.768	9132.131	9137.642	9317.745	9382.887	8964.785	9209.027	
0.276	21	19	53	15	1	-1505.999	9.529653e-05	4.305627	-0.000452883	0.01040012	1.64146e-05	0	0	0	9335.768	9132.131	9137.642	9317.745	9382.887	8964.785	9209.027	
0.296	21	19	53	15	1	-1505.999	0.0001153958	4.312692	-0.0004481162	0.01193272	1.687724e-05	0	0	0	9335.769	9132.13	9137.642	9317.739	9382.887	8964.785	9209.026	
0.324	21	19	53	15	1	-1505.998	0.0001449338	4.323827	-0.0003504587	0.01371951	1.25676e-05	0	0	0	9335.77	9132.13	9137.641	9317.731	9382.888	8964.785	9209.025	
0.324	21	19	53	15	1	-1505.998	0.0001449338	4.323827	-0.0003504587	0.01371951	1.25676e-05	0	0	0	9335.77	9132.13	9137.641	9317.731	9382.888	8964.785	9209.025	
0.344	21	19	53	15	1	-1505.998	0.0001662886	4.332663	-0.0002053441	0.01444488	5.214493e-06	0	0	0	9335.77	9132.13	9137.64	9317.725	9382.889	8964.785	9209.024	
0.372	21	19	53	15	1	-1505.997	0.0001947629	4.346259	0.0001162586	0.01414112	-1.155954e-05	0	0	0	9335.771	9132.13	9137.64	9317.716	9382.89	8964.785	9209.022	
0.372	21	19	53	15	1	-1505.997	0.0001947629	4.346259	0.0001162586	0.01414112	-1.155954e-05	0	0	0	9335.771	9132.13	9137.64	9317.716	9382.89	8964.785	9209.022	
0.392	21	19	53	15	1	-1505.996	0.0002144285	4.356845	0.0003695454	0.01300127	-2.355772e-05	0	0	0	9335.772	9132.13	9137.639	9317.71	9382.89	8964.784	9209.021	
0.42	21	19	53	15	1	-1505.996	0.0002405359	4.372905	0.0006864	0.0108334	-3.545724e-05	0	0	0	9335.772	9132.13	9137.638	9317.702	9382.891	8964.784	9209.02	
0.424	21	19	53	15	1	-1505.995	0.0002442612	4.375318	0.0007182348	0.01050478	-3.63871e-05	0	0	0	9335.772	9132.13	9137.638	9317.701	9382.891	8964.784	9209.02	
0.456	21	19	53	16	1	-1505.994	0.0002715719	4.395696	0.0008961959	0.007936235	-3.801866e-05	0	0	0	9335.773	9132.129	9137.637	9317.691	9382.892	8964.784	9209.019	
0.468	21	19	53	16	1	-1505.994	0.0002806192	4.403831	0.0009205784	0.007017509	-3.560612e-05	0	0	0	9335.774	9132.129	9137.637	9317.688	9382.892	8964.784	9209.018	
0.468	21	19	53	16	1	-1505.994	0.0002806192	4.403831	0.0009205784	0.007017509	-3.560612e-05	0	0	0	9335.774	9132.129	9137.637	9317.688	9382.892	8964.784	9209.018	
0.492	21	19	53	16	1	-1505.993	0.0002936496	4.417986	0.0009233153	0.005290782	-2.863402e-05	0	0	0	9335.774	9132.129	9137.636	9317.68	9382.893	8964.784	9209.017	
0.516	21	19	53	16	1	-1505.992	0.0003054571	4.439061	0.0009215174	0.00382363	-2.13498e-05	0	0	0	9335.775	9132.129	9137.636	9317.673	9382.893	8964.784	9209.016	
0.516	21	19	53	16	1	-1505.992	0.0003054571	4.439061	0.0009215174	0.00382363	-2.13498e-05	0	0	0	9335.775	9132.129	9137.636	9317.673	9382.893	8964.784	9209.016	
0.54	21	19	53	16	1	-1505.991	0.0003077154	4.458293	0.0009945803	0.002362259	-1.787826e-05	0	0	0	9335.775	9132.129	9137.635	9317.666	9382.894	8964.784	9209.015	
0.564	21	19	53	16	1	-1505.99	0.0003024132	4.478602	0.001088486	0.001538264	-1.711654e-05	0	0	0	9335.776	9132.129	9137.634	9317.659	9382.894	8964.784	9209.014	
0.564	21	19	53	16	1	-1505.99	0.0003024132	4.478602	0.001088486	0.001538264	-1.711654e-05	0	0	0	9335.776	9132.129	9137.634	9317.659	9382.894	8964.784	9209.014	
0.596	21	19	53	16	1	-1505.988	0.0002835858	4.507361	0.001272195	0.0006660055	-1.622433e-05	0	0	0	9335.777	9132.13	9137.634	9317.649	9382.895	8964.784	9209.012	
0.612	21	19	53	16	1	-1505.987	0.0002691767	4.52246	0.001357698	0.0004363407	-1.446224e-05	0	0	0	9335.777	9132.13	9137.633	9317.645	9382.895	8964.784	9209.012	
0.612	21	19	53	16	1	-1505.987	0.0002691767	4.52246	0.001357698	0.0004363407	-1.446224e-05	0	0	0	9335.777	9132.13	9137.633	9317.645	9382.895	8964.784	9209.012	
0.64	21	19	53	16	1	-1505.986	0.0002359703	4.550037	0.001463412	0.0003714033	-9.41106e-06	0	0	0	9335.778	9132.13	9137.632	9317.636	9382.896	8964.784	9209.01	
0.66	21	19	53	16	1	-1505.985	0.0002054427	4.570634	0.001509704	0.000593867	-5.356681e-06	0	0	0	9335.778	9132.13	9137.632	9317.63	9382.896	8964.784	9209.01	
0.66	21	19	53	16	1	-1505.985	0.0002054427	4.570634	0.001509704	0.000593867	-5.356681e-06	0	0	0	9335.778	9132.13	9137.632	9317.63	9382.896	8964.784	9209.01	
