time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	suav_1_x	suav_1_y	suav_1_z	suav_2_x	suav_2_y	suav_2_z	suav_3_x	suav_3_y	suav_3_z	suav_4_x	suav_4_y	suav_4_z	suav_5_x	suav_5_y	suav_5_z	suav_6_x	suav_6_y	suav_6_z	suav_7_x	suav_7_y	suav_7_z	suav_8_x	suav_8_y	suav_8_z	suav_9_x	suav_9_y	suav_9_z	suav_10_x	suav_10_y	suav_10_z	
28.768	21	19	26	24	-1175.055	-25.08266	0.3927763	-599.9924	-200.0056	0.4008868	-699.9996	-100	0.3650461	-1185.968	150.0036	0.420898	-1000.081	-200.0261	0.2057279	-600.0828	99.99532	0.3095821	-900.0007	-0.002644033	0.41812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28.812	21	19	26	24	-1175.056	-25.08269	0.3986707	-599.9923	-200.0056	0.3981921	-699.9996	-100	0.3681846	-1185.945	150.0036	0.4196329	-1000.081	-200.0261	0.2012738	-600.083	99.99529	0.3054524	-900.0007	-0.002636997	0.4201919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28.86	21	19	26	24	-1175.056	-25.08274	0.4048085	-599.9923	-200.0056	0.3952159	-699.9996	-100	0.3716028	-1185.92	150.0036	0.4181702	-1000.082	-200.0262	0.1967263	-600.0832	99.99525	0.3008605	-900.0008	-0.002628755	0.422299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28.904	21	19	26	24	-1175.057	-25.08279	0.410128	-599.9922	-200.0056	0.3924369	-699.9996	-99.99998	0.3747329	-1185.898	150.0036	0.4167689	-1000.082	-200.0262	0.1928595	-600.0835	99.99521	0.2965877	-900.0008	-0.002621185	0.423926	0	0	0	0	0	0	0	0	0	0	0	0	-1500	1.19443e-07	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28.948	21	19	26	24	-1175.057	-25.08285	0.4152612	-599.9922	-200.0056	0.3896015	-699.9996	-99.99997	0.3778626	-1185.875	150.0037	0.4153124	-1000.082	-200.0263	0.1892877	-600.0837	99.99517	0.2922673	-900.0008	-0.002611631	0.4257156	0	0	0	0	0	0	0	0	0	0	0	0	-1500	1.191834e-07	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
28.988	21	19	26	24	-1175.057	-25.08291	0.419904	-599.9922	-200.0056	0.3869825	-699.9996	-99.99996	0.3807095	-1185.855	150.0037	0.4139341	-1000.082	-200.0264	0.1863081	-600.0839	99.99514	0.2883088	-900.0008	-0.002603806	0.4270668	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-3.320779e-05	4.275529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29.036	21	19	26	24	-1175.058	-25.083	0.42556	-599.9921	-200.0057	0.3838144	-699.9996	-99.99994	0.3841291	-1185.83	150.0037	0.4121972	-1000.083	-200.0264	0.1830876	-600.0842	99.99509	0.2835351	-900.0008	-0.002594888	0.4285161	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-0.0001924276	4.275638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29.08	21	19	26	24	-1175.058	-25.08311	0.4308103	-599.9921	-200.0057	0.3809183	-699.9996	-99.99993	0.3872666	-1185.807	150.0037	0.4105105	-1000.083	-200.0265	0.1804985	-600.0845	99.99504	0.2791546	-900.0008	-0.00258684	0.4296776	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-0.0003611264	4.275764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29.128	21	19	26	24	-1175.058	-25.08324	0.4364313	-599.9921	-200.0057	0.3778018	-699.9996	-99.99991	0.3906899	-1185.783	150.0038	0.4085519	-1000.083	-200.0266	0.1780927	-600.0848	99.99499	0.2743966	-900.0009	-0.002577556	0.430762	0	0	0	0	0	0	0	0	0	0	0	0	-1499.999	-0.0005200256	4.2759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
29.176	21	19	26	24	-1175.059	-25.08338	0.4416785	-599.992	-200.0057	0.3747555	-699.9996	-99.9999	0.3941088	-1185.758	150.0038	0.4064572	-1000.083	-200.0267	0.1761328	-600.0851	99.99494	0.2696913	-900.0009	-0.002567572	0.4316561	0	0	0	0	0	0	0	0	0	0	0	0	-1499.999	-0.0007298495	4.276032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
