time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	suav_1_x	suav_1_y	suav_1_z	suav_2_x	suav_2_y	suav_2_z	suav_3_x	suav_3_y	suav_3_z	suav_4_x	suav_4_y	suav_4_z	suav_5_x	suav_5_y	suav_5_z	suav_6_x	suav_6_y	suav_6_z	suav_7_x	suav_7_y	suav_7_z	suav_8_x	suav_8_y	suav_8_z	suav_9_x	suav_9_y	suav_9_z	suav_10_x	suav_10_y	suav_10_z	
26.712	21	19	38	9	-1075.265	-25.09336	0.4035713	-599.9942	-200.005	0.396264	-699.9992	-100.0007	0.3552547	-1187.023	150.0026	0.3841201	-1000.077	-200.0245	0.343662	-600.0735	99.99614	0.2567125	-899.9996	-0.002871901	0.313554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26.76	21	19	38	9	-1075.266	-25.09351	0.4107571	-599.9941	-200.0051	0.4003429	-699.9992	-100.0007	0.3524623	-1186.998	150.0026	0.3864907	-1000.077	-200.0246	0.3452069	-600.0737	99.99613	0.2616248	-899.9997	-0.0028673	0.3130373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26.8	21	19	38	9	-1075.266	-25.09365	0.4165917	-599.9941	-200.0051	0.4036466	-699.9993	-100.0007	0.3501218	-1186.977	150.0026	0.3884432	-1000.077	-200.0246	0.3464006	-600.0738	99.99613	0.2657881	-899.9997	-0.002862996	0.3127842	0	0	0	0	0	0	0	0	0	0	0	0	-1500	7.975227e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26.84	21	19	38	9	-1075.267	-25.0938	0.42226	-599.9941	-200.0051	0.4068584	-699.9993	-100.0007	0.3477669	-1186.957	150.0026	0.3903655	-1000.077	-200.0246	0.3475085	-600.074	99.99613	0.2699968	-899.9997	-0.002858338	0.3126939	0	0	0	0	0	0	0	0	0	0	0	0	-1500	7.975227e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26.88	21	19	38	9	-1075.267	-25.09395	0.4277371	-599.994	-200.0051	0.409977	-699.9993	-100.0007	0.3453977	-1186.936	150.0026	0.3922542	-1000.077	-200.0247	0.3485232	-600.0741	99.99612	0.2742362	-899.9997	-0.002853827	0.3127666	0	0	0	0	0	0	0	0	0	0	0	0	-1500	8.532568e-07	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26.924	21	19	38	9	-1075.268	-25.09412	0.4335124	-599.994	-200.0051	0.4132968	-699.9993	-100.0006	0.3427784	-1186.914	150.0027	0.3942975	-1000.077	-200.0247	0.3495182	-600.0743	99.99611	0.2789193	-899.9998	-0.00284942	0.3130336	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-1.806303e-05	4.27652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26.968	21	19	38	9	-1075.268	-25.09429	0.4389958	-599.994	-200.0051	0.4164885	-699.9994	-100.0006	0.3401527	-1186.891	150.0027	0.396318	-1000.078	-200.0248	0.3503701	-600.0745	99.9961	0.2836074	-899.9998	-0.002845299	0.3134937	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-5.181166e-05	4.280852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27.012	21	19	38	9	-1075.269	-25.09447	0.444157	-599.9939	-200.0051	0.4195283	-699.9994	-100.0006	0.3375322	-1186.869	150.0027	0.3983304	-1000.078	-200.0248	0.3510624	-600.0747	99.99609	0.2882836	-899.9998	-0.002840905	0.3141428	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-0.0001014842	4.288759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27.056	21	19	38	9	-1075.27	-25.09465	0.4489668	-599.9939	-200.0052	0.4223862	-699.9994	-100.0006	0.3349328	-1186.846	150.0027	0.4003425	-1000.078	-200.0248	0.351576	-600.0749	99.99608	0.2929294	-899.9999	-0.002835862	0.3149759	0	0	0	0	0	0	0	0	0	0	0	0	-1499.999	-0.0001581011	4.300207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
27.1	21	19	38	9	-1075.27	-25.09484	0.4533975	-599.9939	-200.0052	0.4250376	-699.9994	-100.0006	0.3323738	-1186.824	150.0027	0.4023502	-1000.078	-200.0249	0.3518886	-600.0751	99.99606	0.2975245	-899.9999	-0.002830418	0.3159884	0	0	0	0	0	0	0	0	0	0	0	0	-1499.999	-0.0002150908	4.315156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
