time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	suav_1_x	suav_1_y	suav_1_z	suav_2_x	suav_2_y	suav_2_z	suav_3_x	suav_3_y	suav_3_z	suav_4_x	suav_4_y	suav_4_z	suav_5_x	suav_5_y	suav_5_z	suav_6_x	suav_6_y	suav_6_z	suav_7_x	suav_7_y	suav_7_z	suav_8_x	suav_8_y	suav_8_z	suav_9_x	suav_9_y	suav_9_z	suav_10_x	suav_10_y	suav_10_z	
61.188	21	19	34	6	-1200.027	-25.19953	0.4155227	-599.9846	-200.0094	0.3033601	-699.9975	-99.99764	0.472581	-1177.471	150.0075	0.3839053	-1000.168	-200.0702	0.2553449	-600.1369	99.99968	0.2167153	-899.9863	0.0001113417	0.3956172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61.188	21	19	34	6	-1200.028	-25.20005	0.4214718	-599.9846	-200.0094	0.3022311	-699.9976	-99.99763	0.4710065	-1177.446	150.0075	0.3798615	-1000.168	-200.0703	0.2573582	-600.1371	99.99969	0.2146469	-899.9862	0.000125506	0.3971159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45.42	21	19	34	6	-1200.029	-25.20059	0.4273707	-599.9846	-200.0094	0.3013003	-699.9976	-99.99762	0.4684164	-1177.419	150.0075	0.3755393	-1000.168	-200.0704	0.2596576	-600.1372	99.99971	0.212703	-899.9861	0.0001408925	0.3986764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61.188	21	19	34	6	-1200.03	-25.20099	0.4313491	-599.9845	-200.0094	0.3007939	-699.9976	-99.99761	0.4659287	-1177.399	150.0075	0.3722742	-1000.168	-200.0705	0.2615113	-600.1373	99.99972	0.2114294	-899.9861	0.0001531657	0.3998289	0	0	0	0	0	0	0	0	0	0	0	0	-1500	1.025469e-09	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61.188	21	19	34	6	-1200.031	-25.20135	0.4345471	-599.9845	-200.0094	0.3004973	-699.9976	-99.9976	0.4634602	-1177.38	150.0075	0.3693887	-1000.169	-200.0706	0.2632408	-600.1374	99.99973	0.2104542	-899.986	0.0001644286	0.4008271	0	0	0	0	0	0	0	0	0	0	0	0	-1500	2.807577e-07	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45.548	21	19	34	6	-1200.032	-25.20187	0.4385348	-599.9845	-200.0094	0.3003457	-699.9977	-99.9976	0.4597643	-1177.353	150.0075	0.3653173	-1000.169	-200.0707	0.2658401	-600.1375	99.99974	0.2093358	-899.986	0.0001805457	0.4021971	0	0	0	0	0	0	0	0	0	0	0	0	-1500	1.763514e-05	4.275522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45.596	21	19	34	6	-1200.033	-25.20235	0.4415057	-599.9845	-200.0095	0.3005107	-699.9977	-99.99759	0.4564392	-1177.329	150.0075	0.3616626	-1000.169	-200.0708	0.2683472	-600.1376	99.99975	0.2086127	-899.9859	0.0001949049	0.4033797	0	0	0	0	0	0	0	0	0	0	0	0	-1500	1.916679e-05	4.275577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61.188	21	19	34	6	-1200.034	-25.20273	0.4436724	-599.9844	-200.0095	0.30088	-699.9977	-99.99758	0.4538081	-1177.308	150.0075	0.3586955	-1000.169	-200.0708	0.2705171	-600.1377	99.99975	0.208241	-899.9859	0.0002066393	0.4043006	0	0	0	0	0	0	0	0	0	0	0	0	-1500	3.058928e-05	4.275639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45.684	21	19	34	6	-1200.034	-25.20315	0.4457944	-599.9844	-200.0095	0.301529	-699.9977	-99.99758	0.4510218	-1177.286	150.0075	0.3555192	-1000.169	-200.0709	0.2729877	-600.1378	99.99976	0.2080786	-899.9858	0.0002197245	0.4052421	0	0	0	0	0	0	0	0	0	0	0	0	-1500	7.361663e-05	4.275702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61.188	21	19	34	6	-1200.035	-25.20356	0.4475415	-599.9844	-200.0095	0.3024213	-699.9978	-99.99757	0.4482184	-1177.263	150.0075	0.3524419	-1000.169	-200.071	0.2755389	-600.1379	99.99976	0.2081796	-899.9857	0.0002332528	0.4061055	0	0	0	0	0	0	0	0	0	0	0	0	-1500	9.453214e-05	4.275767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45.776	21	19	34	7	-1200.036	-25.20401	0.4490114	-599.9844	-200.0095	0.3036537	-699.9978	-99.99756	0.4449391	-1177.238	150.0075	0.3492058	-1000.169	-200.0711	0.2784097	-600.138	99.99977	0.2085991	-899.9857	0.0002483145	0.406955	0	0	0	0	0	0	0	0	0	0	0	0	-1499.999	8.319407e-05	4.275839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
