time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	21	15	32	28	0	0	0	0	8.44245e-10	0.0007966892	1.451051e-06	0	0	0	9336.063	9132.137	9137.645	9306.358	9382.987	8964.901	9209.008	
0	21	15	32	28	1	-1500	1.253598e-07	4.2755	6.743905e-10	0.0007966839	1.451053e-06	0	0	0	9336.06	9132.136	9137.646	9306.347	9382.986	8964.899	9209.008	
0.036	21	15	32	28	1	-1500	1.244184e-07	4.2755	-4.036435e-10	0.0007884839	1.451582e-06	0	0	0	9336.058	9132.134	9137.648	9306.335	9382.985	8964.897	9209.008	
0.08	21	15	32	28	1	-1500	2.033077e-05	4.275955	-0.0003326425	0.000305311	-3.774111e-05	0	0	0	9336.055	9132.132	9137.649	9306.321	9382.984	8964.894	9209.009	
0.128	21	15	32	28	1	-1500	5.463075e-05	4.280304	-0.0007476449	0.0003789181	-0.0001000103	0	0	0	9336.052	9132.13	9137.651	9306.305	9382.984	8964.891	9209.009	
0.168	21	15	32	28	1	-1500	7.882116e-05	4.287043	-0.0005618605	0.002224778	-0.000138385	0	0	0	9336.049	9132.128	9137.652	9306.292	9382.983	8964.889	9209.01	
0.216	21	15	32	28	1	-1500	0.0001137862	4.299012	-0.0001124482	0.003499868	-0.0001515806	0	0	0	9336.047	9132.126	9137.654	9306.277	9382.982	8964.886	9209.01	
0.252	21	15	32	28	1	-1499.999	0.0001319694	4.310727	0.00063006	0.00298949	-0.0001505236	0	0	0	9336.045	9132.125	9137.655	9306.265	9382.982	8964.884	9209.011	
0.296	21	15	32	29	1	-1499.999	0.0001481717	4.326465	0.0009895252	0.001508695	-0.000147995	0	0	0	9336.043	9132.123	9137.657	9306.25	9382.981	8964.881	9209.011	
0.336	21	15	32	29	1	-1499.999	0.0001537732	4.347028	0.00115139	0.0009247692	-0.0001434874	0	0	0	9336.041	9132.122	9137.658	9306.237	9382.981	8964.879	9209.011	
0.384	21	15	32	29	1	-1499.998	0.0001106683	4.370922	0.002108632	-0.0001556734	-0.0001330415	0	0	0	9336.04	9132.12	9137.659	9306.222	9382.981	8964.876	9209.012	
0.428	21	15	32	29	1	-1499.998	3.447503e-05	4.400696	0.002135489	-0.00206873	-0.0001060029	0	0	0	9336.038	9132.119	9137.66	9306.206	9382.981	8964.873	9209.012	
0.476	21	15	32	29	1	-1499.997	-1.837084e-05	4.431309	-0.0001394123	-0.0008115881	-7.961376e-05	0	0	0	9336.037	9132.117	9137.661	9306.191	9382.981	8964.871	9209.013	
0.52	21	15	32	29	1	-1499.997	-9.78524e-05	4.468235	-0.001585935	0.0004250271	-4.568472e-05	0	0	0	9336.036	9132.116	9137.663	9306.175	9382.981	8964.868	9209.013	
0.568	21	15	32	29	1	-1499.996	-0.0001892676	4.508764	-0.001548331	0.003469776	-2.263162e-05	0	0	0	9336.036	9132.115	9137.664	9306.158	9382.982	8964.866	9209.013	
0.612	21	15	32	29	1	-1499.996	-0.0002783288	4.549005	-0.0002190612	0.003904341	-5.870022e-06	0	0	0	9336.036	9132.114	9137.665	9306.143	9382.982	8964.864	9209.014	
0.66	21	15	32	29	1	-1499.995	-0.0003805915	4.596192	0.001447541	0.0004287351	2.828948e-06	0	0	0	9336.036	9132.114	9137.666	9306.126	9382.983	8964.861	9209.014	
0.704	21	15	32	29	1	-1499.994	-0.0004517619	4.642378	0.001281567	0.0001823269	6.361096e-07	0	0	0	9336.036	9132.113	9137.666	9306.11	9382.984	8964.859	9209.014	
0.752	21	15	32	29	1	-1499.993	-0.0005430286	4.695875	0.0002993746	-0.000465908	-8.390603e-07	0	0	0	9336.037	9132.112	9137.667	9306.093	9382.985	8964.857	9209.014	
0.8	21	15	32	29	1	-1499.993	-0.0006657871	4.752536	0.0001283404	-0.0002361221	2.681125e-06	0	0	0	9336.038	9132.112	9137.667	9306.076	9382.986	8964.855	9209.015	
0.848	21	15	32	29	1	-1499.992	-0.0008086708	4.807177	0.0007712609	-0.0001705081	2.117561e-05	0	0	0	9336.039	9132.112	9137.667	9306.059	9382.988	8964.854	9209.015	
0.888	21	15	32	29	1	-1499.991	-0.0009737029	4.864336	0.001612494	-0.001399185	3.610696e-05	0	0	0	9336.04	9132.112	9137.667	9306.044	9382.99	8964.852	9209.015	
0.928	21	15	32	29	1	-1499.99	-0.001147723	4.91843	0.002109122	0.0001371737	6.434447e-05	0	0	0	9336.042	9132.112	9137.666	9306.029	9382.991	8964.851	9209.015	
0.976	21	15	32	29	1	-1499.989	-0.001360053	4.985954	0.001178452	0.001045554	8.048661e-05	0	0	0	9336.044	9132.112	9137.666	9306.012	9382.993	8964.85	9209.015	
1.024	21	15	32	29	1	-1499.988	-0.001597477	5.056251	-5.736126e-07	0.001423406	9.015262e-05	0	0	0	9336.047	9132.112	9137.666	9305.994	9382.996	8964.849	9209.015	
1.068	21	15	32	29	1	-1499.987	-0.001818736	5.123052	-0.001099417	0.0006382771	8.552147e-05	0	0	0	9336.05	9132.112	9137.665	9305.978	9382.998	8964.849	9209.015	
1.12	21	15	32	29	1	-1499.986	-0.002054541	5.204832	-0.002095068	-0.0003068831	6.640773e-05	0	0	0	9336.053	9132.112	9137.664	9305.958	9383.001	8964.848	9209.015	
1.164	21	15	32	29	1	-1499.985	-0.002254801	5.276353	-0.001534584	0.000138255	4.452671e-05	0	0	0	9336.056	9132.113	9137.663	9305.941	9383.004	8964.848	9209.015	
1.216	21	15	32	30	1	-1499.984	-0.002494632	5.363547	0.0005016324	-3.84414e-05	5.161272e-05	0	0	0	9336.06	9132.113	9137.662	9305.922	9383.007	8964.848	9209.015	
1.264	21	15	32	30	1	-1499.983	-0.002704139	5.446532	0.001530739	-0.001472449	9.573471e-05	0	0	0	9336.064	9132.114	9137.66	9305.903	9383.01	8964.848	9209.015	
1.308	21	15	32	30	1	-1499.982	-0.002853937	5.524634	4.766755e-05	0.0003817562	0.0001101239	0	0	0	9336.068	9132.114	9137.659	9305.887	9383.013	8964.848	9209.015	
1.36	21	15	32	30	1	-1499.98	-0.003024482	5.619362	-0.001996631	0.0005611112	0.0001157176	0	0	0	9336.073	9132.115	9137.657	9305.867	9383.017	8964.849	9209.015	
1.408	21	15	32	30	1	-1499.979	-0.003198994	5.709064	-0.001756503	-0.001116594	0.0001004812	0	0	0	9336.078	9132.116	9137.656	9305.848	9383.021	8964.85	9209.014	
1.452	21	15	32	30	1	-1499.978	-0.003398067	5.793137	0.0009824977	0.00110678	7.273135e-05	0	0	0	9336.083	9132.117	9137.654	9305.831	9383.024	8964.851	9209.014	
1.496	21	15	32	30	1	-1499.977	-0.003623442	5.878922	0.00389063	0.002399695	4.1646e-05	0	0	0	9336.087	9132.118	9137.652	9305.814	9383.028	8964.852	9209.014	
1.54	21	15	32	30	1	-1499.975	-0.003833874	5.966366	0.00354944	-0.0005603739	-4.425048e-06	0	0	0	9336.092	9132.119	9137.651	9305.797	9383.031	8964.853	9209.014	
1.588	21	15	32	30	1	-1499.974	-0.004068118	6.055417	0.001433479	0.0003516222	-1.645916e-05	0	0	0	9336.097	9132.12	9137.649	9305.78	9383.035	8964.855	9209.013	
1.632	21	15	32	30	1	-1499.973	-0.004321315	6.15433	-0.001830031	0.001348128	-2.541916e-05	0	0	0	9336.102	9132.121	9137.647	9305.761	9383.038	8964.857	9209.013	
1.676	21	15	32	30	1	-1499.971	-0.004564428	6.246563	-0.003503749	-0.0005025329	-3.030853e-05	0	0	0	9336.107	9132.122	9137.645	9305.744	9383.042	8964.859	9209.013	
1.724	21	15	32	30	1	-1499.97	-0.004861816	6.348821	-0.001379682	-0.0008445988	-4.508388e-05	0	0	0	9336.113	9132.123	9137.643	9305.725	9383.046	8964.861	9209.012	
1.772	21	15	32	30	1	-1499.968	-0.005169344	6.452738	0.001815848	-0.0001046785	-4.421251e-05	0	0	0	9336.118	9132.125	9137.641	9305.707	9383.05	8964.863	9209.012	
1.82	21	15	32	30	1	-1499.967	-0.00544392	6.558257	0.002724375	-0.0006210777	-1.5575e-05	0	0	0	9336.124	9132.126	9137.639	9305.688	9383.054	8964.865	9209.011	
1.864	21	15	32	30	1	-1499.965	-0.005673066	6.656334	0.0007281928	0.0008046695	2.188129e-06	0	0	0	9336.129	9132.127	9137.637	9305.671	9383.057	8964.868	9209.011	
1.916	21	15	32	30	1	-1499.964	-0.005909866	6.764747	-0.002345749	-0.001491231	-1.984389e-06	0	0	0	9336.134	9132.129	9137.635	9305.651	9383.061	8964.871	9209.01	
1.96	21	15	32	30	1	-1499.962	-0.006128771	6.87459	-0.004189393	-0.002218277	-1.682555e-05	0	0	0	9336.139	9132.13	9137.634	9305.634	9383.064	8964.873	9209.01	
2.004	21	15	32	30	1	-1499.961	-0.006327387	6.976479	-0.003297836	-0.001898298	-2.673261e-05	0	0	0	9336.144	9132.132	9137.632	9305.617	9383.067	8964.876	9209.01	
2.048	21	15	32	30	1	-1499.959	-0.006551624	7.079468	0.001032275	-0.003012086	-2.26377e-05	0	0	0	9336.148	9132.133	9137.63	9305.6	9383.07	8964.879	9209.009	
2.096	21	15	32	30	1	-1499.958	-0.006810469	7.193019	0.005031036	-0.002692675	-1.789045e-06	0	0	0	9336.153	9132.135	9137.629	9305.582	9383.074	8964.881	9209.009	
2.144	21	15	32	31	1	-1499.956	-0.00709086	7.307769	0.005919323	-0.001865518	3.172329e-05	0	0	0	9336.158	9132.136	9137.627	9305.564	9383.076	8964.884	9209.008	
2.184	21	15	32	31	1	-1499.955	-0.007304879	7.404272	0.002630398	-0.002881795	3.431499e-05	0	0	0	9336.161	9132.138	9137.626	9305.549	9383.079	8964.887	9209.008	
2.228	21	15	32	31	1	-1499.954	-0.007536179	7.511316	-0.003163722	-0.001253039	1.323626e-05	0	0	0	9336.165	9132.139	9137.624	9305.532	9383.081	8964.89	9209.007	
2.272	21	15	32	31	1	-1499.952	-0.007773364	7.619249	-0.006106017	0.001722491	-2.967041e-06	0	0	0	9336.169	9132.141	9137.623	9305.516	9383.083	8964.893	9209.007	
2.316	21	15	32	31	1	-1499.951	-0.008007067	7.728025	-0.005618989	0.001834278	8.716487e-06	0	0	0	9336.172	9132.143	9137.621	9305.499	9383.085	8964.895	9209.006	
2.364	21	15	32	31	1	-1499.95	-0.008207734	7.847611	-0.002744828	-0.001674922	-1.419641e-06	0	0	0	9336.175	9132.144	9137.62	9305.482	9383.087	8964.898	9209.006	
2.408	21	15	32	31	1	-1499.948	-0.008320858	7.958043	-0.0002368841	-0.004408206	-2.99149e-05	0	0	0	9336.178	9132.146	9137.619	9305.465	9383.089	8964.901	9209.005	
2.456	21	15	32	31	1	-1499.947	-0.008445286	8.079352	0.002286918	-0.001013377	-2.769253e-05	0	0	0	9336.181	9132.147	9137.617	9305.448	9383.09	8964.904	9209.005	
2.5	21	15	32	31	1	-1499.945	-0.00857662	8.191278	0.003866606	0.001735077	-1.1672e-05	0	0	0	9336.183	9132.149	9137.616	9305.432	9383.091	8964.907	9209.004	
2.548	21	15	32	31	1	-1499.944	-0.008720962	8.314128	0.002482214	-0.002800546	-6.49307e-06	0	0	0	9336.185	9132.151	9137.615	9305.415	9383.092	8964.91	9209.004	
2.588	21	15	32	31	1	-1499.943	-0.008817622	8.417072	-0.0006713583	-0.00344678	7.224242e-06	0	0	0	9336.187	9132.152	9137.614	9305.4	9383.093	8964.912	9209.004	
2.636	21	15	32	31	1	-1499.941	-0.008945138	8.541258	-0.003792345	0.001004003	1.861958e-05	0	0	0	9336.188	9132.153	9137.612	9305.383	9383.093	8964.915	9209.003	
2.684	21	15	32	31	1	-1499.94	-0.009140294	8.666113	-0.001895784	0.0003193283	4.904314e-05	0	0	0	9336.189	9132.155	9137.611	9305.366	9383.093	8964.917	9209.003	
2.732	21	15	32	31	1	-1499.938	-0.009339674	8.791588	0.001870376	-0.002442493	7.54257e-05	0	0	0	9336.19	9132.156	9137.61	9305.349	9383.093	8964.92	9209.003	
2.78	21	15	32	31	1	-1499.937	-0.009513506	8.917647	0.003071767	-0.004326461	9.315544e-05	0	0	0	9336.19	9132.158	9137.609	9305.332	9383.093	8964.922	9209.002	
2.828	21	15	32	31	1	-1499.935	-0.009692464	9.044243	0.002360189	-0.002973699	0.0001146766	0	0	0	9336.19	9132.159	9137.607	9305.315	9383.092	8964.924	9209.002	
2.876	21	15	32	31	1	-1499.934	-0.009876761	9.160715	0.0006026068	0.0003683952	0.0001329258	0	0	0	9336.19	9132.16	9137.606	9305.3	9383.091	8964.926	9209.002	
2.92	21	15	32	31	1	-1499.933	-0.01007208	9.277561	-0.001084552	-4.43139e-05	0.0001367353	0	0	0	9336.189	9132.161	9137.605	9305.285	9383.09	8964.928	9209.002	
2.964	21	15	32	31	1	-1499.931	-0.0102909	9.39475	-0.001227868	-0.001588003	0.000138659	0	0	0	9336.188	9132.163	9137.604	9305.268	9383.089	8964.93	9209.001	
3.012	21	15	32	31	1	-1499.93	-0.01061977	9.533657	0.001571036	-0.002972614	0.0001562261	0	0	0	9336.187	9132.164	9137.603	9305.252	9383.087	8964.931	9209.001	
3.056	21	15	32	32	1	-1499.928	-0.01093155	9.651505	0.004160558	-0.001951	0.0001768874	0	0	0	9336.186	9132.165	9137.602	9305.237	9383.086	8964.933	9209.001	
