time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	suav_1_x	suav_1_y	suav_1_z	suav_2_x	suav_2_y	suav_2_z	suav_3_x	suav_3_y	suav_3_z	suav_4_x	suav_4_y	suav_4_z	suav_5_x	suav_5_y	suav_5_z	suav_6_x	suav_6_y	suav_6_z	suav_7_x	suav_7_y	suav_7_z	suav_8_x	suav_8_y	suav_8_z	suav_9_x	suav_9_y	suav_9_z	suav_10_x	suav_10_y	suav_10_z	
43.224	21	17	39	39	-1075.491	-25.17917	0.35802	-599.9855	-200.009	0.4435361	-699.9971	-99.99816	0.3259194	-1178.547	150.0068	0.4157438	-1000.157	-200.0636	0.2303307	-600.1355	99.99743	0.3221059	-899.9892	-0.0004464835	0.3507719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43.268	21	17	39	39	-1075.491	-25.17934	0.3574189	-599.9855	-200.009	0.4433947	-699.9971	-99.99815	0.3284997	-1178.524	150.0068	0.4191216	-1000.158	-200.0638	0.2276724	-600.1355	99.99747	0.3221708	-899.9891	-0.0004358216	0.3502787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43.316	21	17	39	39	-1075.491	-25.17951	0.3568731	-599.9855	-200.0091	0.4430715	-699.9971	-99.99814	0.331158	-1178.502	150.0068	0.4224316	-1000.158	-200.064	0.2252264	-600.1356	99.99751	0.3221328	-899.9891	-0.0004251247	0.3498554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43.356	21	17	39	39	-1075.492	-25.17967	0.3563707	-599.9854	-200.0091	0.4425624	-699.9971	-99.99813	0.3338649	-1178.479	150.0068	0.4256582	-1000.158	-200.0641	0.2230037	-600.1356	99.99755	0.3219877	-899.989	-0.0004140647	0.3495043	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-1.618191e-07	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43.396	21	17	39	39	-1075.492	-25.17982	0.3559411	-599.9854	-200.0091	0.4419255	-699.9971	-99.99812	0.3363441	-1178.458	150.0068	0.4285025	-1000.159	-200.0643	0.2211825	-600.1356	99.99758	0.3217579	-899.989	-0.0004037798	0.3492488	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-1.618191e-07	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43.428	21	17	39	39	-1075.492	-25.17993	0.3556093	-599.9854	-200.0091	0.4412864	-699.997	-99.99811	0.3383271	-1178.442	150.0068	0.4307058	-1000.159	-200.0644	0.2198632	-600.1356	99.99762	0.3215037	-899.9889	-0.0003956155	0.3490888	0	0	0	0	0	0	0	0	0	0	0	0	-1500	1.134717e-05	4.275508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43.476	21	17	39	39	-1075.493	-25.1801	0.3551195	-599.9854	-200.0091	0.4400945	-699.997	-99.9981	0.341284	-1178.417	150.0069	0.4338741	-1000.159	-200.0646	0.2181131	-600.1357	99.99766	0.3210006	-899.9888	-0.0003838053	0.3489237	0	0	0	0	0	0	0	0	0	0	0	0	-1500	5.319528e-05	4.27554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17.92	21	17	39	39	-1075.493	-25.18027	0.3546241	-599.9853	-200.0091	0.4386035	-699.997	-99.99808	0.3442088	-1178.393	150.0069	0.4368663	-1000.159	-200.0648	0.2166369	-600.1357	99.99771	0.3203473	-899.9888	-0.0003724796	0.3488503	0	0	0	0	0	0	0	0	0	0	0	0	-1500	9.749318e-05	4.275579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17.932	21	17	39	39	-1075.493	-25.1804	0.3541945	-599.9853	-200.0091	0.4371195	-699.997	-99.99807	0.346623	-1178.372	150.0069	0.439223	-1000.16	-200.0649	0.2156151	-600.1357	99.99775	0.3196865	-899.9887	-0.0003630401	0.3488606	0	0	0	0	0	0	0	0	0	0	0	0	-1500	0.000159456	4.275618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43.612	21	17	39	39	-1075.494	-25.18056	0.3536441	-599.9853	-200.0091	0.4350403	-699.997	-99.99806	0.3495076	-1178.348	150.0069	0.4418891	-1000.16	-200.0651	0.2146336	-600.1357	99.9978	0.3187526	-899.9887	-0.0003512894	0.3489592	0	0	0	0	0	0	0	0	0	0	0	0	-1500	0.0002319149	4.27567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43.66	21	17	39	39	-1075.494	-25.18072	0.35304	-599.9852	-200.0091	0.4326399	-699.9969	-99.99805	0.3524085	-1178.323	150.0069	0.4443764	-1000.16	-200.0652	0.2139056	-600.1358	99.99785	0.3176642	-899.9886	-0.0003391433	0.3491516	0	0	0	0	0	0	0	0	0	0	0	0	-1500	0.0003042456	4.275724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43.704	21	17	39	40	-1075.494	-25.18086	0.3524255	-599.9852	-200.0091	0.4301757	-699.9969	-99.99803	0.3551168	-1178.3	150.0069	0.446489	-1000.161	-200.0654	0.2134437	-600.1358	99.99789	0.3165293	-899.9885	-0.0003281632	0.3494095	0	0	0	0	0	0	0	0	0	0	0	0	-1500	0.0003803137	4.27577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43.752	21	17	39	40	-1075.495	-25.181	0.3516746	-599.9852	-200.0091	0.4272321	-699.9969	-99.99802	0.3581652	-1178.276	150.007	0.4485924	-1000.161	-200.0655	0.2131487	-600.1358	99.99794	0.3151398	-899.9885	-0.0003166354	0.3497793	0	0	0	0	0	0	0	0	0	0	0	0	-1499.999	0.0004722713	4.275824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43.8	21	17	39	40	-1075.495	-25.18115	0.3508261	-599.9852	-200.0091	0.4240544	-699.9969	-99.99801	0.3613472	-1178.251	150.007	0.4504651	-1000.161	-200.0657	0.2130646	-600.1358	99.998	0.3135901	-899.9884	-0.0003054475	0.3502421	0	0	0	0	0	0	0	0	0	0	0	0	-1499.999	0.0005999954	4.275878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43.844	21	17	39	40	-1075.495	-25.18128	0.3499515	-599.9852	-200.0091	0.4209522	-699.9969	-99.99799	0.3644004	-1178.228	150.007	0.4519623	-1000.162	-200.0659	0.2131727	-600.1358	99.99805	0.3120263	-899.9883	-0.000294985	0.3507485	0	0	0	0	0	0	0	0	0	0	0	0	-1499.999	0.0007242068	4.27593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43.892	21	17	39	40	-1075.495	-25.18142	0.3488809	-599.9851	-200.0091	0.4173617	-699.9969	-99.99798	0.3678852	-1178.204	150.007	0.4533396	-1000.162	-200.066	0.213491	-600.1358	99.9981	0.3101617	-899.9883	-0.0002830172	0.3513904	0	0	0	0	0	0	0	0	0	0	0	0	-1499.999	0.0008329986	4.275993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43.928	21	17	39	40	-1075.496	-25.18152	0.3479923	-599.9851	-200.0091	0.4145224	-699.9969	-99.99797	0.3705995	-1178.185	150.007	0.4541874	-1000.162	-200.0661	0.2138613	-600.1358	99.99815	0.3086539	-899.9882	-0.0002737999	0.3519322	0	0	0	0	0	0	0	0	0	0	0	0	-1499.999	0.0009510182	4.276047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
43.972	21	17	39	40	-1075.496	-25.18164	0.3468007	-599.9851	-200.0091	0.4112176	-699.9968	-99.99796	0.3737074	-1178.165	150.007	0.4549354	-1000.162	-200.0663	0.2143951	-600.1358	99.9982	0.306869	-899.9882	-0.0002636473	0.3525936	0	0	0	0	0	0	0	0	0	0	0	0	-1499.998	0.001102316	4.276116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44.02	21	17	39	40	-1075.496	-25.18177	0.3453622	-599.9851	-200.0091	0.4066926	-699.9968	-99.99794	0.3778775	-1178.138	150.007	0.4555965	-1000.163	-200.0664	0.215262	-600.1358	99.99826	0.3043799	-899.9881	-0.000250914	0.3535446	0	0	0	0	0	0	0	0	0	0	0	0	-1499.998	0.00132608	4.276212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44.068	21	17	39	40	-1075.496	-25.1819	0.343774	-599.9851	-200.0091	0.4023077	-699.9968	-99.99793	0.3818459	-1178.113	150.0071	0.4558977	-1000.163	-200.0666	0.216214	-600.1358	99.99833	0.301919	-899.988	-0.0002393992	0.3545114	0	0	0	0	0	0	0	0	0	0	0	0	-1499.998	0.001531772	4.276299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44.112	21	17	39	40	-1075.497	-25.18201	0.3421838	-599.985	-200.0092	0.3981394	-699.9968	-99.99792	0.3855824	-1178.091	150.0071	0.4559231	-1000.163	-200.0667	0.2171945	-600.1358	99.99839	0.2995309	-899.988	-0.0002285515	0.3554697	0	0	0	0	0	0	0	0	0	0	0	0	-1499.997	0.00171282	4.276845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44.164	21	17	39	40	-1075.497	-25.18214	0.3401377	-599.985	-200.0092	0.3930687	-699.9968	-99.9979	0.3901264	-1178.064	150.0071	0.4556546	-1000.163	-200.0669	0.2184584	-600.1358	99.99845	0.2967866	-899.9879	-0.0002161519	0.35659	0	0	0	0	0	0	0	0	0	0	0	0	-1499.997	0.001902816	4.280796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44.212	21	17	39	40	-1075.497	-25.18226	0.3380897	-599.985	-200.0092	0.3882901	-699.9969	-99.99789	0.3944512	-1178.04	150.0071	0.4551194	-1000.164	-200.067	0.2196995	-600.1358	99.99852	0.2936553	-899.9878	-0.0002024359	0.3578869	0	0	0	0	0	0	0	0	0	0	0	0	-1499.996	0.002083557	4.289842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44.256	21	17	39	40	-1075.497	-25.18237	0.336081	-599.985	-200.0092	0.383863	-699.9969	-99.99787	0.3985263	-1178.017	150.0071	0.4543778	-1000.164	-200.0672	0.2208845	-600.1358	99.99858	0.290882	-899.9878	-0.0001910832	0.3590483	0	0	0	0	0	0	0	0	0	0	0	0	-1499.995	0.002208539	4.301354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
18.088	21	17	39	40	-1075.498	-25.18247	0.3339511	-599.985	-200.0092	0.3794196	-699.9969	-99.99786	0.4026987	-1177.994	150.0071	0.4533885	-1000.164	-200.0673	0.2221104	-600.1358	99.99864	0.2880009	-899.9877	-0.0001800422	0.3602665	0	0	0	0	0	0	0	0	0	0	0	0	-1499.995	0.002314785	4.316362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
