time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	21	19	53	14	0	0	0	0	0	0	0	0	0	0	9335.76	9132.134	9137.647	9317.81	9382.878	8964.789	9209.037	
0	21	19	53	14	1	-1510	-3.485602e-08	4.2755	0	0	0	0	0	0	9335.761	9132.134	9137.646	9317.804	9382.879	8964.788	9209.036	
0	21	19	53	14	1	-1510	-3.485602e-08	4.2755	0	0	0	0	0	0	9335.761	9132.134	9137.646	9317.804	9382.879	8964.788	9209.036	
0.008	21	19	53	14	1	-1510	-3.485602e-08	4.2755	-1.951749e-10	0.0007966945	-3.814139e-07	0	0	0	9335.761	9132.134	9137.646	9317.801	9382.879	8964.788	9209.036	
0.036	21	19	53	14	1	-1510	-1.74609e-07	4.275505	1.489714e-05	0.0008216297	-4.896372e-07	0	0	0	9335.762	9132.133	9137.646	9317.793	9382.881	8964.788	9209.034	
0.048	21	19	53	15	1	-1510	-1.583853e-06	4.275681	5.992478e-05	0.0008840897	-7.672707e-07	0	0	0	9335.763	9132.133	9137.646	9317.789	9382.881	8964.787	9209.034	
0.048	21	19	53	15	1	-1510	-1.583853e-06	4.275681	5.992478e-05	0.0008840897	-7.672707e-07	0	0	0	9335.763	9132.133	9137.646	9317.789	9382.881	8964.787	9209.034	
0.076	21	19	53	15	1	-1510	-3.905049e-06	4.276958	0.0001507588	0.001238851	4.385546e-06	0	0	0	9335.764	9132.132	9137.645	9317.78	9382.882	8964.787	9209.032	
0.096	21	19	53	15	1	-1510	-3.609831e-06	4.278739	0.0001364224	0.001686508	1.14129e-05	0	0	0	9335.765	9132.132	9137.644	9317.774	9382.883	8964.787	9209.032	
0.1	21	19	53	15	1	-1510	-3.514296e-06	4.279184	0.0001310779	0.001804193	1.284798e-05	0	0	0	9335.765	9132.132	9137.644	9317.773	9382.883	8964.787	9209.031	
0.132	21	19	53	15	1	-1510	-2.960141e-06	4.283827	8.652823e-05	0.003099171	2.560553e-05	0	0	0	9335.766	9132.131	9137.644	9317.763	9382.884	8964.786	9209.03	
0.144	21	19	53	15	1	-1510	-2.908503e-06	4.286062	7.348189e-05	0.003743128	3.018351e-05	0	0	0	9335.766	9132.131	9137.643	9317.76	9382.885	8964.786	9209.029	
0.148	21	19	53	15	1	-1510	-2.949715e-06	4.286867	7.121884e-05	0.003974667	3.15781e-05	0	0	0	9335.766	9132.131	9137.643	9317.758	9382.885	8964.786	9209.029	
0.172	21	19	53	15	1	-1510	-3.472427e-06	4.292327	6.996824e-05	0.005806374	4.152478e-05	0	0	0	9335.767	9132.131	9137.643	9317.751	9382.886	8964.786	9209.028	
0.192	21	19	53	15	1	-1509.999	-4.253818e-06	4.297701	8.084462e-05	0.007052886	4.68601e-05	0	0	0	9335.768	9132.131	9137.642	9317.745	9382.887	8964.785	9209.027	
0.196	21	19	53	15	1	-1509.999	-4.253818e-06	4.297701	8.084462e-05	0.007052886	4.68601e-05	0	0	0	9335.768	9132.131	9137.642	9317.745	9382.887	8964.785	9209.027	
0.22	21	19	53	15	1	-1509.999	-4.13523e-06	4.306481	5.6512e-05	0.009393541	6.168765e-05	0	0	0	9335.769	9132.13	9137.642	9317.737	9382.887	8964.785	9209.026	
0.24	21	19	53	15	1	-1509.999	-3.673345e-06	4.313646	3.025922e-05	0.01104851	7.041137e-05	0	0	0	9335.77	9132.13	9137.641	9317.731	9382.888	8964.785	9209.025	
0.244	21	19	53	15	1	-1509.999	-3.673345e-06	4.313646	3.025922e-05	0.01104851	7.041137e-05	0	0	0	9335.77	9132.13	9137.641	9317.729	9382.888	8964.785	9209.024	
0.272	21	19	53	15	1	-1509.998	-5.46751e-06	4.32665	9.087985e-05	0.01328025	8.062865e-05	0	0	0	9335.77	9132.13	9137.64	9317.721	9382.889	8964.785	9209.023	
0.288	21	19	53	15	1	-1509.998	-7.503634e-06	4.333858	0.0001613866	0.01395028	8.118499e-05	0	0	0	9335.771	9132.13	9137.64	9317.716	9382.89	8964.785	9209.022	
