time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	suav_1_x	suav_1_y	suav_1_z	suav_2_x	suav_2_y	suav_2_z	suav_3_x	suav_3_y	suav_3_z	suav_4_x	suav_4_y	suav_4_z	suav_5_x	suav_5_y	suav_5_z	suav_6_x	suav_6_y	suav_6_z	suav_7_x	suav_7_y	suav_7_z	suav_8_x	suav_8_y	suav_8_z	suav_9_x	suav_9_y	suav_9_z	suav_10_x	suav_10_y	suav_10_z	
22.536	21	19	53	13	-1075.233	-25.08075	0.3811373	-599.9973	-200.0042	0.3983581	-700.0006	-100.0009	0.3377995	-1189.166	150.0022	0.4503605	-1000.065	-200.0178	0.2900804	-600.0662	99.99362	0.3219044	-899.9963	-0.00258159	0.3329254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.54	21	19	53	13	-1075.233	-25.08077	0.3808195	-599.9973	-200.0042	0.3985579	-700.0006	-100.0009	0.3377777	-1189.164	150.0022	0.4502566	-1000.065	-200.0179	0.2897333	-600.0662	99.99362	0.3221048	-899.9963	-0.002582376	0.3332041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.54	21	19	53	13	-1075.233	-25.08077	0.3808195	-599.9973	-200.0042	0.3985579	-700.0006	-100.0009	0.3377777	-1189.164	150.0022	0.4502566	-1000.065	-200.0179	0.2897333	-600.0662	99.99362	0.3221048	-899.9963	-0.002582376	0.3332041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.56	21	19	53	13	-1075.233	-25.08089	0.3792405	-599.9973	-200.0042	0.3995484	-700.0006	-100.0009	0.3376934	-1189.154	150.0022	0.4497108	-1000.065	-200.0179	0.2880024	-600.0663	99.99364	0.323097	-899.9963	-0.002586206	0.3346146	-1492	-3.485603e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.584	21	19	53	13	-1075.234	-25.08103	0.3773692	-599.9973	-200.0042	0.4007163	-700.0006	-100.0009	0.3376461	-1189.142	150.0022	0.4489977	-1000.066	-200.018	0.2859355	-600.0663	99.99366	0.3242662	-899.9963	-0.002590586	0.3363441	-1492	-3.485603e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.588	21	19	53	13	-1075.234	-25.08106	0.3770599	-599.9973	-200.0042	0.4009084	-700.0006	-100.0009	0.337644	-1189.14	150.0022	0.4488727	-1000.066	-200.018	0.2855922	-600.0663	99.99366	0.3244588	-899.9963	-0.002591297	0.3366361	-1492	-3.485603e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.604	21	19	53	13	-1075.234	-25.08115	0.3758308	-599.9973	-200.0042	0.4016698	-700.0006	-100.0009	0.3376519	-1189.131	150.0022	0.448355	-1000.066	-200.018	0.2842228	-600.0664	99.99367	0.3252236	-899.9963	-0.002594102	0.3378149	-1492	-3.485603e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.628	21	19	53	13	-1075.234	-25.08129	0.3740114	-599.9973	-200.0042	0.402789	-700.0006	-100.0009	0.3377133	-1189.119	150.0022	0.4475253	-1000.066	-200.0181	0.2821811	-600.0664	99.99369	0.3263511	-899.9964	-0.002598252	0.3396141	-1492	1.159309e-07	4.2755	-1494	-3.485602e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.636	21	19	53	13	-1075.234	-25.08134	0.3734117	-599.9973	-200.0042	0.4031559	-700.0006	-100.0009	0.3377471	-1189.115	150.0022	0.4472346	-1000.066	-200.0181	0.2815041	-600.0664	99.99369	0.3267216	-899.9964	-0.002599556	0.340222	-1492	-1.38799e-07	4.275498	-1494	-3.485602e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.644	21	19	53	13	-1075.234	-25.08139	0.3728155	-599.9973	-200.0042	0.4035197	-700.0006	-100.0009	0.3377875	-1189.111	150.0022	0.4469367	-1000.066	-200.0181	0.2808292	-600.0664	99.9937	0.3270895	-899.9964	-0.002600952	0.3408336	-1492	-1.38799e-07	4.275498	-1494	-3.485602e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.664	21	19	53	13	-1075.235	-25.0815	0.3713412	-599.9973	-200.0042	0.4044159	-700.0006	-100.001	0.3379176	-1189.101	150.0022	0.4461614	-1000.066	-200.0182	0.2791507	-600.0665	99.99372	0.3279981	-899.9964	-0.002604505	0.342379	-1492	-3.183126e-06	4.275501	-1494	-3.485602e-08	4.2755	-1496	-3.485602e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.684	21	19	53	13	-1075.235	-25.08162	0.3698892	-599.9973	-200.0042	0.405294	-700.0006	-100.001	0.3380894	-1189.09	150.0022	0.4453426	-1000.066	-200.0182	0.2774859	-600.0665	99.99373	0.3288906	-899.9964	-0.002608177	0.3439469	-1492	3.240568e-06	4.275513	-1494	-3.485602e-08	4.2755	-1496	-3.485602e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
22.684	21	19	53	13	-1075.235	-25.08162	0.3698892	-599.9973	-200.0042	0.405294	-700.0006	-100.001	0.3380894	-1189.09	150.0022	0.4453426	-1000.066	-200.0182	0.2774859	-600.0665	99.99373	0.3288906	-899.9964	-0.002608177	0.3439469	-1492	3.240568e-06	4.275513	-1494	-3.485602e-08	4.2755	-1496	-3.485602e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
