time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	suav_1_x	suav_1_y	suav_1_z	suav_2_x	suav_2_y	suav_2_z	suav_3_x	suav_3_y	suav_3_z	suav_4_x	suav_4_y	suav_4_z	suav_5_x	suav_5_y	suav_5_z	suav_6_x	suav_6_y	suav_6_z	suav_7_x	suav_7_y	suav_7_z	suav_8_x	suav_8_y	suav_8_z	suav_9_x	suav_9_y	suav_9_z	suav_10_x	suav_10_y	suav_10_z	
9.292	21	19	11	40	-1075.041	-25.01121	0.2194627	-599.9989	-200.0011	0.3649882	-700.0015	-99.99916	0.4043069	-1195.964	150.0015	0.3020883	-1000.008	-200.0017	0.2023843	-600.0201	99.99803	0.2830441	-899.9972	-5.033352e-05	0.4010797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.34	21	19	11	40	-1075.043	-25.01151	0.2165047	-599.9989	-200.0011	0.3632664	-700.0015	-99.99916	0.4076439	-1195.939	150.0015	0.302491	-1000.008	-200.0017	0.2023264	-600.0204	99.99798	0.2782995	-899.9971	-5.228186e-05	0.4014557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.388	21	19	11	40	-1075.044	-25.01181	0.2142042	-599.9989	-200.0011	0.3615794	-700.0015	-99.99916	0.4109183	-1195.915	150.0015	0.3031176	-1000.008	-200.0018	0.2026451	-600.0208	99.99793	0.2736475	-899.9971	-5.407068e-05	0.4017322	0	0	0	0	0	0	0	0	0	0	0	0	-1500	5.332852e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.436	21	19	11	40	-1075.045	-25.01211	0.2125694	-599.9989	-200.0011	0.3599159	-700.0015	-99.99916	0.4141113	-1195.89	150.0015	0.3039616	-1000.009	-200.0018	0.2033349	-600.0211	99.99787	0.2691117	-899.9971	-5.480836e-05	0.4019068	0	0	0	0	0	0	0	0	0	0	0	0	-1500	5.332852e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.484	21	19	11	40	-1075.046	-25.0124	0.2116045	-599.9989	-200.0011	0.3582964	-700.0015	-99.99916	0.4172076	-1195.865	150.0015	0.305019	-1000.009	-200.0018	0.2043908	-600.0215	99.99783	0.2647195	-899.997	-5.472905e-05	0.4019823	0	0	0	0	0	0	0	0	0	0	0	0	-1500	8.440869e-08	4.275502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.536	21	19	11	40	-1075.047	-25.01271	0.211315	-599.9989	-200.0011	0.3566443	-700.0015	-99.99916	0.4204375	-1195.839	150.0015	0.3064094	-1000.009	-200.0019	0.2059571	-600.0219	99.99777	0.2601548	-899.997	-5.490495e-05	0.4019642	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-1.163176e-05	4.27552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.584	21	19	11	40	-1075.048	-25.01297	0.2116805	-599.9989	-200.0011	0.3553724	-700.0015	-99.99916	0.4230568	-1195.816	150.0015	0.3077956	-1000.009	-200.0019	0.2076387	-600.0222	99.99773	0.2564688	-899.997	-5.598096e-05	0.4018574	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-5.375693e-05	4.275551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.628	21	19	11	40	-1075.049	-25.01326	0.2127096	-599.9989	-200.0011	0.3541421	-700.0015	-99.99916	0.4257794	-1195.792	150.0015	0.3095376	-1000.009	-200.0019	0.2098474	-600.0226	99.99768	0.2526445	-899.9969	-5.741644e-05	0.401662	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-6.199037e-05	4.275605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.668	21	19	11	40	-1075.049	-25.01349	0.2140613	-599.9989	-200.0011	0.3532412	-700.0015	-99.99916	0.4279265	-1195.771	150.0015	0.311173	-1000.009	-200.002	0.2119717	-600.0229	99.99764	0.2496194	-899.9969	-5.808179e-05	0.4014286	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-4.002665e-05	4.275677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9.708	21	19	11	41	-1075.05	-25.01372	0.2158528	-599.9989	-200.0011	0.3524394	-700.0015	-99.99917	0.4299489	-1195.75	150.0015	0.3129687	-1000.009	-200.002	0.2143331	-600.0231	99.99761	0.2467442	-899.9969	-5.793187e-05	0.4011267	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-6.587661e-06	4.275756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
