time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	21	17	39	39	0	0	0	0	0	0	0	0	0	0	9335.976	9132.114	9137.649	9310.857	9382.98	8964.838	9209.038	
0	21	17	39	39	1	-1500	-1.618191e-07	4.2755	0	0	0	0	0	0	9335.977	9132.114	9137.648	9310.842	9382.981	8964.838	9209.038	
0.04	21	17	39	39	1	-1500	-1.618191e-07	4.2755	0	0	0	0	0	0	9335.978	9132.114	9137.647	9310.827	9382.982	8964.838	9209.038	
0.076	21	17	39	39	1	-1500	1.407216e-05	4.27551	0	0	0	0	0	0	9335.978	9132.115	9137.645	9310.813	9382.983	8964.838	9209.038	
0.124	21	17	39	39	1	-1500	5.619389e-05	4.275543	0	0	0	0	0	0	9335.979	9132.115	9137.644	9310.795	9382.985	8964.839	9209.038	
0.172	21	17	39	39	1	-1500	9.749318e-05	4.275579	0	0	0	0	0	0	9335.979	9132.116	9137.642	9310.779	9382.986	8964.839	9209.038	
0.212	21	17	39	39	1	-1500	0.0001662709	4.275622	0	0	0	0	0	0	9335.98	9132.117	9137.641	9310.762	9382.987	8964.839	9209.038	
0.256	21	17	39	39	1	-1500	0.0002319149	4.27567	0	0	0	0	0	0	9335.98	9132.118	9137.639	9310.746	9382.987	8964.84	9209.038	
0.304	21	17	39	39	1	-1500	0.0003042456	4.275724	0	0	0	0	0	0	9335.981	9132.119	9137.638	9310.728	9382.988	8964.84	9209.038	
0.352	21	17	39	40	1	-1500	0.0003870572	4.275775	0	0	0	0	0	0	9335.981	9132.121	9137.636	9310.711	9382.989	8964.841	9209.038	
0.4	21	17	39	40	1	-1499.999	0.0004810523	4.275829	0	0	0	0	0	0	9335.982	9132.122	9137.634	9310.693	9382.989	8964.842	9209.037	
0.448	21	17	39	40	1	-1499.999	0.0006124678	4.275883	0	0	0	0	0	0	9335.983	9132.124	9137.633	9310.676	9382.989	8964.843	9209.037	
0.492	21	17	39	40	1	-1499.999	0.0007333515	4.275934	0	0	0	0	0	0	9335.984	9132.126	9137.631	9310.66	9382.99	8964.844	9209.037	
0.54	21	17	39	40	1	-1499.999	0.0008444889	4.275999	0	0	0	0	0	0	9335.984	9132.128	9137.629	9310.643	9382.99	8964.845	9209.036	
0.576	21	17	39	40	1	-1499.999	0.0009655522	4.276053	0	0	0	0	0	0	9335.985	9132.129	9137.627	9310.63	9382.99	8964.845	9209.036	
