time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	21	9	14	50	0	0	0	0	0	0	0	0	0	0	9322.891	9131.998	9146.746	9068.763	9460.602	8968.176	9208.624	
0	21	9	14	50	1	-1500	-1.476343e-07	4.234999	0	0	0	0	0	0	9322.895	9131.997	9146.748	9068.747	9460.595	8968.173	9208.624	
0.048	21	9	14	50	1	-1500	-2.04232e-07	4.235	0	0	0	0	0	0	9322.899	9131.995	9146.749	9068.731	9460.587	8968.17	9208.625	
0.084	21	9	14	50	1	-1500	7.625709e-07	4.235028	0	0	0	0	0	0	9322.902	9131.994	9146.751	9068.719	9460.582	8968.167	9208.626	
0.12	21	9	14	50	1	-1500	5.52247e-06	4.235061	0	0	0	0	0	0	9322.904	9131.992	9146.752	9068.706	9460.577	8968.165	9208.626	
0.164	21	9	14	50	1	-1500	-1.901099e-06	4.235132	0	0	0	0	0	0	9322.907	9131.99	9146.754	9068.691	9460.571	8968.162	9208.627	
0.212	21	9	14	50	1	-1500	8.799409e-06	4.235236	0	0	0	0	0	0	9322.911	9131.988	9146.755	9068.675	9460.565	8968.159	9208.628	
0.256	21	9	14	50	1	-1499.999	3.933592e-05	4.235338	0	0	0	0	0	0	9322.913	9131.986	9146.757	9068.661	9460.559	8968.156	9208.629	
0.296	21	9	14	50	1	-1499.999	7.565091e-05	4.235432	0	0	0	0	0	0	9322.915	9131.984	9146.758	9068.647	9460.555	8968.154	9208.63	
0.336	21	9	14	50	1	-1499.999	0.0001178853	4.235515	0	0	0	0	0	0	9322.918	9131.982	9146.76	9068.634	9460.55	8968.151	9208.63	
0.376	21	9	14	50	1	-1499.999	0.0001565021	4.235623	0	0	0	0	0	0	9322.919	9131.98	9146.761	9068.621	9460.546	8968.149	9208.631	
0.424	21	9	14	50	1	-1499.998	0.000194224	4.23577	0	0	0	0	0	0	9322.921	9131.978	9146.763	9068.606	9460.54	8968.146	9208.632	
0.468	21	9	14	50	1	-1499.998	0.0002273699	4.235928	0	0	0	0	0	0	9322.923	9131.976	9146.764	9068.593	9460.536	8968.144	9208.632	
0.504	21	9	14	50	1	-1499.997	0.0002492313	4.236082	0	0	0	0	0	0	9322.924	9131.974	9146.766	9068.58	9460.532	8968.142	9208.633	
0.548	21	9	14	50	1	-1499.996	0.0002678798	4.236233	0	0	0	0	0	0	9322.925	9131.971	9146.767	9068.566	9460.528	8968.14	9208.634	
0.596	21	9	14	50	1	-1499.995	0.000314743	4.236381	0	0	0	0	0	0	9322.926	9131.969	9146.769	9068.551	9460.523	8968.138	9208.634	
0.644	21	9	14	51	1	-1499.994	0.000421564	4.236499	0	0	0	0	0	0	9322.927	9131.966	9146.77	9068.536	9460.518	8968.135	9208.635	
0.688	21	9	14	51	1	-1499.993	0.0005784358	4.236696	-0.002691225	-0.003040275	-0.00059024	0	0	0	9322.927	9131.964	9146.771	9068.523	9460.514	8968.134	9208.636	
0.728	21	9	14	51	1	-1499.993	0.0007482063	4.237217	-0.001967559	-0.00069231	-8.826477e-05	0	0	0	9322.927	9131.962	9146.773	9068.511	9460.511	8968.132	9208.636	
0.768	21	9	14	51	1	-1499.992	0.000998225	4.240744	-0.001081512	-0.004675655	0.0004138365	0	0	0	9322.927	9131.96	9146.774	9068.499	9460.507	8968.131	9208.637	
0.816	21	9	14	51	1	-1499.99	0.001303812	4.249104	-0.0001904528	-0.004547446	0.0008196772	0	0	0	9322.927	9131.958	9146.775	9068.484	9460.503	8968.13	9208.637	
0.86	21	9	14	51	1	-1499.99	0.00159123	4.26097	0.001563478	0.001239942	0.00110516	0	0	0	9322.927	9131.956	9146.777	9068.471	9460.499	8968.128	9208.638	
0.904	21	9	14	51	1	-1499.989	0.001847571	4.276858	0.003051389	-0.0006651621	0.001331758	0	0	0	9322.926	9131.954	9146.778	9068.458	9460.495	8968.127	9208.638	
0.952	21	9	14	51	1	-1499.987	0.002040819	4.296744	0.003798332	-0.005837164	0.001487451	0	0	0	9322.926	9131.952	9146.779	9068.445	9460.491	8968.127	9208.638	
0.992	21	9	14	51	1	-1499.986	0.002153172	4.32065	0.003792942	-0.004476345	0.00161831	0	0	0	9322.925	9131.95	9146.78	9068.432	9460.487	8968.126	9208.639	
1.04	21	9	14	51	1	-1499.985	0.002182829	4.351302	0.002762466	-0.002767342	0.001758624	0	0	0	9322.924	9131.948	9146.782	9068.419	9460.482	8968.125	9208.639	
1.088	21	9	14	51	1	-1499.984	0.002142026	4.386751	0.002115212	-0.005881696	0.001851514	0	0	0	9322.923	9131.946	9146.783	9068.405	9460.478	8968.125	9208.639	
1.136	21	9	14	51	1	-1499.983	0.002045597	4.427019	0.003306548	-0.00634987	0.001931258	0	0	0	9322.922	9131.945	9146.784	9068.391	9460.473	8968.125	9208.639	
1.164	21	9	14	51	1	-1499.982	0.001952865	4.452733	0.003515937	-0.004976324	0.001964459	0	0	0	9322.921	9131.944	9146.785	9068.383	9460.47	8968.125	9208.64	
1.212	21	9	14	51	1	-1499.981	0.001724439	4.500605	0.003045215	-0.001154842	0.002032026	0	0	0	9322.92	9131.942	9146.786	9068.369	9460.465	8968.125	9208.64	
1.256	21	9	14	51	1	-1499.98	0.001453886	4.548687	0.001484343	-0.0008656987	0.002041906	0	0	0	9322.919	9131.941	9146.787	9068.357	9460.461	8968.126	9208.64	
1.308	21	9	14	51	1	-1499.979	0.001107263	4.610689	-0.0005128253	0.002515607	0.002042454	0	0	0	9322.917	9131.94	9146.789	9068.342	9460.455	8968.126	9208.64	
1.348	21	9	14	51	1	-1499.978	0.0008626688	4.662202	-0.002373234	0.002908966	0.002023508	0	0	0	9322.916	9131.939	9146.79	9068.33	9460.451	8968.127	9208.64	
1.396	21	9	14	51	1	-1499.977	0.0006385892	4.728384	-0.003524282	0.002939217	0.002035729	0	0	0	9322.915	9131.938	9146.791	9068.317	9460.445	8968.128	9208.64	
1.444	21	9	14	51	1	-1499.975	0.0005160005	4.799333	-0.003129654	-0.000553752	0.002071549	0	0	0	9322.913	9131.937	9146.791	9068.303	9460.44	8968.129	9208.639	
1.492	21	9	14	51	1	-1499.973	0.0004856775	4.875038	-0.001956683	-0.0001863235	0.002078079	0	0	0	9322.912	9131.936	9146.792	9068.289	9460.434	8968.131	9208.639	
1.532	21	9	14	52	1	-1499.972	0.0005093907	4.941774	-0.001332878	0.002102466	0.002071321	0	0	0	9322.911	9131.936	9146.793	9068.278	9460.428	8968.132	9208.639	
1.576	21	9	14	52	1	-1499.97	0.0005705648	5.019015	-0.0007098113	0.001845708	0.002067324	0	0	0	9322.909	9131.935	9146.793	9068.265	9460.423	8968.134	9208.639	
1.62	21	9	14	52	1	-1499.968	0.0006529671	5.100249	0.0001828969	-0.001560429	0.002076586	0	0	0	9322.908	9131.935	9146.794	9068.253	9460.417	8968.135	9208.638	
1.668	21	9	14	52	1	-1499.966	0.0007415287	5.193423	0.001457866	-0.002576553	0.002106797	0	0	0	9322.907	9131.934	9146.794	9068.239	9460.41	8968.137	9208.638	
1.72	21	9	14	52	1	-1499.964	0.0007968872	5.291362	0.002591972	-0.00408734	0.00212264	0	0	0	9322.906	9131.934	9146.794	9068.224	9460.402	8968.14	9208.638	
1.768	21	9	14	52	1	-1499.962	0.0007843894	5.402834	0.003060592	-0.005690106	0.002128759	0	0	0	9322.904	9131.934	9146.795	9068.21	9460.394	8968.142	9208.637	
