time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	21	19	53	13	0	0	0	0	0	0	0	0	0	0	9335.748	9132.14	9137.649	9317.889	9382.866	8964.794	9209.048	
0	21	19	53	13	1	-1496	-3.485602e-08	4.2755	0	0	0	0	0	0	9335.749	9132.139	9137.649	9317.881	9382.867	8964.793	9209.047	
0.008	21	19	53	13	1	-1496	-3.485602e-08	4.2755	0	0	0	0	0	0	9335.75	9132.139	9137.649	9317.879	9382.868	8964.793	9209.047	
0.012	21	19	53	13	1	-1496	-3.485602e-08	4.2755	0	0	0	0	0	0	9335.75	9132.139	9137.649	9317.877	9382.868	8964.793	9209.047	
0.032	21	19	53	14	1	-1496	-3.485602e-08	4.2755	0	0	0	0	0	0	9335.751	9132.138	9137.649	9317.871	9382.869	8964.793	9209.046	
0.052	21	19	53	14	1	-1496	-3.485602e-08	4.2755	0	0	0	0	0	0	9335.752	9132.138	9137.649	9317.865	9382.87	8964.792	9209.045	
0.056	21	19	53	14	1	-1496	-2.586874e-07	4.2755	0	0	0	0	0	0	9335.752	9132.138	9137.649	9317.864	9382.87	8964.792	9209.045	
0.068	21	19	53	14	1	-1496	-6.732391e-07	4.275501	0	0	0	0	0	0	9335.753	9132.137	9137.649	9317.86	9382.871	8964.792	9209.044	
0.088	21	19	53	14	1	-1496	6.286967e-07	4.2755	0	0	0	0	0	0	9335.754	9132.137	9137.649	9317.853	9382.872	8964.791	9209.043	
0.104	21	19	53	14	1	-1496	-3.047671e-06	4.275502	0	0	0	0	0	0	9335.755	9132.137	9137.649	9317.848	9382.872	8964.791	9209.043	
0.104	21	19	53	14	1	-1496	-3.047671e-06	4.275502	0	0	0	0	0	0	9335.755	9132.137	9137.649	9317.848	9382.872	8964.791	9209.043	
0.112	21	19	53	14	1	-1496	-7.036734e-06	4.275505	8.377977e-05	0.0008705177	-5.348704e-05	0	0	0	9335.755	9132.136	9137.648	9317.846	9382.873	8964.791	9209.042	
0.132	21	19	53	14	1	-1496	-1.701539e-05	4.275536	0.0001628497	0.0008726734	-0.0001236595	0	0	0	9335.756	9132.136	9137.648	9317.84	9382.874	8964.79	9209.041	
0.152	21	19	53	14	1	-1496	-2.535629e-05	4.275898	0.0001787068	0.001087785	-0.0001918857	0	0	0	9335.757	9132.136	9137.648	9317.833	9382.875	8964.79	9209.04	
0.152	21	19	53	14	1	-1496	-2.535629e-05	4.275898	0.0001787068	0.001087785	-0.0001918857	0	0	0	9335.757	9132.136	9137.648	9317.833	9382.875	8964.79	9209.04	
0.168	21	19	53	14	1	-1496	-3.647039e-05	4.276583	0.0004032807	0.001639841	-0.0002527193	0	0	0	9335.757	9132.135	9137.648	9317.828	9382.875	8964.79	9209.04	
0.192	21	19	53	14	1	-1496	-6.730823e-05	4.278329	0.0009946743	0.001847888	-0.0003097806	0	0	0	9335.759	9132.135	9137.647	9317.821	9382.877	8964.789	9209.039	
0.2	21	19	53	14	1	-1496	-8.231864e-05	4.279105	0.001342231	0.001785605	-0.0003324315	0	0	0	9335.759	9132.135	9137.647	9317.819	9382.877	8964.789	9209.038	
0.208	21	19	53	14	1	-1496	-9.967915e-05	4.279979	0.001739694	0.001649171	-0.0003544263	0	0	0	9335.759	9132.134	9137.647	9317.816	9382.877	8964.789	9209.038	
0.228	21	19	53	14	1	-1496	-0.0001499254	4.282586	0.002766567	0.001103115	-0.0004073485	0	0	0	9335.76	9132.134	9137.647	9317.81	9382.878	8964.789	9209.037	
0.248	21	19	53	14	1	-1496	-0.0002032953	4.285795	0.003487032	0.0001237535	-0.0004587103	0	0	0	9335.761	9132.134	9137.646	9317.804	9382.879	8964.788	9209.036	
0.248	21	19	53	14	1	-1496	-0.0002032953	4.285795	0.003487032	0.0001237535	-0.0004587103	0	0	0	9335.761	9132.134	9137.646	9317.804	9382.879	8964.788	9209.036	
0.256	21	19	53	14	1	-1496	-0.0002240804	4.287247	0.003612456	-0.0002540688	-0.0004779523	0	0	0	9335.761	9132.134	9137.646	9317.801	9382.879	8964.788	9209.036	
0.28	21	19	53	14	1	-1496	-0.0002861564	4.292173	0.00345093	-0.0006913903	-0.0005325292	0	0	0	9335.762	9132.133	9137.646	9317.794	9382.88	8964.788	9209.035	
0.296	21	19	53	15	1	-1496	-0.0003319311	4.295928	0.003072463	-0.0001678495	-0.0005651221	0	0	0	9335.763	9132.133	9137.646	9317.789	9382.881	8964.787	9209.034	
0.296	21	19	53	15	1	-1496	-0.0003319311	4.295928	0.003072463	-0.0001678495	-0.0005651221	0	0	0	9335.763	9132.133	9137.646	9317.789	9382.881	8964.787	9209.034	
0.324	21	19	53	15	1	-1495.999	-0.0004157823	4.302262	0.002426761	0.001415	-0.0006170902	0	0	0	9335.764	9132.132	9137.645	9317.782	9382.882	8964.787	9209.033	
0.344	21	19	53	15	1	-1495.999	-0.0005172284	4.309429	0.001968853	0.002487332	-0.0006487187	0	0	0	9335.765	9132.132	9137.644	9317.774	9382.883	8964.787	9209.032	
0.348	21	19	53	15	1	-1495.999	-0.0005341673	4.310704	0.001839114	0.00262656	-0.0006548079	0	0	0	9335.765	9132.132	9137.644	9317.773	9382.883	8964.787	9209.031	
0.376	21	19	53	15	1	-1495.999	-0.0006562026	4.32026	0.0007987418	0.0024933	-0.0006961304	0	0	0	9335.766	9132.131	9137.644	9317.765	9382.884	8964.786	9209.03	
0.392	21	19	53	15	1	-1495.999	-0.0007306672	4.326214	0.0002514365	0.001947171	-0.0007165866	0	0	0	9335.766	9132.131	9137.643	9317.76	9382.885	8964.786	9209.029	
0.396	21	19	53	15	1	-1495.999	-0.0007493332	4.327758	0.0001118202	0.001783426	-0.0007205153	0	0	0	9335.766	9132.131	9137.643	9317.758	9382.885	8964.786	9209.029	
0.42	21	19	53	15	1	-1495.999	-0.0008628023	4.337486	-0.0006471502	0.0005868955	-0.000737864	0	0	0	9335.767	9132.131	9137.643	9317.751	9382.886	8964.786	9209.028	
0.44	21	19	53	15	1	-1495.999	-0.0009556392	4.346194	-0.001219113	-0.0004992695	-0.0007475577	0	0	0	9335.768	9132.131	9137.642	9317.745	9382.887	8964.785	9209.027	
0.44	21	19	53	15	1	-1495.999	-0.0009556392	4.346194	-0.001219113	-0.0004992695	-0.0007475577	0	0	0	9335.768	9132.131	9137.642	9317.745	9382.887	8964.785	9209.027	
0.468	21	19	53	15	1	-1495.998	-0.001071138	4.359293	-0.002155073	-0.001167298	-0.0007639062	0	0	0	9335.769	9132.13	9137.642	9317.737	9382.887	8964.785	9209.026	
0.488	21	19	53	15	1	-1495.998	-0.001137045	4.36929	-0.002995958	-0.001136483	-0.000779373	0	0	0	9335.77	9132.13	9137.641	9317.731	9382.888	8964.785	9209.025	
0.492	21	19	53	15	1	-1495.998	-0.001137045	4.36929	-0.003174084	-0.001104151	-0.0007826786	0	0	0	9335.77	9132.13	9137.641	9317.731	9382.888	8964.785	9209.025	
0.516	21	19	53	15	1	-1495.998	-0.001204153	4.384167	-0.004213714	-0.0005898977	-0.0008040457	0	0	0	9335.77	9132.13	9137.64	9317.722	9382.889	8964.785	9209.023	
0.536	21	19	53	15	1	-1495.998	-0.00123501	4.395416	-0.004902456	0.0002045189	-0.00082247	0	0	0	9335.771	9132.13	9137.64	9317.716	9382.89	8964.785	9209.022	
0.536	21	19	53	15	1	-1495.998	-0.00123501	4.395416	-0.004974456	0.0003421178	-0.000826062	0	0	0	9335.771	9132.13	9137.64	9317.716	9382.89	8964.785	9209.022	
0.564	21	19	53	15	1	-1495.997	-0.001267787	4.412028	-0.00494195	0.0009657533	-0.0008446912	0	0	0	9335.772	9132.13	9137.639	9317.708	9382.89	8964.784	9209.021	
0.584	21	19	53	15	1	-1495.997	-0.001280082	4.424504	-0.004429199	0.0008609736	-0.0008531908	0	0	0	9335.772	9132.13	9137.638	9317.702	9382.891	8964.784	9209.02	
0.596	21	19	53	15	1	-1495.997	-0.001284076	4.43223	-0.003900296	0.0005659973	-0.0008559417	0	0	0	9335.773	9132.13	9137.638	9317.698	9382.891	8964.784	9209.02	
0.628	21	19	53	16	1	-1495.997	-0.001289476	4.453705	-0.001709698	-0.0007658995	-0.0008579581	0	0	0	9335.774	9132.129	9137.637	9317.689	9382.892	8964.784	9209.018	
0.632	21	19	53	16	1	-1495.997	-0.001289937	4.456478	-0.00137443	-0.0009117657	-0.0008587025	0	0	0	9335.774	9132.129	9137.637	9317.688	9382.892	8964.784	9209.018	
0.632	21	19	53	16	1	-1495.997	-0.001289937	4.456478	-0.001023349	-0.001016541	-0.0008597855	0	0	0	9335.774	9132.129	9137.637	9317.688	9382.892	8964.784	9209.018	
0.66	21	19	53	16	1	-1495.997	-0.001300163	4.476436	0.001339448	-0.0008410354	-0.0008710832	0	0	0	9335.774	9132.129	9137.636	9317.679	9382.893	8964.784	9209.017	
0.68	21	19	53	16	1	-1495.996	-0.001304939	4.49127	0.003016165	-9.457909e-05	-0.0008857595	0	0	0	9335.775	9132.129	9137.636	9317.673	9382.893	8964.784	9209.016	
0.688	21	19	53	16	1	-1495.996	-0.001306265	4.497337	0.00355514	0.0002387422	-0.0008911787	0	0	0	9335.775	9132.129	9137.636	9317.671	9382.894	8964.784	9209.015	
0.712	21	19	53	16	1	-1495.996	-0.001310953	4.515992	0.00464872	0.001170326	-0.0009054259	0	0	0	9335.776	9132.129	9137.635	9317.664	9382.894	8964.784	9209.014	
0.728	21	19	53	16	1	-1495.996	-0.001315783	4.528804	0.004897617	0.001079823	-0.0009189255	0	0	0	9335.776	9132.129	9137.634	9317.659	9382.894	8964.784	9209.014	
0.736	21	19	53	16	1	-1495.996	-0.001317135	4.535322	0.00481087	0.0008652446	-0.0009242492	0	0	0	9335.776	9132.129	9137.634	9317.657	9382.895	8964.784	9209.013	
0.768	21	19	53	16	1	-1495.995	-0.00130104	4.558714	0.00249119	4.986791e-06	-0.0009411802	0	0	0	9335.777	9132.13	9137.633	9317.647	9382.895	8964.784	9209.012	
0.776	21	19	53	16	1	-1495.995	-0.001284942	4.569013	0.001516844	-0.0001659995	-0.0009450595	0	0	0	9335.777	9132.13	9137.633	9317.645	9382.895	8964.784	9209.012	
0.784	21	19	53	16	1	-1495.995	-0.001279332	4.572483	0.000500156	-0.0003515541	-0.0009485487	0	0	0	9335.777	9132.13	9137.633	9317.642	9382.895	8964.784	9209.011	
0.808	21	19	53	16	1	-1495.995	-0.001237899	4.59727	-0.002576332	-0.0007786667	-0.000959122	0	0	0	9335.778	9132.13	9137.632	9317.635	9382.896	8964.784	9209.01	
0.824	21	19	53	16	1	-1495.995	-0.00120943	4.611826	-0.004509126	-0.0005698926	-0.0009650708	0	0	0	9335.778	9132.13	9137.632	9317.63	9382.896	8964.784	9209.01	
0.824	21	19	53	16	1	-1495.995	-0.00120943	4.611826	-0.004509126	-0.0005698926	-0.0009650708	0	0	0	9335.778	9132.13	9137.632	9317.63	9382.896	8964.784	9209.01	
0.848	21	19	53	16	1	-1495.994	-0.00116859	4.634186	-0.006470517	-0.0001731811	-0.0009751709	0	0	0	9335.779	9132.13	9137.631	9317.623	9382.896	8964.784	9209.009	
0.872	21	19	53	16	1	-1495.994	-0.001130778	4.657168	-0.006928312	0.0001606445	-0.0009839567	0	0	0	9335.779	9132.13	9137.63	9317.616	9382.897	8964.784	9209.008	
0.872	21	19	53	16	1	-1495.994	-0.001130778	4.657168	-0.006928312	0.0001606445	-0.0009839567	0	0	0	9335.779	9132.13	9137.63	9317.616	9382.897	8964.784	9209.008	
0.9	21	19	53	16	1	-1495.994	-0.001071024	4.684754	-0.006103099	0.0001584298	-0.0009959511	0	0	0	9335.78	9132.131	9137.63	9317.608	9382.897	8964.785	9209.007	
0.92	21	19	53	16	1	-1495.993	-0.001022437	4.704962	-0.004586861	-0.0008221625	-0.001001222	0	0	0	9335.78	9132.131	9137.629	9317.602	9382.897	8964.785	9209.006	
0.924	21	19	53	17	1	-1495.993	-0.00101219	4.709053	-0.004209035	-0.001103462	-0.001002555	0	0	0	9335.78	9132.131	9137.629	9317.601	9382.897	8964.785	9209.006	
0.96	21	19	53	17	1	-1495.993	-0.0009064158	4.746616	-0.0004034088	-0.003175954	-0.00101936	0	0	0	9335.781	9132.132	9137.628	9317.59	9382.897	8964.785	9209.004	
