time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	suav_1_x	suav_1_y	suav_1_z	suav_2_x	suav_2_y	suav_2_z	suav_3_x	suav_3_y	suav_3_z	suav_4_x	suav_4_y	suav_4_z	suav_5_x	suav_5_y	suav_5_z	suav_6_x	suav_6_y	suav_6_z	suav_7_x	suav_7_y	suav_7_z	suav_8_x	suav_8_y	suav_8_z	suav_9_x	suav_9_y	suav_9_z	suav_10_x	suav_10_y	suav_10_z	
39.292	30	8	31	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39.292	30	8	31	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39.296	30	8	31	9	-1075.425	-25.15518	0.2142995	-599.9875	-200.008	0.3647441	-699.9991	-99.9986	0.4074682	-1180.562	150.0056	0.4017212	-1000.129	-200.0495	0.1950948	-600.121	99.99574	0.2826268	-899.9948	-0.001142395	0.3802794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39.296	30	8	31	9	-1075.425	-25.15518	0.2142995	-599.9875	-200.008	0.3647441	-699.9991	-99.9986	0.4074682	-1180.562	150.0056	0.4017212	-1000.129	-200.0495	0.1950948	-600.121	99.99574	0.2826268	-899.9948	-0.001142395	0.3802794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39.3	30	8	31	9	-1075.425	-25.15521	0.2141065	-599.9875	-200.008	0.3645963	-699.9991	-99.9986	0.4076254	-1180.56	150.0056	0.4015496	-1000.129	-200.0495	0.1950775	-600.121	99.99574	0.2822235	-899.9948	-0.001141967	0.3803686	-1492	-1.804988e-07	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39.32	30	8	31	9	-1075.425	-25.15535	0.2132116	-599.9875	-200.008	0.3640102	-699.9991	-99.9986	0.4082517	-1180.552	150.0056	0.400858	-1000.129	-200.0496	0.1950365	-600.1211	99.99572	0.280618	-899.9948	-0.001140259	0.3807251	-1492	-1.804988e-07	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39.34	30	8	31	9	-1075.426	-25.15549	0.2124337	-599.9875	-200.008	0.3631451	-699.9991	-99.9986	0.4091841	-1180.54	150.0056	0.3998076	-1000.129	-200.0497	0.1950607	-600.1213	99.9957	0.2782339	-899.9947	-0.001137662	0.3812592	-1492	-1.804988e-07	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39.34	30	8	31	9	-1075.426	-25.15549	0.2124337	-599.9875	-200.008	0.3631451	-699.9991	-99.9986	0.4091841	-1180.54	150.0056	0.3998076	-1000.129	-200.0497	0.1950607	-600.1213	99.9957	0.2782339	-899.9947	-0.001137662	0.3812592	-1492	-1.804988e-07	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39.344	30	8	31	9	-1075.426	-25.15551	0.2122921	-599.9875	-200.008	0.3630024	-699.9991	-99.9986	0.4093386	-1180.538	150.0056	0.3996312	-1000.129	-200.0497	0.1950747	-600.1213	99.9957	0.2778395	-899.9947	-0.00113722	0.3813481	-1492	-1.804988e-07	4.2755	-1494	-1.804989e-07	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39.344	30	8	31	9	-1075.426	-25.15551	0.2122921	-599.9875	-200.008	0.3630024	-699.9991	-99.9986	0.4093386	-1180.538	150.0056	0.3996312	-1000.129	-200.0497	0.1950747	-600.1213	99.9957	0.2778395	-899.9947	-0.00113722	0.3813481	-1492	-1.804988e-07	4.2755	-1494	-1.804989e-07	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
