time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	suav_1_x	suav_1_y	suav_1_z	suav_2_x	suav_2_y	suav_2_z	suav_3_x	suav_3_y	suav_3_z	suav_4_x	suav_4_y	suav_4_z	suav_5_x	suav_5_y	suav_5_z	suav_6_x	suav_6_y	suav_6_z	suav_7_x	suav_7_y	suav_7_z	suav_8_x	suav_8_y	suav_8_z	suav_9_x	suav_9_y	suav_9_z	suav_10_x	suav_10_y	suav_10_z	
10.728	21	19	2	5	-1075.071	-25.02053	0.3524593	-599.999	-200.0012	0.3462513	-700.0012	-99.99923	0.4182314	-1195.227	150.0016	0.3926389	-1000.014	-200.003	0.3266231	-600.0285	99.99704	0.2312723	-899.9961	-3.083721e-05	0.371958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10.776	21	19	2	5	-1075.072	-25.02089	0.3596627	-599.999	-200.0012	0.3465543	-700.0012	-99.99924	0.4148908	-1195.202	150.0016	0.3967772	-1000.015	-200.003	0.3321209	-600.0286	99.99703	0.2329241	-899.996	-2.92093e-05	0.369946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10.824	21	19	2	5	-1075.073	-25.02125	0.3666124	-599.999	-200.0012	0.3468934	-700.0012	-99.99924	0.411412	-1195.178	150.0017	0.400793	-1000.015	-200.0031	0.3373889	-600.0288	99.99701	0.2347082	-899.996	-2.753847e-05	0.3679262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10.868	21	19	2	5	-1075.074	-25.02159	0.3727319	-599.999	-200.0012	0.3472621	-700.0012	-99.99925	0.4081214	-1195.155	150.0017	0.4043583	-1000.015	-200.0032	0.3420255	-600.029	99.99699	0.2364499	-899.996	-2.685184e-05	0.3660786	0	0	0	0	0	0	0	0	0	0	0	0	-1500	7.882412e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10.916	21	19	2	5	-1075.075	-25.02194	0.3791055	-599.999	-200.0012	0.3477649	-700.0011	-99.99925	0.4044409	-1195.131	150.0017	0.4081187	-1000.016	-200.0032	0.3468698	-600.0291	99.99698	0.2384525	-899.996	-2.719687e-05	0.3640786	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-5.157649e-07	4.275502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
10.956	21	19	2	5	-1075.076	-25.02224	0.3841565	-599.999	-200.0012	0.3482888	-700.0011	-99.99926	0.4013152	-1195.11	150.0017	0.4111452	-1000.016	-200.0033	0.3507153	-600.0293	99.99696	0.2401916	-899.9959	-2.778181e-05	0.3624312	0	0	0	0	0	0	0	0	0	0	0	0	-1500	4.56538e-06	4.275507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11	21	19	2	5	-1075.077	-25.02256	0.3894206	-599.999	-200.0012	0.348993	-700.0011	-99.99927	0.397828	-1195.088	150.0017	0.4143506	-1000.016	-200.0033	0.3547094	-600.0294	99.99694	0.2421667	-899.9959	-2.804678e-05	0.3606453	0	0	0	0	0	0	0	0	0	0	0	0	-1500	2.395663e-05	4.275528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11.044	21	19	2	5	-1075.078	-25.02288	0.3943624	-599.999	-200.0013	0.3498387	-700.0011	-99.99927	0.3943012	-1195.065	150.0017	0.4174091	-1000.016	-200.0034	0.3584197	-600.0296	99.99693	0.2441952	-899.9959	-2.787351e-05	0.3588918	0	0	0	0	0	0	0	0	0	0	0	0	-1500	7.845097e-06	4.275565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11.084	21	19	2	6	-1075.079	-25.02317	0.3985626	-599.999	-200.0013	0.3507287	-700.0011	-99.99928	0.3910699	-1195.044	150.0017	0.4200452	-1000.017	-200.0035	0.3615193	-600.0297	99.99692	0.2460757	-899.9959	-2.791732e-05	0.3573293	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-8.012595e-06	4.275617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11.124	21	19	2	6	-1075.08	-25.02345	0.4024743	-599.999	-200.0013	0.3517244	-700.001	-99.99929	0.387823	-1195.024	150.0017	0.4225308	-1000.017	-200.0035	0.3643379	-600.0298	99.9969	0.2479827	-899.9958	-2.879134e-05	0.3558005	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-4.573713e-05	4.275694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
