time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	suav_1_x	suav_1_y	suav_1_z	suav_2_x	suav_2_y	suav_2_z	suav_3_x	suav_3_y	suav_3_z	suav_4_x	suav_4_y	suav_4_z	suav_5_x	suav_5_y	suav_5_z	suav_6_x	suav_6_y	suav_6_z	suav_7_x	suav_7_y	suav_7_z	suav_8_x	suav_8_y	suav_8_z	suav_9_x	suav_9_y	suav_9_z	suav_10_x	suav_10_y	suav_10_z	
20.988	21	18	56	22	-1075.206	-25.07072	0.4163611	-599.9979	-200.0039	0.3419489	-700.0016	-100.0005	0.4046968	-1189.961	150.0022	0.3739782	-1000.056	-200.0144	0.3310732	-600.0617	99.99321	0.2205454	-899.995	-0.002220539	0.3413364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21.036	21	18	56	22	-1075.207	-25.07108	0.4212519	-599.9979	-200.0039	0.3418363	-700.0016	-100.0005	0.4023501	-1189.937	150.0022	0.3777754	-1000.057	-200.0145	0.3351529	-600.0619	99.9932	0.2234708	-899.995	-0.002232276	0.3377271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21.08	21	18	56	23	-1075.208	-25.07142	0.4253398	-599.9979	-200.0039	0.3418919	-700.0016	-100.0005	0.4001677	-1189.914	150.0022	0.3813174	-1000.057	-200.0146	0.3385741	-600.062	99.9932	0.2262421	-899.9951	-0.002242936	0.3345371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
326.508	21	18	56	23	-1075.209	-25.07169	0.428395	-599.9979	-200.0039	0.3420462	-700.0015	-100.0006	0.3983642	-1189.895	150.0022	0.3842532	-1000.057	-200.0147	0.3411533	-600.0622	99.99319	0.2285652	-899.9951	-0.002252063	0.3320194	0	0	0	0	0	0	0	0	0	0	0	0	-1500	6.697597e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21.164	21	18	56	23	-1075.21	-25.07201	0.4317678	-599.9978	-200.0039	0.3423547	-700.0015	-100.0006	0.3961425	-1189.873	150.0022	0.3878806	-1000.058	-200.0148	0.3440391	-600.0623	99.99319	0.2314632	-899.9952	-0.002263834	0.3290655	0	0	0	0	0	0	0	0	0	0	0	0	-1500	6.697597e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
326.592	21	18	56	23	-1075.211	-25.07233	0.4347369	-599.9978	-200.0039	0.3427758	-700.0015	-100.0006	0.3939053	-1189.85	150.0022	0.3915405	-1000.058	-200.0149	0.3466192	-600.0625	99.99318	0.2344168	-899.9952	-0.002275799	0.3262589	0	0	0	0	0	0	0	0	0	0	0	0	-1500	1.168916e-05	4.275507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
326.632	21	18	56	23	-1075.212	-25.07264	0.437298	-599.9978	-200.0039	0.3432927	-700.0014	-100.0006	0.3916567	-1189.828	150.0022	0.3952169	-1000.058	-200.015	0.3488679	-600.0626	99.99318	0.2374174	-899.9953	-0.002287279	0.3236106	0	0	0	0	0	0	0	0	0	0	0	0	-1500	5.007311e-05	4.275534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21.296	21	18	56	23	-1075.213	-25.07297	0.4396246	-599.9978	-200.004	0.3439623	-700.0014	-100.0006	0.3891948	-1189.803	150.0022	0.3992225	-1000.058	-200.0151	0.3509112	-600.0628	99.99318	0.2407369	-899.9953	-0.002298889	0.3209126	0	0	0	0	0	0	0	0	0	0	0	0	-1500	7.542883e-05	4.275559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
21.344	21	18	56	23	-1075.214	-25.0733	0.4414642	-599.9978	-200.004	0.3447629	-700.0014	-100.0006	0.386934	-1189.78	150.0022	0.4028673	-1000.059	-200.0152	0.3523895	-600.063	99.99318	0.2438165	-899.9954	-0.002309528	0.3186195	0	0	0	0	0	0	0	0	0	0	0	0	-1500	4.135305e-05	4.275595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
326.748	21	18	56	23	-1075.214	-25.07357	0.442628	-599.9977	-200.004	0.3455559	-700.0013	-100.0006	0.3846726	-1189.758	150.0022	0.4064706	-1000.059	-200.0153	0.3534846	-600.0631	99.99318	0.2469265	-899.9954	-0.002320671	0.3165036	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-3.136056e-05	4.275666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
