time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	30	8	34	41	0	0	0	0	0	0	0	0	0	0	8660.254	8660.254	8660.254	8660.254	8660.254	8660.254	8660.254	
0	30	8	34	41	1	-1506	-1.721163e-07	4.2755	-9.711144e-10	0.0007966882	-1.915791e-06	0	0	0	9336.002	9132.163	9137.603	9312.143	9382.967	8964.869	9209.021	
39.62	30	8	34	41	1	-1506	-1.721163e-07	4.2755	-7.243402e-10	0.0007966856	-1.915787e-06	0	0	0	9336.002	9132.163	9137.603	9312.135	9382.967	8964.87	9209.021	
39.64	30	8	34	41	1	-1506	-1.713701e-07	4.2755	2.615949e-10	0.0007954013	-1.915812e-06	0	0	0	9336.002	9132.163	9137.602	9312.129	9382.966	8964.871	9209.021	
39.64	30	8	34	41	1	-1506	-1.713701e-07	4.2755	2.615949e-10	0.0007954013	-1.915812e-06	0	0	0	9336.002	9132.163	9137.602	9312.129	9382.966	8964.871	9209.021	
39.66	30	8	34	41	1	-1506	-6.316531e-06	4.275703	0.0002080016	0.0006031096	-3.650715e-06	0	0	0	9336.002	9132.163	9137.602	9312.123	9382.965	8964.872	9209.021	
39.684	30	8	34	41	1	-1506	-1.71486e-05	4.276541	0.0006762389	0.0003956455	-1.00785e-05	0	0	0	9336.001	9132.164	9137.602	9312.115	9382.965	8964.873	9209.02	
39.688	30	8	34	41	1	-1506	-2.609197e-05	4.277089	0.0008187443	0.0003791201	-1.111579e-05	0	0	0	9336.001	9132.164	9137.602	9312.114	9382.965	8964.873	9209.02	
39.7	30	8	34	41	1	-1506	-3.811386e-05	4.277763	0.001376625	0.0004079365	-1.152703e-05	0	0	0	9336.001	9132.164	9137.601	9312.111	9382.964	8964.874	9209.02	
39.716	30	8	34	41	1	-1506	-6.731152e-05	4.279495	0.002156792	0.001043941	-8.886137e-06	0	0	0	9336	9132.164	9137.601	9312.105	9382.964	8964.874	9209.02	
39.728	30	8	34	41	1	-1506	-0.0001029185	4.281746	0.002779615	0.001828653	-4.744389e-06	0	0	0	9336	9132.164	9137.601	9312.101	9382.963	8964.875	9209.02	
