time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	30	8	34	41	0	0	0	0	0	0	0	0	0	0	9336.002	9132.163	9137.602	9312.13	9382.966	8964.871	9209.021	
0	30	8	34	41	1	-1508	-1.721163e-07	4.2755	0	0	0	0	0	0	9336.002	9132.163	9137.602	9312.129	9382.966	8964.871	9209.021	
0.008	30	8	34	41	1	-1508	-1.721163e-07	4.2755	0	0	0	0	0	0	9336.002	9132.163	9137.602	9312.127	9382.966	8964.871	9209.021	
0.032	30	8	34	41	1	-1508	-1.721163e-07	4.2755	-7.195073e-10	0.0007966808	-1.915794e-06	0	0	0	9336.001	9132.164	9137.602	9312.119	9382.965	8964.873	9209.021	
0.048	30	8	34	41	1	-1508	-1.721163e-07	4.2755	-6.209717e-10	0.0007966692	-1.915796e-06	0	0	0	9336.001	9132.164	9137.602	9312.114	9382.965	8964.873	9209.02	
0.048	30	8	34	41	1	-1508	-1.721163e-07	4.2755	-6.209717e-10	0.0007966692	-1.915796e-06	0	0	0	9336.001	9132.164	9137.602	9312.114	9382.965	8964.873	9209.02	
0.068	30	8	34	41	1	-1508	8.351018e-06	4.275691	-0.0002925402	0.0007677883	-3.350522e-06	0	0	0	9336.001	9132.164	9137.601	9312.108	9382.964	8964.874	9209.02	
0.08	30	8	34	41	1	-1508	1.908442e-05	4.276094	-0.0006452872	0.0008980389	-4.701902e-06	0	0	0	9336	9132.164	9137.601	9312.104	9382.964	8964.875	9209.02	
0.096	30	8	34	41	1	-1508	3.386789e-05	4.27705	-0.001072138	0.001974887	-5.110872e-06	0	0	0	9336	9132.164	9137.601	9312.099	9382.963	8964.875	9209.02	
0.096	30	8	34	41	1	-1508	3.386789e-05	4.27705	-0.001072138	0.001974887	-5.110872e-06	0	0	0	9336	9132.164	9137.601	9312.099	9382.963	8964.875	9209.02	
0.116	30	8	34	41	1	-1508	4.388832e-05	4.278958	-0.001158811	0.003440258	-1.662443e-06	0	0	0	9335.999	9132.165	9137.6	9312.092	9382.962	8964.876	9209.02	
0.132	30	8	34	41	1	-1508	4.479877e-05	4.281069	-0.0008486939	0.003348404	4.781128e-06	0	0	0	9335.999	9132.165	9137.6	9312.087	9382.962	8964.877	9209.019	
0.144	30	8	34	41	1	-1508	4.311676e-05	4.282994	-0.0004745523	0.002687209	9.523632e-06	0	0	0	9335.999	9132.165	9137.6	9312.084	9382.961	8964.877	9209.019	
