time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	30	8	34	40	0	0	0	0	0	0	0	0	0	0	9336.001	9132.16	9137.606	9312.191	9382.969	8964.861	9209.023	
0	30	8	34	40	1	-1498	-1.735649e-07	4.2755	0	0	0	0	0	0	9336.001	9132.16	9137.606	9312.19	9382.969	8964.861	9209.023	
0.004	30	8	34	40	1	-1498	-1.735649e-07	4.2755	0	0	0	0	0	0	9336.001	9132.16	9137.606	9312.189	9382.969	8964.861	9209.023	
0.032	30	8	34	40	1	-1498	-1.735649e-07	4.2755	0	0	0	0	0	0	9336.002	9132.161	9137.605	9312.18	9382.969	8964.863	9209.023	
0.048	30	8	34	40	1	-1498	-1.735649e-07	4.2755	0	0	0	0	0	0	9336.002	9132.161	9137.605	9312.175	9382.969	8964.864	9209.023	
0.048	30	8	34	40	1	-1498	-1.735649e-07	4.2755	0	0	0	0	0	0	9336.002	9132.161	9137.605	9312.175	9382.969	8964.864	9209.023	
0.068	30	8	34	40	1	-1498	-1.735649e-07	4.2755	6.601053e-10	0.0007966514	-1.915956e-06	0	0	0	9336.002	9132.161	9137.605	9312.168	9382.969	8964.865	9209.022	
0.088	30	8	34	40	1	-1498	-8.254504e-06	4.275532	0.0001408005	0.0006949003	5.211076e-06	0	0	0	9336.002	9132.162	9137.604	9312.162	9382.968	8964.866	9209.022	
0.096	30	8	34	40	1	-1498	-1.501703e-05	4.275636	0.0003116651	0.000264882	8.45649e-06	0	0	0	9336.002	9132.162	9137.604	9312.16	9382.968	8964.866	9209.022	
0.096	30	8	34	40	1	-1498	-1.501703e-05	4.275636	0.0003116651	0.000264882	8.45649e-06	0	0	0	9336.002	9132.162	9137.604	9312.16	9382.968	8964.866	9209.022	
0.116	30	8	34	40	1	-1498	-2.821559e-05	4.276154	0.0006923096	-0.001152548	1.990867e-05	0	0	0	9336.002	9132.162	9137.604	9312.154	9382.968	8964.867	9209.022	
0.132	30	8	34	40	1	-1498	-4.302823e-05	4.277479	0.0008230408	-0.001313647	3.413948e-05	0	0	0	9336.002	9132.162	9137.603	9312.148	9382.967	8964.868	9209.022	
0.144	30	8	34	41	1	-1498	-4.779931e-05	4.278654	0.000767128	-0.001130148	3.894296e-05	0	0	0	9336.002	9132.163	9137.603	9312.144	9382.967	8964.869	9209.022	
0.144	30	8	34	41	1	-1498	-4.779931e-05	4.278654	0.000767128	-0.001130148	3.894296e-05	0	0	0	9336.002	9132.163	9137.603	9312.144	9382.967	8964.869	9209.022	
0.16	30	8	34	41	1	-1498	-5.915185e-05	4.280119	0.0009556162	-0.0002060185	4.620936e-05	0	0	0	9336.002	9132.163	9137.603	9312.139	9382.967	8964.87	9209.021	
0.184	30	8	34	41	1	-1498	-0.0001123586	4.284678	0.001816168	0.001659712	5.7712e-05	0	0	0	9336.002	9132.163	9137.602	9312.132	9382.966	8964.871	9209.021	
0.192	30	8	34	41	1	-1498	-0.0001302385	4.286274	0.002085313	0.00213938	6.156111e-05	0	0	0	9336.002	9132.163	9137.602	9312.129	9382.966	8964.871	9209.021	
0.2	30	8	34	41	1	-1498	-0.0001491437	4.288001	0.002478081	0.002352502	6.749428e-05	0	0	0	9336.002	9132.163	9137.602	9312.127	9382.966	8964.871	9209.021	
0.22	30	8	34	41	1	-1498	-0.0002057246	4.292891	0.003104869	0.0015607	7.578998e-05	0	0	0	9336.001	9132.164	9137.602	9312.12	9382.965	8964.872	9209.021	
0.24	30	8	34	41	1	-1498	-0.0002684045	4.298602	0.003383246	0.001079779	7.838692e-05	0	0	0	9336.001	9132.164	9137.602	9312.114	9382.965	8964.873	9209.02	
0.24	30	8	34	41	1	-1498	-0.0002684045	4.298602	0.003383246	0.001079779	7.838692e-05	0	0	0	9336.001	9132.164	9137.602	9312.114	9382.965	8964.873	9209.02	
0.26	30	8	34	41	1	-1498	-0.0003214234	4.305133	0.002890792	0.001024904	7.719901e-05	0	0	0	9336.001	9132.164	9137.601	9312.108	9382.964	8964.874	9209.02	
0.272	30	8	34	41	1	-1498	-0.0003461587	4.309446	0.002115752	0.001542278	7.473454e-05	0	0	0	9336	9132.164	9137.601	9312.104	9382.964	8964.875	9209.02	
0.288	30	8	34	41	1	-1498	-0.0003784921	4.315656	0.0008746294	0.002328856	6.956995e-05	0	0	0	9336	9132.164	9137.601	9312.099	9382.963	8964.875	9209.02	
0.288	30	8	34	41	1	-1498	-0.0003784921	4.315656	0.0008746294	0.002328856	6.956995e-05	0	0	0	9336	9132.164	9137.601	9312.099	9382.963	8964.875	9209.02	
0.308	30	8	34	41	1	-1497.999	-0.0004285748	4.324151	-0.0004600201	0.003099672	6.199588e-05	0	0	0	9335.999	9132.165	9137.6	9312.092	9382.962	8964.876	9209.02	
0.324	30	8	34	41	1	-1497.999	-0.0004776978	4.331532	-0.001172396	0.003297475	5.533184e-05	0	0	0	9335.999	9132.165	9137.6	9312.087	9382.962	8964.877	9209.019	
0.336	30	8	34	41	1	-1497.999	-0.0005168296	4.337411	-0.001550641	0.002802144	5.380322e-05	0	0	0	9335.999	9132.165	9137.6	9312.084	9382.961	8964.877	9209.019	
0.336	30	8	34	41	1	-1497.999	-0.0005168296	4.337411	-0.001550641	0.002802144	5.380322e-05	0	0	0	9335.999	9132.165	9137.6	9312.084	9382.961	8964.877	9209.019	
0.364	30	8	34	41	1	-1497.999	-0.0006202006	4.352268	-0.001639549	-0.0001726729	5.688165e-05	0	0	0	9335.998	9132.165	9137.6	9312.075	9382.96	8964.879	9209.019	
0.384	30	8	34	41	1	-1497.999	-0.0007069594	4.363859	-0.0009331434	-0.002321191	6.044011e-05	0	0	0	9335.997	9132.165	9137.599	9312.069	9382.959	8964.879	9209.019	
0.388	30	8	34	41	1	-1497.999	-0.0007252355	4.366276	-0.0007367146	-0.002599648	6.110436e-05	0	0	0	9335.997	9132.165	9137.599	9312.067	9382.959	8964.879	9209.019	
0.42	30	8	34	42	1	-1497.999	-0.000860882	4.384103	0.001248341	-0.003466783	6.224435e-05	0	0	0	9335.996	9132.165	9137.599	9312.057	9382.958	8964.881	9209.018	
0.432	30	8	34	42	1	-1497.999	-0.0009419501	4.395007	0.001959102	-0.003580323	6.098595e-05	0	0	0	9335.995	9132.166	9137.599	9312.053	9382.957	8964.881	9209.018	
0.436	30	8	34	42	1	-1497.999	-0.0009612684	4.397815	0.002147168	-0.003585106	6.066353e-05	0	0	0	9335.995	9132.166	9137.599	9312.052	9382.957	8964.881	9209.018	
0.452	30	8	34	42	1	-1497.999	-0.001018631	4.406434	0.00273916	-0.003611057	5.605493e-05	0	0	0	9335.994	9132.166	9137.599	9312.047	9382.956	8964.882	9209.018	
0.476	30	8	34	42	1	-1497.998	-0.001158478	4.427689	0.003241204	-0.003060404	4.455952e-05	0	0	0	9335.993	9132.166	9137.599	9312.04	9382.955	8964.882	9209.018	
0.48	30	8	34	42	1	-1497.998	-0.001178434	4.430856	0.003249705	-0.002871139	4.197358e-05	0	0	0	9335.993	9132.166	9137.598	9312.038	9382.955	8964.883	9209.018	
