time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	30	8	31	10	0	0	0	0	0	0	0	0	0	0	9336.002	9132.162	8660.254	8660.254	8660.254	8660.254	8660.254	
0	30	8	31	10	1	-1510	-1.80289e-07	4.2755	0	0	0	0	0	0	9336.002	9132.162	9137.604	9312.162	9382.968	8964.866	9209.022	
0.016	30	8	31	10	1	-1510	-1.80289e-07	4.2755	0	0	0	0	0	0	9336.002	9132.162	9137.604	9312.157	9382.968	8964.867	9209.022	
0.044	30	8	31	10	1	-1510	-1.80289e-07	4.2755	0	0	0	0	0	0	9336.002	9132.162	9137.603	9312.148	9382.967	8964.868	9209.022	
0.044	30	8	31	11	1	-1510	-1.80289e-07	4.2755	0	0	0	0	0	0	9336.002	9132.162	9137.603	9312.148	9382.967	8964.868	9209.022	
0.048	30	8	31	11	1	-1510	-1.80289e-07	4.2755	0	0	0	0	0	0	9336.002	9132.162	9137.603	9312.147	9382.967	8964.868	9209.022	
0.06	30	8	31	11	1	-1510	-1.789022e-07	4.2755	0	0	0	0	0	0	9336.002	9132.163	9137.603	9312.143	9382.967	8964.869	9209.021	
0.084	30	8	31	11	1	-1510	1.159037e-06	4.275499	0	0	0	0	0	0	9336.002	9132.163	9137.603	9312.135	9382.967	8964.87	9209.021	
0.092	30	8	31	11	1	-1510	1.242355e-06	4.2755	0	0	0	0	0	0	9336.002	9132.163	9137.603	9312.133	9382.966	8964.87	9209.021	
0.092	30	8	31	11	1	-1510	1.242355e-06	4.2755	0	0	0	0	0	0	9336.002	9132.163	9137.603	9312.133	9382.966	8964.87	9209.021	
0.096	30	8	31	11	1	-1510	2.703918e-06	4.275501	0	0	0	0	0	0	9336.002	9132.163	9137.602	9312.132	9382.966	8964.871	9209.021	
0.096	30	8	31	11	1	-1510	2.703918e-06	4.275501	0	0	0	0	0	0	9336.002	9132.163	9137.602	9312.132	9382.966	8964.871	9209.021	
0.108	30	8	31	11	1	-1510	1.044627e-05	4.275507	0	0	0	0	0	0	9336.002	9132.163	9137.602	9312.128	9382.966	8964.871	9209.021	
0.132	30	8	31	11	1	-1510	1.763008e-05	4.275517	-4.32518e-05	0.001141858	6.708941e-06	0	0	0	9336.001	9132.164	9137.602	9312.12	9382.965	8964.872	9209.021	
0.14	30	8	31	11	1	-1510	1.203581e-05	4.275528	8.872228e-05	0.001240283	-2.943347e-05	0	0	0	9336.001	9132.164	9137.602	9312.118	9382.965	8964.873	9209.021	
0.14	30	8	31	11	1	-1510	1.203581e-05	4.275528	8.872228e-05	0.001240283	-2.943347e-05	0	0	0	9336.001	9132.164	9137.602	9312.118	9382.965	8964.873	9209.021	
0.144	30	8	31	11	1	-1510	9.024781e-06	4.27554	0.000179454	0.001222047	-4.723673e-05	0	0	0	9336.001	9132.164	9137.602	9312.116	9382.965	8964.873	9209.02	
0.152	30	8	31	11	1	-1510	4.028708e-06	4.275613	0.0003785645	0.0008344594	-9.95799e-05	0	0	0	9336.001	9132.164	9137.602	9312.114	9382.965	8964.873	9209.02	
0.176	30	8	31	11	1	-1510	-3.194945e-06	4.276437	0.000387934	-0.001029375	-0.0001935093	0	0	0	9336.001	9132.164	9137.601	9312.106	9382.964	8964.874	9209.02	
0.188	30	8	31	11	1	-1510	-1.128842e-06	4.277252	0.0002390775	-0.001717445	-0.0002211815	0	0	0	9336	9132.164	9137.601	9312.103	9382.964	8964.875	9209.02	
0.188	30	8	31	11	1	-1510	-1.128842e-06	4.277252	0.0002390775	-0.001717445	-0.0002211815	0	0	0	9336	9132.164	9137.601	9312.103	9382.964	8964.875	9209.02	
0.192	30	8	31	11	1	-1510	-7.184247e-08	4.277587	0.0001613665	-0.002016844	-0.0002339263	0	0	0	9336	9132.164	9137.601	9312.101	9382.963	8964.875	9209.02	
0.2	30	8	31	11	1	-1510	3.98934e-06	4.278353	-6.420801e-05	-0.002408191	-0.0002583272	0	0	0	9336	9132.164	9137.601	9312.099	9382.963	8964.875	9209.02	
0.228	30	8	31	11	1	-1510	1.691037e-05	4.282054	-0.0007588159	-0.001380548	-0.0003297041	0	0	0	9335.999	9132.165	9137.6	9312.09	9382.962	8964.877	9209.019	
0.236	30	8	31	12	1	-1510	1.932565e-05	4.283403	-0.0008775011	-0.0005748892	-0.0003475549	0	0	0	9335.999	9132.165	9137.6	9312.087	9382.962	8964.877	9209.019	
0.24	30	8	31	12	1	-1510	2.027796e-05	4.284127	-0.0009196673	-0.0001067728	-0.000356617	0	0	0	9335.999	9132.165	9137.6	9312.086	9382.962	8964.877	9209.019	
0.24	30	8	31	12	1	-1510	2.027796e-05	4.284127	-0.0009196673	-0.0001067728	-0.000356617	0	0	0	9335.999	9132.165	9137.6	9312.086	9382.962	8964.877	9209.019	
0.252	30	8	31	12	1	-1510	2.292063e-05	4.285672	-0.001059032	0.001347563	-0.0003835207	0	0	0	9335.999	9132.165	9137.6	9312.082	9382.961	8964.877	9209.019	
0.272	30	8	31	12	1	-1510	3.482115e-05	4.291094	-0.001255825	0.002761871	-0.0004304647	0	0	0	9335.998	9132.165	9137.6	9312.076	9382.96	8964.878	9209.019	
0.284	30	8	31	12	1	-1510	4.191976e-05	4.294248	-0.0013102	0.002532275	-0.0004560777	0	0	0	9335.997	9132.165	9137.6	9312.072	9382.96	8964.879	9209.019	
0.284	30	8	31	12	1	-1510	4.191976e-05	4.294248	-0.0013102	0.002532275	-0.0004560777	0	0	0	9335.997	9132.165	9137.6	9312.072	9382.96	8964.879	9209.019	
0.288	30	8	31	12	1	-1510	4.536268e-05	4.295364	-0.001348681	0.00227459	-0.0004644375	0	0	0	9335.997	9132.165	9137.6	9312.071	9382.96	8964.879	9209.019	
0.296	30	8	31	12	1	-1510	5.457325e-05	4.297696	-0.001479299	0.001509702	-0.0004802639	0	0	0	9335.997	9132.165	9137.599	9312.069	9382.959	8964.879	9209.019	
0.316	30	8	31	12	1	-1510	8.120841e-05	4.302752	-0.00199589	-0.0008360726	-0.0005149607	0	0	0	9335.996	9132.165	9137.599	9312.062	9382.959	8964.88	9209.018	
0.332	30	8	31	12	1	-1510	0.0001175549	4.309809	-0.002258376	-0.002091372	-0.0005428054	0	0	0	9335.996	9132.165	9137.599	9312.057	9382.958	8964.881	9209.018	
0.332	30	8	31	12	1	-1510	0.0001175549	4.309809	-0.002258376	-0.002091372	-0.0005428054	0	0	0	9335.996	9132.165	9137.599	9312.057	9382.958	8964.881	9209.018	
0.336	30	8	31	12	1	-1510	0.0001254094	4.311318	-0.002306997	-0.002232438	-0.0005498379	0	0	0	9335.995	9132.165	9137.599	9312.056	9382.958	8964.881	9209.018	
0.34	30	8	31	12	1	-1510	0.0001254094	4.311318	-0.002343324	-0.002291701	-0.0005569946	0	0	0	9335.995	9132.166	9137.599	9312.055	9382.957	8964.881	9209.018	
0.368	30	8	31	12	1	-1509.999	0.0002005324	4.324559	-0.002567497	-0.0008050543	-0.0006131896	0	0	0	9335.994	9132.166	9137.599	9312.046	9382.956	8964.882	9209.018	
0.38	30	8	31	12	1	-1509.999	0.0002443229	4.330059	-0.002937291	0.0002698845	-0.0006372816	0	0	0	9335.993	9132.166	9137.599	9312.042	9382.955	8964.882	9209.018	
0.384	30	8	31	12	1	-1509.999	0.0002602808	4.331958	-0.002937291	0.0002698845	-0.0006372816	0	0	0	9335.993	9132.166	9137.599	9312.041	9382.955	8964.882	9209.018	
0.384	30	8	31	12	1	-1509.999	0.0002602808	4.331958	-0.003070528	0.0005920035	-0.0006448758	0	0	0	9335.993	9132.166	9137.599	9312.041	9382.955	8964.882	9209.018	
0.404	30	8	31	12	1	-1509.999	0.0003422896	4.34194	-0.003498574	0.002310144	-0.0006824236	0	0	0	9335.992	9132.166	9137.598	9312.035	9382.954	8964.883	9209.018	
0.428	30	8	31	12	1	-1509.999	0.0004273615	4.35274	-0.003390062	0.003071728	-0.000731478	0	0	0	9335.991	9132.166	9137.598	9312.027	9382.953	8964.884	9209.017	
0.428	30	8	31	13	1	-1509.999	0.0004444088	4.354998	-0.003390062	0.003071728	-0.000731478	0	0	0	9335.991	9132.166	9137.598	9312.027	9382.953	8964.884	9209.017	
0.432	30	8	31	13	1	-1509.999	0.0004619029	4.35729	-0.003308605	0.003142293	-0.0007400358	0	0	0	9335.991	9132.166	9137.598	9312.026	9382.953	8964.884	9209.017	
0.432	30	8	31	13	1	-1509.999	0.0004619029	4.35729	-0.003308605	0.003142293	-0.0007400358	0	0	0	9335.991	9132.166	9137.598	9312.026	9382.953	8964.884	9209.017	
0.448	30	8	31	13	1	-1509.999	0.0005318629	4.366783	-0.00277329	0.003735812	-0.0007726037	0	0	0	9335.99	9132.166	9137.598	9312.021	9382.952	8964.884	9209.017	
0.476	30	8	31	13	1	-1509.999	0.0006528316	4.384654	-0.001148342	0.005516028	-0.0008305916	0	0	0	9335.988	9132.166	9137.598	9312.012	9382.95	8964.885	9209.017	
0.476	30	8	31	13	1	-1509.999	0.0006528316	4.384654	-0.001148342	0.005516028	-0.0008305916	0	0	0	9335.988	9132.166	9137.598	9312.012	9382.95	8964.885	9209.017	
0.48	30	8	31	13	1	-1509.999	0.0006713527	4.387337	-0.0009162228	0.005719813	-0.0008388376	0	0	0	9335.988	9132.167	9137.598	9312.011	9382.95	8964.885	9209.017	
0.484	30	8	31	13	1	-1509.999	0.0006904185	4.390054	-0.0006969944	0.005863132	-0.0008468549	0	0	0	9335.988	9132.167	9137.598	9312.009	9382.95	8964.885	9209.017	
0.508	30	8	31	13	1	-1509.998	0.0008032028	4.40704	0.000718131	0.004792592	-0.000884895	0	0	0	9335.987	9132.167	9137.598	9312.002	9382.948	8964.886	9209.017	
0.524	30	8	31	13	1	-1509.998	0.000881639	4.41902	0.00147775	0.002440285	-0.0009082968	0	0	0	9335.986	9132.167	9137.598	9311.997	9382.948	8964.886	9209.016	
0.524	30	8	31	13	1	-1509.998	0.000881639	4.41902	0.00147775	0.002440285	-0.0009082968	0	0	0	9335.986	9132.167	9137.598	9311.997	9382.948	8964.886	9209.016	
0.528	30	8	31	13	1	-1509.998	0.0009013485	4.422097	0.001642532	0.0017507	-0.0009147878	0	0	0	9335.985	9132.167	9137.598	9311.996	9382.947	8964.886	9209.016	
0.54	30	8	31	13	1	-1509.998	0.0009582872	4.431521	0.00214314	-0.0004698418	-0.000935741	0	0	0	9335.985	9132.167	9137.598	9311.992	9382.947	8964.886	9209.016	
