time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	30	8	34	39	0	0	0	0	0	0	0	0	0	0	9335.997	9132.157	9137.609	9312.234	9382.969	8964.853	9209.025	
0	30	8	34	40	1	-1492	-1.735648e-07	4.2755	0	0	0	0	0	0	9335.998	9132.158	9137.608	9312.227	9382.97	8964.854	9209.025	
0.02	30	8	34	40	1	-1492	-1.735648e-07	4.2755	0	0	0	0	0	0	9335.999	9132.158	9137.608	9312.22	9382.97	8964.855	9209.025	
0.02	30	8	34	40	1	-1492	-1.735648e-07	4.2755	0	0	0	0	0	0	9335.999	9132.158	9137.608	9312.22	9382.97	8964.855	9209.025	
0.028	30	8	34	40	1	-1492	-1.735648e-07	4.2755	0	0	0	0	0	0	9335.999	9132.158	9137.608	9312.218	9382.97	8964.856	9209.024	
0.052	30	8	34	40	1	-1492	-5.634598e-08	4.275501	0	0	0	0	0	0	9336	9132.159	9137.607	9312.21	9382.97	8964.857	9209.024	
0.068	30	8	34	40	1	-1492	8.357496e-06	4.275506	0	0	0	0	0	0	9336	9132.159	9137.607	9312.205	9382.97	8964.858	9209.024	
0.068	30	8	34	40	1	-1492	8.357496e-06	4.275506	0	0	0	0	0	0	9336	9132.159	9137.607	9312.205	9382.97	8964.858	9209.024	
0.076	30	8	34	40	1	-1492	1.51747e-05	4.275513	0	0	0	0	0	0	9336	9132.159	9137.607	9312.203	9382.97	8964.859	9209.024	
0.092	30	8	34	40	1	-1492	3.808377e-05	4.275538	0	0	0	0	0	0	9336.001	9132.16	9137.606	9312.198	9382.969	8964.86	9209.024	
0.116	30	8	34	40	1	-1492	4.402781e-05	4.275593	0	0	0	0	0	0	9336.001	9132.16	9137.606	9312.19	9382.969	8964.861	9209.023	
0.116	30	8	34	40	1	-1492	4.402781e-05	4.275593	0	0	0	0	0	0	9336.001	9132.16	9137.606	9312.19	9382.969	8964.861	9209.023	
0.128	30	8	34	40	1	-1492	3.95641e-05	4.275627	-0.0001087714	-0.001298511	0.0004873396	0	0	0	9336.001	9132.16	9137.606	9312.186	9382.969	8964.862	9209.023	
0.156	30	8	34	40	1	-1492	3.899671e-05	4.275846	-0.0001186188	-0.002004156	0.0008550194	0	0	0	9336.002	9132.161	9137.605	9312.177	9382.969	8964.863	9209.023	
0.164	30	8	34	40	1	-1492	4.19585e-05	4.276077	-0.0002253239	-0.001931089	0.0009523733	0	0	0	9336.002	9132.161	9137.605	9312.175	9382.969	8964.864	9209.023	
0.168	30	8	34	40	1	-1492	4.3291e-05	4.276235	-0.0003037138	-0.00177752	0.00104522	0	0	0	9336.002	9132.161	9137.605	9312.173	9382.969	8964.864	9209.023	
0.188	30	8	34	40	1	-1492	4.722462e-05	4.277476	-0.000391985	-0.0009928179	0.001258885	0	0	0	9336.002	9132.161	9137.605	9312.167	9382.968	8964.865	9209.022	
