time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	30	8	31	9	0	0	0	0	0	0	0	0	0	0	8660.254	8660.254	8660.254	8660.254	8660.254	8660.254	8660.254	
0	30	8	31	9	1	-1492	-1.804988e-07	4.2755	0	0	0	0	0	0	9335.997	9132.157	9137.609	9312.237	9382.969	8964.852	9209.025	
0.02	30	8	31	9	1	-1492	-1.804988e-07	4.2755	0	0	0	0	0	0	9335.997	9132.158	9137.609	9312.23	9382.97	8964.853	9209.025	
0.04	30	8	31	9	1	-1492	-1.804988e-07	4.2755	-1.711875e-09	0.0007966756	-2.004255e-06	0	0	0	9335.998	9132.158	9137.608	9312.224	9382.97	8964.855	9209.025	
0.04	30	8	31	9	1	-1492	-1.804988e-07	4.2755	-1.711875e-09	0.0007966756	-2.004255e-06	0	0	0	9335.998	9132.158	9137.608	9312.224	9382.97	8964.855	9209.025	
0.044	30	8	31	9	1	-1492	-1.804988e-07	4.2755	-1.652524e-09	0.0007966722	-2.004254e-06	0	0	0	9335.998	9132.158	9137.608	9312.223	9382.97	8964.855	9209.025	
0.044	30	8	31	9	1	-1492	-1.804988e-07	4.2755	-1.652524e-09	0.0007966722	-2.004254e-06	0	0	0	9335.998	9132.158	9137.608	9312.223	9382.97	8964.855	9209.025	
0.044	30	8	31	9	1	-1492	-1.804988e-07	4.2755	-1.652524e-09	0.0007966722	-2.004254e-06	0	0	0	9335.998	9132.158	9137.608	9312.223	9382.97	8964.855	9209.025	
0.06	30	8	31	9	1	-1492	-9.96521e-07	4.275512	2.027074e-05	0.0007343229	-2.403605e-06	0	0	0	9335.999	9132.158	9137.608	9312.218	9382.97	8964.856	9209.024	
0.08	30	8	31	9	1	-1492	-6.956239e-06	4.275867	0.0001999406	0.0004442287	-5.081298e-06	0	0	0	9335.999	9132.159	9137.607	9312.211	9382.97	8964.857	9209.024	
0.088	30	8	31	9	1	-1492	-1.277923e-05	4.276197	0.000383505	0.0002335968	-8.007177e-06	0	0	0	9336	9132.159	9137.607	9312.209	9382.97	8964.857	9209.024	
0.088	30	8	31	9	1	-1492	-1.277923e-05	4.276197	0.000383505	0.0002335968	-8.007177e-06	0	0	0	9336	9132.159	9137.607	9312.209	9382.97	8964.857	9209.024	
0.092	30	8	31	9	1	-1492	-1.577743e-05	4.276407	0.0004747152	0.0001531026	-9.727524e-06	0	0	0	9336	9132.159	9137.607	9312.208	9382.97	8964.858	9209.024	
0.092	30	8	31	9	1	-1492	-1.577743e-05	4.276407	0.0004747152	0.0001531026	-9.727524e-06	0	0	0	9336	9132.159	9137.607	9312.208	9382.97	8964.858	9209.024	
0.104	30	8	31	10	1	-1492	-2.373788e-05	4.277224	0.0006913634	0.0001143816	-1.529218e-05	0	0	0	9336	9132.159	9137.607	9312.204	9382.97	8964.858	9209.024	
0.132	30	8	31	10	1	-1492	-4.391337e-05	4.280244	0.001078146	0.0001588378	-2.525587e-05	0	0	0	9336.001	9132.16	9137.606	9312.195	9382.969	8964.86	9209.024	
0.136	30	8	31	10	1	-1492	-4.836601e-05	4.280805	0.00116281	0.0001015518	-2.556471e-05	0	0	0	9336.001	9132.16	9137.606	9312.194	9382.969	8964.86	9209.024	
0.136	30	8	31	10	1	-1492	-4.836601e-05	4.280805	0.00116281	0.0001015518	-2.556471e-05	0	0	0	9336.001	9132.16	9137.606	9312.194	9382.969	8964.86	9209.024	
0.14	30	8	31	10	1	-1492	-5.315063e-05	4.281397	0.001251276	7.20332e-05	-2.512191e-05	0	0	0	9336.001	9132.16	9137.606	9312.192	9382.969	8964.861	9209.023	
0.14	30	8	31	10	1	-1492	-5.315063e-05	4.281397	0.001251276	7.20332e-05	-2.512191e-05	0	0	0	9336.001	9132.16	9137.606	9312.192	9382.969	8964.861	9209.023	
0.152	30	8	31	10	1	-1492	-6.575535e-05	4.28337	0.001404669	0.0001601627	-2.301886e-05	0	0	0	9336.001	9132.16	9137.606	9312.189	9382.969	8964.861	9209.023	
0.172	30	8	31	10	1	-1492	-7.892898e-05	4.287306	0.001206128	0.0004718012	-2.229565e-05	0	0	0	9336.002	9132.161	9137.605	9312.182	9382.969	8964.862	9209.023	
0.184	30	8	31	10	1	-1492	-8.241288e-05	4.290053	0.0008353026	0.0007417533	-2.290667e-05	0	0	0	9336.002	9132.161	9137.605	9312.179	9382.969	8964.863	9209.023	
0.184	30	8	31	10	1	-1492	-8.241288e-05	4.290053	0.0008353026	0.0007417533	-2.290667e-05	0	0	0	9336.002	9132.161	9137.605	9312.179	9382.969	8964.863	9209.023	
0.188	30	8	31	10	1	-1492	-8.27153e-05	4.291032	0.0006695512	0.0007803229	-2.315386e-05	0	0	0	9336.002	9132.161	9137.605	9312.177	9382.969	8964.863	9209.023	
0.188	30	8	31	10	1	-1492	-8.27153e-05	4.291032	0.0006695512	0.0007803229	-2.315386e-05	0	0	0	9336.002	9132.161	9137.605	9312.177	9382.969	8964.863	9209.023	
0.196	30	8	31	10	1	-1492	-8.290228e-05	4.293086	0.0003112468	0.0007388957	-2.215864e-05	0	0	0	9336.002	9132.161	9137.605	9312.175	9382.969	8964.864	9209.023	
0.212	30	8	31	10	1	-1492	-8.651419e-05	4.29757	-0.0003108536	-0.0001175823	-1.615708e-05	0	0	0	9336.002	9132.161	9137.605	9312.17	9382.969	8964.865	9209.023	
0.228	30	8	31	10	1	-1492	-9.613022e-05	4.302551	-0.0007562161	-0.001651084	-1.156387e-05	0	0	0	9336.002	9132.162	9137.604	9312.165	9382.968	8964.865	9209.022	
0.232	30	8	31	10	1	-1492	-9.930946e-05	4.303873	-0.0007562161	-0.001651084	-1.156387e-05	0	0	0	9336.002	9132.162	9137.604	9312.163	9382.968	8964.866	9209.022	
0.236	30	8	31	10	1	-1492	-0.0001024803	4.305226	-0.000811399	-0.001894847	-1.164138e-05	0	0	0	9336.002	9132.162	9137.604	9312.162	9382.968	8964.866	9209.022	
0.248	30	8	31	10	1	-1492	-0.0001109256	4.308023	-0.0007796955	-0.002273136	-1.259069e-05	0	0	0	9336.002	9132.162	9137.604	9312.158	9382.968	8964.866	9209.022	
0.276	30	8	31	10	1	-1492	-0.0001886845	4.320408	0.0007518227	-0.002227205	-2.218143e-05	0	0	0	9336.002	9132.162	9137.603	9312.149	9382.968	8964.868	9209.022	
0.28	30	8	31	10	1	-1492	-0.0002018773	4.322089	0.001066687	-0.002291043	-2.501003e-05	0	0	0	9336.002	9132.162	9137.603	9312.148	9382.967	8964.868	9209.022	
0.284	30	8	31	11	1	-1492	-0.0002152462	4.323799	0.001380834	-0.002374501	-2.81797e-05	0	0	0	9336.002	9132.162	9137.603	9312.147	9382.967	8964.868	9209.022	
0.288	30	8	31	11	1	-1492	-0.000228983	4.325538	0.002019607	-0.002473438	-3.512665e-05	0	0	0	9336.002	9132.163	9137.603	9312.146	9382.967	8964.868	9209.022	
0.316	30	8	31	11	1	-1492	-0.0003312971	4.338515	0.003717856	-0.001758777	-5.630416e-05	0	0	0	9336.002	9132.163	9137.603	9312.137	9382.967	8964.87	9209.021	
0.328	30	8	31	11	1	-1492	-0.0003696647	4.344504	0.004069748	-0.0006370604	-5.880932e-05	0	0	0	9336.002	9132.163	9137.603	9312.133	9382.966	8964.87	9209.021	
0.328	30	8	31	11	1	-1492	-0.0003696647	4.344504	0.004069748	-0.0006370604	-5.880932e-05	0	0	0	9336.002	9132.163	9137.603	9312.133	9382.966	8964.87	9209.021	
0.332	30	8	31	11	1	-1492	-0.0003829193	4.346556	0.004151865	-0.0002106091	-5.861045e-05	0	0	0	9336.002	9132.163	9137.602	9312.132	9382.966	8964.871	9209.021	
0.332	30	8	31	11	1	-1492	-0.0003829193	4.346556	0.004151865	-0.0002106091	-5.861045e-05	0	0	0	9336.002	9132.163	9137.602	9312.132	9382.966	8964.871	9209.021	
0.344	30	8	31	11	1	-1491.999	-0.0004245363	4.352878	0.004301207	0.001193811	-5.660999e-05	0	0	0	9336.002	9132.163	9137.602	9312.128	9382.966	8964.871	9209.021	
0.364	30	8	31	11	1	-1491.999	-0.000493873	4.363961	0.004005402	0.002983033	-5.072713e-05	0	0	0	9336.001	9132.164	9137.602	9312.122	9382.965	8964.872	9209.021	
0.376	30	8	31	11	1	-1491.999	-0.0005385828	4.370933	0.00362609	0.003327925	-4.916997e-05	0	0	0	9336.001	9132.164	9137.602	9312.118	9382.965	8964.873	9209.021	
0.376	30	8	31	11	1	-1491.999	-0.0005385828	4.370933	0.00362609	0.003327925	-4.916997e-05	0	0	0	9336.001	9132.164	9137.602	9312.118	9382.965	8964.873	9209.021	
0.38	30	8	31	11	1	-1491.999	-0.000554439	4.37331	0.003485405	0.003346381	-4.907973e-05	0	0	0	9336.001	9132.164	9137.602	9312.116	9382.965	8964.873	9209.02	
0.388	30	8	31	11	1	-1491.999	-0.00058774	4.378143	0.00319352	0.003172528	-5.010939e-05	0	0	0	9336.001	9132.164	9137.602	9312.114	9382.965	8964.873	9209.02	
0.408	30	8	31	11	1	-1491.999	-0.0006817299	4.390681	0.002367716	0.001726608	-5.450364e-05	0	0	0	9336.001	9132.164	9137.601	9312.108	9382.964	8964.874	9209.02	
0.424	30	8	31	11	1	-1491.999	-0.0007681933	4.401175	0.002040377	0.001222386	-5.459392e-05	0	0	0	9336	9132.164	9137.601	9312.103	9382.964	8964.875	9209.02	
0.424	30	8	31	11	1	-1491.999	-0.0007681933	4.401175	0.002040377	0.001222386	-5.459392e-05	0	0	0	9336	9132.164	9137.601	9312.103	9382.964	8964.875	9209.02	
0.428	30	8	31	11	1	-1491.999	-0.0007910785	4.403862	0.001936383	0.001212938	-5.435043e-05	0	0	0	9336	9132.164	9137.601	9312.101	9382.963	8964.875	9209.02	
0.436	30	8	31	11	1	-1491.999	-0.0008138293	4.406574	0.001673829	0.001378557	-5.359875e-05	0	0	0	9336	9132.164	9137.601	9312.099	9382.963	8964.875	9209.02	
0.46	30	8	31	11	1	-1491.999	-0.0009630747	4.426259	0.000363494	0.002273479	-5.763686e-05	0	0	0	9335.999	9132.165	9137.6	9312.091	9382.962	8964.876	9209.02	
0.472	30	8	31	11	1	-1491.999	-0.001020415	4.435061	-0.0005514931	0.002739942	-6.124363e-05	0	0	0	9335.999	9132.165	9137.6	9312.087	9382.962	8964.877	9209.019	
0.472	30	8	31	12	1	-1491.999	-0.001020415	4.435061	-0.0005514931	0.002739942	-6.124363e-05	0	0	0	9335.999	9132.165	9137.6	9312.087	9382.962	8964.877	9209.019	
0.476	30	8	31	12	1	-1491.999	-0.001039034	4.438043	-0.000869301	0.002861695	-6.205196e-05	0	0	0	9335.999	9132.165	9137.6	9312.086	9382.962	8964.877	9209.019	
0.484	30	8	31	12	1	-1491.999	-0.001074977	4.444079	-0.001531228	0.003068328	-6.315556e-05	0	0	0	9335.999	9132.165	9137.6	9312.084	9382.961	8964.877	9209.019	
0.504	30	8	31	12	1	-1491.999	-0.001147579	4.459583	-0.00357429	0.002896645	-6.363872e-05	0	0	0	9335.998	9132.165	9137.6	9312.077	9382.961	8964.878	9209.019	
0.52	30	8	31	12	1	-1491.998	-0.001186998	4.472408	-0.005467966	0.002107544	-5.788704e-05	0	0	0	9335.997	9132.165	9137.6	9312.072	9382.96	8964.879	9209.019	
0.52	30	8	31	12	1	-1491.998	-0.001186998	4.472408	-0.005467966	0.002107544	-5.788704e-05	0	0	0	9335.997	9132.165	9137.6	9312.072	9382.96	8964.879	9209.019	
0.524	30	8	31	12	1	-1491.998	-0.001194781	4.475671	-0.005935267	0.00188993	-5.590302e-05	0	0	0	9335.997	9132.165	9137.6	9312.071	9382.96	8964.879	9209.019	
0.528	30	8	31	12	1	-1491.998	-0.001201989	4.478958	-0.006385441	0.00168585	-5.379259e-05	0	0	0	9335.997	9132.165	9137.6	9312.07	9382.96	8964.879	9209.019	
0.548	30	8	31	12	1	-1491.998	-0.001230261	4.49573	-0.008257887	0.0009569624	-4.086775e-05	0	0	0	9335.996	9132.165	9137.599	9312.064	9382.959	8964.88	9209.019	
0.564	30	8	31	12	1	-1491.998	-0.001247479	4.50955	-0.009036918	0.0006461812	-2.830709e-05	0	0	0	9335.996	9132.165	9137.599	9312.059	9382.958	8964.88	9209.018	
0.568	30	8	31	12	1	-1491.998	-0.001251836	4.51306	-0.009091917	0.0005358655	-2.463305e-05	0	0	0	9335.996	9132.165	9137.599	9312.057	9382.958	8964.881	9209.018	
0.572	30	8	31	12	1	-1491.998	-0.001256507	4.516592	-0.009079622	0.0004231391	-2.084344e-05	0	0	0	9335.995	9132.165	9137.599	9312.056	9382.958	8964.881	9209.018	
0.572	30	8	31	12	1	-1491.998	-0.001256507	4.516592	-0.009003044	0.0003171252	-1.718102e-05	0	0	0	9335.995	9132.165	9137.599	9312.056	9382.958	8964.881	9209.018	
0.6	30	8	31	12	1	-1491.998	-0.001286972	4.541913	-0.007546168	9.084942e-05	2.401731e-06	0	0	0	9335.994	9132.166	9137.599	9312.047	9382.956	8964.882	9209.018	
0.616	30	8	31	12	1	-1491.997	-0.001286629	4.556848	-0.006220274	0.0006889356	1.111512e-05	0	0	0	9335.993	9132.166	9137.599	9312.042	9382.955	8964.882	9209.018	
0.616	30	8	31	12	1	-1491.997	-0.001286629	4.556848	-0.006220274	0.0006889356	1.111512e-05	0	0	0	9335.993	9132.166	9137.599	9312.042	9382.955	8964.882	9209.018	
0.62	30	8	31	12	1	-1491.997	-0.001284499	4.560635	-0.005858103	0.0008889637	1.306117e-05	0	0	0	9335.993	9132.166	9137.599	9312.041	9382.955	8964.882	9209.018	
0.636	30	8	31	12	1	-1491.997	-0.001275989	4.572117	-0.004240582	0.001811266	1.568742e-05	0	0	0	9335.992	9132.166	9137.598	9312.036	9382.954	8964.883	9209.018	
0.656	30	8	31	12	1	-1491.997	-0.001238478	4.595635	-0.002199205	0.002203441	1.656316e-05	0	0	0	9335.991	9132.166	9137.598	9312.03	9382.953	8964.883	9209.017	
0.664	30	8	31	12	1	-1491.997	-0.001224922	4.603634	-0.001286872	0.002064403	1.77067e-05	0	0	0	9335.991	9132.166	9137.598	9312.027	9382.953	8964.884	9209.017	
0.668	30	8	31	13	1	-1491.997	-0.001218014	4.607663	-0.0008219035	0.001927625	1.930083e-05	0	0	0	9335.991	9132.166	9137.598	9312.026	9382.953	8964.884	9209.017	
0.668	30	8	31	13	1	-1491.997	-0.001218014	4.607663	-0.0008219035	0.001927625	1.930083e-05	0	0	0	9335.991	9132.166	9137.598	9312.026	9382.953	8964.884	9209.017	
0.68	30	8	31	13	1	-1491.997	-0.001193827	4.61987	0.0004726762	0.00150412	2.553097e-05	0	0	0	9335.99	9132.166	9137.598	9312.022	9382.952	8964.884	9209.017	
0.708	30	8	31	13	1	-1491.996	-0.001128607	4.649023	0.003276381	0.0008272363	5.180634e-05	0	0	0	9335.989	9132.166	9137.598	9312.013	9382.951	8964.885	9209.017	
0.712	30	8	31	13	1	-1491.996	-0.001119101	4.653263	0.003276381	0.0008272363	5.180634e-05	0	0	0	9335.988	9132.166	9137.598	9312.012	9382.95	8964.885	9209.017	
