time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	22	8	41	55	0	0	0	0	0	0	0	0	0	0	9335.823	9132.167	9137.623	9314.869	9382.845	8964.832	9209.054	
0	22	8	41	55	0	0	0	0	0	0	0	0	0	0	9335.823	9132.167	9137.623	9314.866	9382.845	8964.832	9209.054	
0	22	8	41	55	1	-1496	1.004785e-07	4.2755	0	0	0	0	0	0	9335.824	9132.167	9137.623	9314.863	9382.845	8964.831	9209.054	
0.028	22	8	41	55	1	-1496	1.004785e-07	4.2755	0	0	0	0	0	0	9335.825	9132.166	9137.624	9314.852	9382.845	8964.83	9209.055	
0.04	22	8	41	55	1	-1496	1.004785e-07	4.2755	0	0	0	0	0	0	9335.825	9132.165	9137.625	9314.848	9382.846	8964.83	9209.055	
0.04	22	8	41	55	1	-1496	1.004785e-07	4.2755	0	0	0	0	0	0	9335.825	9132.165	9137.625	9314.848	9382.846	8964.83	9209.055	
0.064	22	8	41	55	1	-1496	2.042303e-07	4.2755	0	0	0	0	0	0	9335.826	9132.164	9137.626	9314.839	9382.846	8964.829	9209.055	
0.088	22	8	41	55	1	-1496	9.401882e-07	4.275501	0	0	0	0	0	0	9335.827	9132.163	9137.627	9314.83	9382.847	8964.828	9209.055	
0.088	22	8	41	55	1	-1496	9.401882e-07	4.275501	0	0	0	0	0	0	9335.827	9132.163	9137.627	9314.83	9382.847	8964.828	9209.055	
0.092	22	8	41	55	1	-1496	1.563778e-06	4.275501	0	0	0	0	0	0	9335.827	9132.163	9137.627	9314.829	9382.847	8964.828	9209.055	
0.112	22	8	41	55	1	-1496	4.142153e-06	4.275504	0	0	0	0	0	0	9335.828	9132.163	9137.628	9314.821	9382.848	8964.827	9209.055	
0.132	22	8	41	55	1	-1496	1.757641e-05	4.275517	0	0	0	0	0	0	9335.829	9132.162	9137.628	9314.814	9382.848	8964.827	9209.055	
0.136	22	8	41	55	1	-1496	2.257086e-05	4.27552	0	0	0	0	0	0	9335.829	9132.162	9137.628	9314.812	9382.848	8964.827	9209.055	
0.16	22	8	41	55	1	-1496	4.89077e-05	4.27554	-0.0006901246	0.0006830086	-5.643533e-05	0	0	0	9335.83	9132.161	9137.629	9314.803	9382.849	8964.826	9209.055	
