time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	22	8	41	56	0	0	0	0	0	0	0	0	0	0	9335.834	9132.157	9137.634	9314.764	9382.853	8964.822	9209.056	
0	22	8	41	56	1	-1510	1.004785e-07	4.2755	0	0	0	0	0	0	9335.835	9132.156	9137.634	9314.758	9382.854	8964.822	9209.056	
0.004	22	8	41	56	1	-1510	1.004785e-07	4.2755	0	0	0	0	0	0	9335.835	9132.156	9137.635	9314.756	9382.854	8964.822	9209.056	
0.032	22	8	41	56	1	-1510	1.004785e-07	4.2755	0	0	0	0	0	0	9335.837	9132.155	9137.636	9314.746	9382.855	8964.821	9209.056	
0.048	22	8	41	56	1	-1510	1.004785e-07	4.2755	1.126003e-09	0.0007966602	1.164845e-06	0	0	0	9335.838	9132.154	9137.636	9314.74	9382.856	8964.821	9209.056	
0.052	22	8	41	56	1	-1510	1.004785e-07	4.2755	1.126003e-09	0.0007966602	1.164845e-06	0	0	0	9335.838	9132.154	9137.637	9314.738	9382.856	8964.82	9209.056	
0.08	22	8	41	56	1	-1510	-1.135123e-07	4.275619	1.315184e-05	0.0006663673	2.495286e-06	0	0	0	9335.839	9132.153	9137.638	9314.728	9382.857	8964.82	9209.055	
0.096	22	8	41	56	1	-1510	-2.707715e-06	4.27628	7.824344e-05	0.0006840886	8.189207e-06	0	0	0	9335.84	9132.152	9137.638	9314.722	9382.858	8964.819	9209.055	
0.096	22	8	41	56	1	-1510	-2.707715e-06	4.27628	7.824344e-05	0.0006840886	8.189207e-06	0	0	0	9335.84	9132.152	9137.638	9314.722	9382.858	8964.819	9209.055	
0.112	22	8	41	56	1	-1510	-5.453808e-06	4.277315	0.0001458094	0.0008666767	1.481365e-05	0	0	0	9335.841	9132.152	9137.639	9314.716	9382.859	8964.819	9209.055	
0.144	22	8	41	56	1	-1510	-1.243901e-05	4.280808	0.0002622274	0.001695253	3.00904e-05	0	0	0	9335.842	9132.15	9137.64	9314.704	9382.86	8964.818	9209.055	
0.144	22	8	41	56	1	-1510	-1.243901e-05	4.280808	0.0002622274	0.001695253	3.00904e-05	0	0	0	9335.842	9132.15	9137.64	9314.704	9382.86	8964.818	9209.055	
0.176	22	8	41	56	1	-1510	-2.053452e-05	4.286215	0.0002877899	0.003149375	4.737667e-05	0	0	0	9335.844	9132.149	9137.641	9314.691	9382.862	8964.817	9209.055	
