time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	20	17	13	53	0	0	0	0	-1.259761e-11	-5.91598e-10	-6.37999e-08	0	0	0	9350.527	9131.973	9140.215	9117.786	9484.28	9018.992	9208.714	
0	20	17	13	53	1	-1500	4.401035e-06	4.234999	3.097254e-10	-4.542174e-10	-6.379853e-08	0	0	0	9350.527	9131.973	9140.215	9117.775	9484.276	9018.978	9208.712	
0.048	20	17	13	53	1	-1500	4.401035e-06	4.234999	1.021097e-09	5.530289e-10	-6.380045e-08	0	0	0	9350.526	9131.973	9140.215	9117.761	9484.271	9018.961	9208.711	
0.088	20	17	13	53	1	-1500	-6.350259e-07	4.235339	0.0001950157	-0.000444543	-1.086358e-05	0	0	0	9350.526	9131.972	9140.215	9117.749	9484.267	9018.946	9208.71	
0.128	20	17	13	53	1	-1500	-1.504395e-05	4.238173	0.0001781817	-0.001937904	-2.74838e-06	0	0	0	9350.526	9131.972	9140.214	9117.738	9484.264	9018.933	9208.708	
0.176	20	17	13	53	1	-1500	-4.224911e-05	4.245879	-0.0002016765	-0.001651101	9.320948e-06	0	0	0	9350.525	9131.972	9140.214	9117.724	9484.258	9018.915	9208.706	
0.22	20	17	13	53	1	-1500	-6.832731e-05	4.257165	-0.0003641796	-0.001875741	1.783159e-06	0	0	0	9350.525	9131.972	9140.214	9117.712	9484.253	9018.9	9208.705	
0.264	20	17	13	53	1	-1499.999	-9.161506e-05	4.272493	7.938532e-05	-0.002857261	-9.614318e-06	0	0	0	9350.524	9131.972	9140.213	9117.698	9484.248	9018.883	9208.703	
0.304	20	17	13	53	1	-1499.999	-0.0001206252	4.291842	0.0006691466	-0.001808341	-2.349169e-05	0	0	0	9350.524	9131.972	9140.212	9117.687	9484.243	9018.868	9208.702	
0.352	20	17	13	54	1	-1499.999	-0.0001738782	4.317538	0.0005539137	-0.0007752516	-3.490856e-05	0	0	0	9350.523	9131.972	9140.212	9117.673	9484.236	9018.851	9208.7	
0.4	20	17	13	54	1	-1499.998	-0.0002437425	4.348008	-0.001303887	0.001338889	-4.332197e-05	0	0	0	9350.522	9131.972	9140.211	9117.658	9484.23	9018.834	9208.698	
0.448	20	17	13	54	1	-1499.998	-0.0002842957	4.383231	-0.003010621	-0.0008289023	-4.531763e-05	0	0	0	9350.522	9131.973	9140.21	9117.644	9484.223	9018.816	9208.696	
0.5	20	17	13	54	1	-1499.997	-0.0002524169	4.423205	-0.002583973	-0.001856156	-2.128247e-05	0	0	0	9350.521	9131.973	9140.21	9117.63	9484.216	9018.799	9208.695	
0.544	20	17	13	54	1	-1499.996	-0.0001545454	4.467916	-0.0008112818	-0.002925474	-2.995574e-07	0	0	0	9350.52	9131.974	9140.209	9117.616	9484.208	9018.782	9208.693	
0.592	20	17	13	54	1	-1499.996	-3.555578e-05	4.517398	0.0005388206	-0.001680178	4.290452e-05	0	0	0	9350.518	9131.974	9140.208	9117.601	9484.201	9018.764	9208.691	
0.636	20	17	13	54	1	-1499.995	5.888621e-05	4.566957	0.001838432	-0.0008465051	6.778906e-05	0	0	0	9350.517	9131.975	9140.207	9117.588	9484.193	9018.748	9208.69	
0.688	20	17	13	54	1	-1499.994	0.0001119419	4.630682	0.002669374	-5.459034e-05	0.0001086765	0	0	0	9350.516	9131.975	9140.206	9117.573	9484.184	9018.729	9208.688	
0.732	20	17	13	54	1	-1499.993	8.662587e-05	4.688961	0.002814633	-0.0002129591	0.0001503175	0	0	0	9350.514	9131.976	9140.205	9117.559	9484.177	9018.713	9208.687	
0.772	20	17	13	54	1	-1499.992	1.336889e-05	4.739616	0.003008978	-0.001285981	0.0001816745	0	0	0	9350.513	9131.977	9140.204	9117.547	9484.169	9018.699	9208.685	
0.812	20	17	13	54	1	-1499.991	-0.0001426777	4.805166	0.003032489	-0.001947281	0.0002006553	0	0	0	9350.512	9131.977	9140.204	9117.535	9484.162	9018.684	9208.684	
0.86	20	17	13	54	1	-1499.99	-0.0003978181	4.881258	0.003362001	-0.004063809	0.0002067269	0	0	0	9350.51	9131.978	9140.203	9117.52	9484.153	9018.667	9208.683	
0.904	20	17	13	54	1	-1499.989	-0.0007151195	4.955205	0.003504467	-0.005323973	0.0002154085	0	0	0	9350.509	9131.979	9140.202	9117.506	9484.145	9018.65	9208.682	
0.952	20	17	13	54	1	-1499.988	-0.001157336	5.040415	0.004051756	-0.001713083	0.0002239151	0	0	0	9350.507	9131.98	9140.201	9117.491	9484.135	9018.633	9208.68	
1	20	17	13	54	1	-1499.987	-0.001660794	5.122724	0.004422838	-0.001909187	0.0002088688	0	0	0	9350.505	9131.981	9140.199	9117.477	9484.126	9018.617	9208.679	
1.036	20	17	13	54	1	-1499.986	-0.002206787	5.201051	0.004389799	-0.004560281	0.0001766559	0	0	0	9350.503	9131.982	9140.199	9117.464	9484.118	9018.602	9208.678	
1.076	20	17	13	54	1	-1499.985	-0.002836818	5.282683	0.00393081	-0.003973688	0.0001625549	0	0	0	9350.502	9131.983	9140.198	9117.452	9484.11	9018.587	9208.678	
1.124	20	17	13	54	1	-1499.983	-0.003691422	5.385013	0.003068646	-0.004839977	0.000163928	0	0	0	9350.5	9131.984	9140.197	9117.436	9484.1	9018.569	9208.677	
1.172	20	17	13	54	1	-1499.982	-0.004549737	5.483027	0.001339513	-0.00562545	0.0001740778	0	0	0	9350.498	9131.985	9140.196	9117.421	9484.09	9018.552	9208.676	
1.22	20	17	13	54	1	-1499.981	-0.005603182	5.604034	-0.0008954411	-0.004016195	0.0001561404	0	0	0	9350.496	9131.986	9140.194	9117.405	9484.08	9018.534	9208.675	
1.268	20	17	13	55	1	-1499.98	-0.00655006	5.720682	-0.001855071	-0.003413549	0.0001307156	0	0	0	9350.494	9131.988	9140.193	9117.389	9484.07	9018.516	9208.675	
1.312	20	17	13	55	1	-1499.979	-0.007298307	5.82153	-0.001531108	-0.002045281	0.0001288158	0	0	0	9350.492	9131.989	9140.192	9117.376	9484.061	9018.501	9208.674	
1.356	20	17	13	55	1	-1499.978	-0.008083744	5.936221	-0.0007266739	-0.00277133	0.000129011	0	0	0	9350.49	9131.99	9140.191	9117.36	9484.051	9018.483	9208.674	
1.4	20	17	13	55	1	-1499.977	-0.008915198	6.065502	-0.0002574908	-0.003334549	0.0001466238	0	0	0	9350.488	9131.991	9140.19	9117.345	9484.042	9018.467	9208.673	
1.436	20	17	13	55	1	-1499.976	-0.009530738	6.165066	-0.0003756809	-0.001226236	0.0001519017	0	0	0	9350.487	9131.992	9140.189	9117.333	9484.034	9018.454	9208.673	
1.476	20	17	13	55	1	-1499.975	-0.01013902	6.266668	-0.0008393797	-0.002449948	0.0001570717	0	0	0	9350.485	9131.993	9140.188	9117.319	9484.026	9018.439	9208.673	
1.52	20	17	13	55	1	-1499.974	-0.01092524	6.404988	-0.002559431	-0.002169239	0.0001621865	0	0	0	9350.484	9131.994	9140.187	9117.304	9484.016	9018.422	9208.673	
1.568	20	17	13	55	1	-1499.972	-0.01164553	6.546214	-0.003972551	-0.002663871	0.0002049228	0	0	0	9350.482	9131.996	9140.186	9117.288	9484.006	9018.404	9208.673	
1.608	20	17	13	55	1	-1499.971	-0.01216858	6.665856	-0.004725086	-0.002401632	0.000241766	0	0	0	9350.481	9131.997	9140.185	9117.274	9483.998	9018.389	9208.673	
1.652	20	17	13	55	1	-1499.97	-0.01264517	6.799266	-0.004931423	-0.0004061119	0.0002796677	0	0	0	9350.479	9131.998	9140.184	9117.259	9483.989	9018.373	9208.674	
1.7	20	17	13	55	1	-1499.969	-0.01301349	6.934326	-0.005554134	-0.0003935665	0.0003144586	0	0	0	9350.478	9131.999	9140.183	9117.242	9483.979	9018.355	9208.674	
1.748	20	17	13	55	1	-1499.967	-0.01328188	7.083275	-0.00573711	0.0005640384	0.0003507053	0	0	0	9350.477	9132	9140.182	9117.227	9483.97	9018.338	9208.674	
1.788	20	17	13	55	1	-1499.966	-0.01339654	7.208535	-0.00461033	-0.0003909587	0.0003941274	0	0	0	9350.476	9132.001	9140.181	9117.211	9483.961	9018.323	9208.675	
1.832	20	17	13	55	1	-1499.964	-0.01342839	7.359993	-0.003105954	-0.002778303	0.0004274813	0	0	0	9350.475	9132.002	9140.18	9117.196	9483.952	9018.305	9208.676	
1.88	20	17	13	55	1	-1499.962	-0.0133912	7.51248	-0.001668049	-0.002570896	0.0004574105	0	0	0	9350.474	9132.003	9140.178	9117.179	9483.943	9018.287	9208.677	
1.924	20	17	13	55	1	-1499.961	-0.01332565	7.652962	-0.0005067251	-0.004677527	0.000484745	0	0	0	9350.474	9132.004	9140.177	9117.164	9483.934	9018.271	9208.677	
1.968	20	17	13	55	1	-1499.959	-0.01325471	7.793953	0.001590101	-0.006661094	0.0005066089	0	0	0	9350.474	9132.005	9140.176	9117.148	9483.926	9018.254	9208.678	
2.008	20	17	13	55	1	-1499.958	-0.0132173	7.922446	0.003301957	-0.005744418	0.0005233765	0	0	0	9350.473	9132.006	9140.176	9117.134	9483.918	9018.239	9208.679	
2.056	20	17	13	55	1	-1499.956	-0.01324769	8.076921	0.005100139	-0.008118022	0.0005202213	0	0	0	9350.474	9132.007	9140.174	9117.117	9483.91	9018.22	9208.68	
2.096	20	17	13	55	1	-1499.955	-0.01336231	8.205772	0.005400431	-0.007373384	0.0005304775	0	0	0	9350.474	9132.007	9140.174	9117.102	9483.902	9018.205	9208.682	
2.14	20	17	13	56	1	-1499.953	-0.01358818	8.347504	0.00445229	-0.00556962	0.0005527055	0	0	0	9350.474	9132.008	9140.173	9117.087	9483.894	9018.188	9208.683	
2.184	20	17	13	56	1	-1499.952	-0.0139007	8.489148	0.002885466	-0.005902975	0.0005645837	0	0	0	9350.475	9132.009	9140.172	9117.071	9483.887	9018.171	9208.684	
2.232	20	17	13	56	1	-1499.951	-0.01430632	8.643514	0.000899174	-0.005262343	0.000591121	0	0	0	9350.476	9132.01	9140.171	9117.054	9483.878	9018.153	9208.686	
2.28	20	17	13	56	1	-1499.949	-0.01472987	8.797582	-0.002076326	-0.004293775	0.0006083692	0	0	0	9350.477	9132.011	9140.17	9117.037	9483.87	9018.134	9208.687	
2.332	20	17	13	56	1	-1499.948	-0.0151093	8.951271	-0.003948941	-0.007227147	0.0006224335	0	0	0	9350.479	9132.011	9140.169	9117.02	9483.862	9018.116	9208.689	
2.372	20	17	13	56	1	-1499.947	-0.01538096	9.091768	-0.002522026	-0.007365834	0.0006204746	0	0	0	9350.481	9132.012	9140.169	9117.004	9483.855	9018.098	9208.691	
2.416	20	17	13	56	1	-1499.946	-0.01558036	9.219099	-0.0005606738	-0.006193818	0.0006166886	0	0	0	9350.482	9132.013	9140.168	9116.99	9483.849	9018.083	9208.692	
2.464	20	17	13	56	1	-1499.944	-0.01582128	9.383953	0.0007205667	-0.001920662	0.0006133426	0	0	0	9350.485	9132.013	9140.167	9116.971	9483.841	9018.062	9208.694	
2.512	20	17	13	56	1	-1499.943	-0.01605516	9.53541	0.0003684751	-0.004423402	0.0006295407	0	0	0	9350.488	9132.014	9140.167	9116.954	9483.834	9018.043	9208.696	
2.56	20	17	13	56	1	-1499.942	-0.0162957	9.686115	-0.0004963541	-0.006839005	0.0006401191	0	0	0	9350.49	9132.015	9140.166	9116.937	9483.827	9018.024	9208.698	
2.608	20	17	13	56	1	-1499.941	-0.01652599	9.836057	-2.180628e-05	-0.006454933	0.000659632	0	0	0	9350.494	9132.015	9140.166	9116.92	9483.82	9018.005	9208.7	
2.66	20	17	13	56	1	-1499.94	-0.01675132	9.985189	-4.690755e-05	-0.006629878	0.0006546334	0	0	0	9350.497	9132.016	9140.166	9116.902	9483.813	9017.986	9208.702	
2.708	20	17	13	56	1	-1499.939	-0.01699122	10.14572	0.0001153185	-0.002155804	0.0006288032	0	0	0	9350.501	9132.017	9140.166	9116.884	9483.806	9017.965	9208.704	
2.756	20	17	13	56	1	-1499.937	-0.0172116	10.2929	-9.883518e-05	-0.002433922	0.000575856	0	0	0	9350.505	9132.017	9140.166	9116.867	9483.799	9017.945	9208.706	
2.796	20	17	13	56	1	-1499.937	-0.01739126	10.41479	-0.0005027479	-0.003287396	0.000529344	0	0	0	9350.508	9132.018	9140.166	9116.852	9483.794	9017.929	9208.708	
2.844	20	17	13	56	1	-1499.935	-0.01759528	10.56008	-9.017097e-05	-0.002275713	0.0004690954	0	0	0	9350.512	9132.018	9140.166	9116.835	9483.787	9017.91	9208.71	
2.896	20	17	13	56	1	-1499.934	-0.01779397	10.70426	-0.0001475052	-0.00494664	0.0004263104	0	0	0	9350.517	9132.019	9140.166	9116.816	9483.78	9017.888	9208.712	
2.944	20	17	13	56	1	-1499.933	-0.01798626	10.84732	-0.00162897	-0.006993819	0.0003943632	0	0	0	9350.522	9132.019	9140.166	9116.799	9483.775	9017.87	9208.714	
2.992	20	17	13	56	1	-1499.932	-0.01815264	11.00101	-0.003289697	-0.007823816	0.0004038767	0	0	0	9350.526	9132.02	9140.167	9116.782	9483.768	9017.848	9208.716	
3.04	20	17	13	56	1	-1499.931	-0.01822704	11.13002	-0.003948633	-0.002643367	0.0003916879	0	0	0	9350.531	9132.02	9140.167	9116.765	9483.762	9017.83	9208.718	
3.088	20	17	13	57	1	-1499.93	-0.0182188	11.28126	-0.004089338	-0.005296219	0.0004338386	0	0	0	9350.536	9132.021	9140.168	9116.748	9483.756	9017.808	9208.72	
3.136	20	17	13	57	1	-1499.929	-0.01811333	11.41966	-0.004525421	-0.004855319	0.0004450698	0	0	0	9350.541	9132.021	9140.169	9116.73	9483.75	9017.788	9208.722	
3.188	20	17	13	57	1	-1499.928	-0.01790638	11.55687	-0.004638968	-0.003575004	0.0004410389	0	0	0	9350.546	9132.021	9140.17	9116.713	9483.744	9017.768	9208.723	
3.236	20	17	13	57	1	-1499.927	-0.01756489	11.70422	-0.004254627	-0.004561798	0.0004547403	0	0	0	9350.552	9132.021	9140.171	9116.695	9483.738	9017.746	9208.725	
3.28	20	17	13	57	1	-1499.926	-0.0171895	11.8278	-0.002521227	-0.002792376	0.0004620159	0	0	0	9350.556	9132.022	9140.172	9116.679	9483.732	9017.727	9208.727	
3.332	20	17	13	57	1	-1499.925	-0.01672303	11.96142	-0.0009388047	-0.006218405	0.0004735156	0	0	0	9350.562	9132.022	9140.173	9116.66	9483.726	9017.705	9208.728	
3.36	20	17	13	57	1	-1499.924	-0.01639709	12.04981	7.987249e-05	-0.005916576	0.0004826422	0	0	0	9350.565	9132.022	9140.174	9116.65	9483.722	9017.693	9208.729	
