time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	20	17	20	2	0	0	0	0	0	0	0	0	0	0	9418.358	9131.919	9139.661	9005.533	9422.75	8969.176	9208.493	
0	20	17	20	2	1	-1500	1.933463e-06	4.234999	0	0	0	0	0	0	9418.358	9131.92	9139.659	9005.519	9422.74	8969.176	9208.491	
0.044	20	17	20	2	1	-1500	1.933463e-06	4.234999	0	0	0	0	0	0	9418.359	9131.922	9139.658	9005.505	9422.73	8969.176	9208.49	
0.092	20	17	20	2	1	-1500	2.103828e-06	4.235017	0	0	0	0	0	0	9418.359	9131.923	9139.657	9005.49	9422.718	8969.176	9208.489	
0.14	20	17	20	2	1	-1500	2.42751e-05	4.235098	0	0	0	0	0	0	9418.36	9131.925	9139.655	9005.474	9422.707	8969.176	9208.488	
0.184	20	17	20	2	1	-1500	4.077542e-05	4.235313	0	0	0	0	0	0	9418.36	9131.926	9139.654	9005.461	9422.696	8969.175	9208.488	
-889.428	20	17	20	2	1	-1500	5.088344e-05	4.23559	0	0	0	0	0	0	9418.36	9131.927	9139.652	9005.448	9422.686	8969.175	9208.487	
0.272	20	17	20	2	1	-1500	5.606802e-05	4.235842	0	0	0	0	0	0	9418.36	9131.928	9139.651	9005.433	9422.674	8969.175	9208.486	
0.32	20	17	20	2	1	-1499.999	7.029851e-05	4.236178	0	0	0	0	0	0	9418.36	9131.93	9139.65	9005.418	9422.661	8969.174	9208.486	
0.368	20	17	20	2	1	-1499.999	7.377202e-05	4.236489	0	0	0	0	0	0	9418.36	9131.931	9139.648	9005.403	9422.649	8969.173	9208.485	
0.416	20	17	20	2	1	-1499.998	1.459978e-05	4.236821	0	0	0	0	0	0	9418.36	9131.932	9139.647	9005.388	9422.636	8969.173	9208.485	
0.464	20	17	20	2	1	-1499.998	-8.490811e-05	4.23709	0	0	0	0	0	0	9418.36	9131.933	9139.646	9005.373	9422.623	8969.172	9208.485	
0.512	20	17	20	2	1	-1499.997	-0.0002080038	4.237312	0	0	0	0	0	0	9418.36	9131.934	9139.645	9005.358	9422.609	8969.171	9208.485	
0.56	20	17	20	2	1	-1499.996	-0.0003269058	4.237526	0	0	0	0	0	0	9418.359	9131.935	9139.644	9005.343	9422.596	8969.17	9208.485	
0.6	20	17	20	3	1	-1499.996	-0.0004250729	4.237723	-0.0025282	-0.003246997	-0.0007981164	0	0	0	9418.359	9131.936	9139.643	9005.331	9422.585	8969.17	9208.485	
