time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	20	10	23	42	0	0	0	0	0	0	0	0	0	0	9336.011	9132.173	9137.585	9310.356	9382.981	8964.876	9209.022	
0	20	10	23	42	1	-1500	3.334972e-06	4.234999	0	0	0	0	0	0	9336.013	9132.175	9137.583	9310.342	9382.981	8964.878	9209.021	
0.044	20	10	23	42	1	-1500	3.334972e-06	4.234999	0	0	0	0	0	0	9336.015	9132.177	9137.581	9310.329	9382.98	8964.88	9209.02	
0.096	20	10	23	42	1	-1500	3.72382e-06	4.235016	0	0	0	0	0	0	9336.017	9132.179	9137.579	9310.313	9382.98	8964.882	9209.019	
0.14	20	10	23	42	1	-1500	-2.139841e-06	4.235072	0	0	0	0	0	0	9336.018	9132.181	9137.577	9310.3	9382.979	8964.884	9209.018	
0.18	20	10	23	43	1	-1500	8.126846e-07	4.235107	0	0	0	0	0	0	9336.02	9132.182	9137.576	9310.288	9382.979	8964.886	9209.017	
0.232	20	10	23	43	1	-1500	2.103223e-05	4.235123	0	0	0	0	0	0	9336.021	9132.184	9137.574	9310.273	9382.978	8964.888	9209.016	
0.276	20	10	23	43	1	-1500	2.053237e-05	4.235169	0	0	0	0	0	0	9336.022	9132.185	9137.573	9310.261	9382.977	8964.889	9209.015	
0.316	20	10	23	43	1	-1499.999	4.541143e-05	4.235251	0	0	0	0	0	0	9336.024	9132.186	9137.573	9310.248	9382.977	8964.891	9209.014	
0.356	20	10	23	43	1	-1499.999	7.092901e-05	4.235347	0	0	0	0	0	0	9336.024	9132.187	9137.572	9310.238	9382.976	8964.892	9209.014	
0.392	20	10	23	43	1	-1499.999	0.0001049414	4.235465	-0.0006102533	-0.000117274	-0.0001592544	0	0	0	9336.025	9132.188	9137.572	9310.226	9382.975	8964.893	9209.013	
0.436	20	10	23	43	1	-1499.999	0.0001597151	4.23625	-0.001471746	0.0006233672	-0.0001675334	0	0	0	9336.026	9132.189	9137.572	9310.213	9382.975	8964.895	9209.012	
0.476	20	10	23	43	1	-1499.998	0.0002433684	4.239852	-0.002482246	-5.205336e-05	-0.0001645057	0	0	0	9336.027	9132.19	9137.572	9310.201	9382.974	8964.896	9209.011	
0.516	20	10	23	43	1	-1499.998	0.0003781265	4.246707	-0.002519113	-0.002246699	-0.0001662104	0	0	0	9336.027	9132.19	9137.572	9310.189	9382.973	8964.897	9209.01	
0.568	20	10	23	43	1	-1499.997	0.000605756	4.259285	-0.000859782	-0.002299832	-0.0001944597	0	0	0	9336.028	9132.191	9137.573	9310.174	9382.972	8964.898	9209.01	
0.612	20	10	23	43	1	-1499.996	0.0008469771	4.27499	0.0001283844	-0.001528363	-0.0001970878	0	0	0	9336.028	9132.191	9137.575	9310.162	9382.971	8964.899	9209.009	
0.656	20	10	23	43	1	-1499.996	0.001113669	4.296705	0.0006655281	0.001188128	-0.0001979724	0	0	0	9336.028	9132.191	9137.576	9310.148	9382.97	8964.9	9209.008	
0.7	20	10	23	43	1	-1499.995	0.001347284	4.320846	0.00130491	-0.001935625	-0.0001985174	0	0	0	9336.028	9132.191	9137.578	9310.134	9382.969	8964.901	9209.007	
0.748	20	10	23	43	1	-1499.994	0.001568634	4.35176	0.002886437	-0.002454609	-0.0001913936	0	0	0	9336.028	9132.191	9137.58	9310.12	9382.968	8964.901	9209.007	
0.796	20	10	23	43	1	-1499.993	0.001722687	4.387423	0.003359222	-0.001949629	-0.0001908602	0	0	0	9336.027	9132.191	9137.582	9310.106	9382.967	8964.902	9209.006	
0.844	20	10	23	43	1	-1499.992	0.001792634	4.424308	0.002472677	-0.0002503862	-0.0001827937	0	0	0	9336.026	9132.191	9137.583	9310.092	9382.966	8964.902	9209.005	
0.884	20	10	23	43	1	-1499.992	0.001815325	4.465216	0.0011968	0.001211379	-0.0001998095	0	0	0	9336.026	9132.191	9137.585	9310.079	9382.964	8964.902	9209.005	
0.924	20	10	23	43	1	-1499.991	0.001816437	4.505874	0.0007690007	0.001425064	-0.0002255022	0	0	0	9336.025	9132.19	9137.586	9310.067	9382.963	8964.902	9209.004	
0.972	20	10	23	43	1	-1499.989	0.001807398	4.559015	0.0001404143	0.0002974385	-0.0002550466	0	0	0	9336.023	9132.189	9137.588	9310.052	9382.962	8964.902	9209.004	
1.012	20	10	23	43	1	-1499.988	0.001801627	4.606941	0.0004358714	0.001387957	-0.0002591987	0	0	0	9336.022	9132.188	9137.59	9310.04	9382.961	8964.901	9209.004	
1.06	20	10	23	44	1	-1499.987	0.001792929	4.66346	0.0007266547	0.002624077	-0.0002368306	0	0	0	9336.02	9132.188	9137.592	9310.026	9382.959	8964.901	9209.003	
1.104	20	10	23	44	1	-1499.986	0.001775409	4.723981	0.000500601	-0.0006627803	-0.000231228	0	0	0	9336.019	9132.187	9137.594	9310.013	9382.958	8964.9	9209.003	
1.148	20	10	23	44	1	-1499.984	0.001749774	4.794573	0.0009257603	-0.002971623	-0.0002201933	0	0	0	9336.017	9132.185	9137.597	9309.998	9382.956	8964.899	9209.003	
1.196	20	10	23	44	1	-1499.982	0.001706722	4.869941	0.001770231	-0.001780217	-0.0001970848	0	0	0	9336.014	9132.184	9137.599	9309.983	9382.955	8964.898	9209.002	
1.236	20	10	23	44	1	-1499.981	0.001649941	4.929603	0.002574317	-0.002036835	-0.0001886088	0	0	0	9336.012	9132.182	9137.601	9309.97	9382.953	8964.897	9209.002	
1.268	20	10	23	44	1	-1499.98	0.001559475	4.991924	0.002601371	-0.003488232	-0.0001812559	0	0	0	9336.011	9132.181	9137.603	9309.96	9382.952	8964.896	9209.002	
1.312	20	10	23	44	1	-1499.978	0.001401877	5.071703	0.001720587	-0.005062013	-0.0001598354	0	0	0	9336.008	9132.18	9137.605	9309.946	9382.95	8964.894	9209.002	
1.356	20	10	23	44	1	-1499.977	0.001210468	5.155461	9.021668e-05	-0.005213215	-0.0001505687	0	0	0	9336.006	9132.178	9137.606	9309.932	9382.949	8964.893	9209.002	
1.392	20	10	23	44	1	-1499.975	0.001055695	5.226995	-0.001282864	-0.002942566	-0.0001430174	0	0	0	9336.003	9132.176	9137.608	9309.92	9382.948	8964.891	9209.002	
1.436	20	10	23	44	1	-1499.974	0.0008996882	5.318071	-0.001830822	-0.004818417	-0.0001098094	0	0	0	9336.001	9132.175	9137.61	9309.906	9382.946	8964.889	9209.002	
1.484	20	10	23	44	1	-1499.972	0.0007856466	5.421976	-0.00137834	-0.007269147	-6.032959e-05	0	0	0	9335.998	9132.172	9137.612	9309.891	9382.944	8964.887	9209.002	
1.532	20	10	23	44	1	-1499.971	0.0007191484	5.530662	-0.001028363	-0.004673105	-7.873075e-06	0	0	0	9335.994	9132.17	9137.614	9309.875	9382.942	8964.885	9209.003	
1.58	20	10	23	44	1	-1499.969	0.0006903816	5.644111	-0.0008704361	-0.002012095	3.050333e-05	0	0	0	9335.991	9132.168	9137.616	9309.859	9382.941	8964.883	9209.003	
1.624	20	10	23	44	1	-1499.968	0.0006917607	5.742281	-0.0006380437	-0.00387192	3.716792e-05	0	0	0	9335.988	9132.166	9137.618	9309.844	9382.939	8964.88	9209.003	
1.668	20	10	23	44	1	-1499.967	0.0007151334	5.864459	0.0002570147	-0.006071524	4.354475e-05	0	0	0	9335.985	9132.163	9137.62	9309.83	9382.937	8964.878	9209.003	
1.704	20	10	23	44	1	-1499.966	0.0007350267	5.959133	0.00079997	-0.005967405	4.004414e-05	0	0	0	9335.983	9132.162	9137.622	9309.817	9382.936	8964.876	9209.004	
1.748	20	10	23	44	1	-1499.965	0.0007465463	6.078111	0.001367994	-0.00352335	4.576299e-05	0	0	0	9335.98	9132.159	9137.623	9309.803	9382.935	8964.873	9209.004	
