time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	20	9	48	46	0	0	0	0	0	0	0	0	0	0	9334.471	9132.067	9146.618	9198.917	9491.987	9020.213	9208.833	
0	20	9	48	47	1	-1500	-1.542918e-07	4.234999	0	0	0	0	0	0	9334.481	9132.069	9146.616	9198.904	9492	9020.223	9208.833	
0.04	20	9	48	47	1	-1500	-1.542918e-07	4.234999	0	0	0	0	0	0	9334.493	9132.071	9146.615	9198.89	9492.015	9020.234	9208.833	
0.076	20	9	48	47	1	-1500	4.27489e-07	4.235019	0	0	0	0	0	0	9334.504	9132.073	9146.614	9198.877	9492.028	9020.243	9208.832	
0.116	20	9	48	47	1	-1500	-2.628687e-06	4.235184	-0.0002335004	0.0006371574	7.014186e-05	0	0	0	9334.516	9132.075	9146.613	9198.863	9492.043	9020.254	9208.832	
0.164	20	9	48	47	1	-1500	-6.302015e-06	4.236299	-0.002637046	-0.0005323285	0.0004650409	0	0	0	9334.531	9132.078	9146.612	9198.846	9492.061	9020.267	9208.832	
0.2	20	9	48	47	1	-1500	2.431475e-05	4.23985	-0.003533036	0.001568762	0.0006715915	0	0	0	9334.541	9132.08	9146.611	9198.833	9492.075	9020.276	9208.832	
0.248	20	9	48	47	1	-1499.999	0.0001368146	4.248892	-0.002752244	0.001445807	0.0008517546	0	0	0	9334.556	9132.082	9146.61	9198.816	9492.093	9020.289	9208.831	
0.288	20	9	48	47	1	-1499.999	0.0002822294	4.260224	-0.002332521	0.002194595	0.0009234951	0	0	0	9334.568	9132.084	9146.61	9198.802	9492.109	9020.299	9208.831	
0.328	20	9	48	47	1	-1499.998	0.0004608622	4.275005	-0.001144553	0.003985679	0.00103189	0	0	0	9334.581	9132.086	9146.609	9198.788	9492.125	9020.31	9208.831	
0.376	20	9	48	47	1	-1499.998	0.0006929844	4.297231	-5.64448e-05	0.00971041	0.001077311	0	0	0	9334.596	9132.088	9146.608	9198.772	9492.144	9020.322	9208.831	
0.424	20	9	48	47	1	-1499.996	0.00092104	4.324328	-0.00139131	0.005502319	0.001099841	0	0	0	9334.611	9132.09	9146.608	9198.755	9492.163	9020.334	9208.831	
0.452	20	9	48	47	1	-1499.996	0.001062833	4.342404	-0.004215151	0.0009774128	0.001110585	0	0	0	9334.619	9132.091	9146.608	9198.745	9492.175	9020.341	9208.831	
0.5	20	9	48	47	1	-1499.994	0.001395334	4.377315	-0.008641147	0.001642458	0.001126278	0	0	0	9334.634	9132.093	9146.607	9198.729	9492.194	9020.354	9208.831	
0.548	20	9	48	47	1	-1499.992	0.001947734	4.417137	-0.0106973	0.001960402	0.001101603	0	0	0	9334.65	9132.095	9146.607	9198.712	9492.215	9020.366	9208.832	
0.588	20	9	48	47	1	-1499.991	0.002620507	4.454055	-0.01099561	-0.001293701	0.001115415	0	0	0	9334.662	9132.097	9146.607	9198.698	9492.232	9020.376	9208.832	
