time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	20	11	10	10	0	0	0	0	0	0	0	0	0	0	9350.201	9131.704	9146.445	8728.359	9500.959	9020.067	9208.037	
0	20	11	10	10	1	-1500	3.728262e-06	4.234999	0	0	0	0	0	0	9350.202	9131.704	9146.445	8728.342	9500.963	9020.081	9208.038	
0.048	20	11	10	11	1	-1500	3.728262e-06	4.234999	0	0	0	0	0	0	9350.203	9131.705	9146.445	8728.326	9500.967	9020.094	9208.039	
0.096	20	11	10	11	1	-1500	7.425396e-06	4.235057	0	0	0	0	0	0	9350.205	9131.705	9146.444	8728.31	9500.971	9020.108	9208.039	
0.14	20	11	10	11	1	-1500	-7.925421e-07	4.235154	0	0	0	0	0	0	9350.206	9131.705	9146.444	8728.294	9500.975	9020.12	9208.04	
0.192	20	11	10	11	1	-1500	-2.483966e-05	4.23534	0	0	0	0	0	0	9350.208	9131.705	9146.444	8728.277	9500.98	9020.135	9208.041	
0.236	20	11	10	11	1	-1500	-3.634026e-05	4.23545	0	0	0	0	0	0	9350.21	9131.705	9146.444	8728.262	9500.983	9020.147	9208.042	
0.276	20	11	10	11	1	-1499.999	-3.790937e-05	4.235522	0	0	0	0	0	0	9350.212	9131.705	9146.444	8728.248	9500.987	9020.159	9208.043	
0.32	20	11	10	11	1	-1499.999	-1.109602e-05	4.235638	0	0	0	0	0	0	9350.214	9131.706	9146.444	8728.233	9500.99	9020.171	9208.044	
0.368	20	11	10	11	1	-1499.999	2.385505e-05	4.23581	0.0005091642	-0.0007399014	0.0004710212	0	0	0	9350.217	9131.706	9146.445	8728.216	9500.994	9020.184	9208.045	
0.412	20	11	10	11	1	-1499.998	4.223241e-05	4.236443	0.0004455991	-0.004511858	0.0006085728	0	0	0	9350.22	9131.706	9146.445	8728.201	9500.997	9020.196	9208.045	
0.456	20	11	10	11	1	-1499.998	5.424052e-05	4.240268	-0.0001173943	-0.004203861	0.0007131318	0	0	0	9350.223	9131.706	9146.446	8728.186	9501.001	9020.208	9208.046	
0.496	20	11	10	11	1	-1499.998	6.788378e-05	4.248041	0.0002632818	-0.0007710456	0.0007948561	0	0	0	9350.225	9131.706	9146.446	8728.172	9501.003	9020.219	9208.047	
0.54	20	11	10	11	1	-1499.997	7.749327e-05	4.258583	1.35302e-05	0.001336123	0.0008569874	0	0	0	9350.229	9131.706	9146.447	8728.157	9501.006	9020.231	9208.048	
0.584	20	11	10	11	1	-1499.997	9.126269e-05	4.2756	-0.0009271341	0.001744504	0.0009133864	0	0	0	9350.232	9131.706	9146.448	8728.142	9501.009	9020.243	9208.049	
0.628	20	11	10	11	1	-1499.996	0.0001261239	4.295384	-0.001454603	8.933529e-05	0.0009614154	0	0	0	9350.236	9131.706	9146.449	8728.127	9501.012	9020.256	9208.05	
0.672	20	11	10	11	1	-1499.995	0.0001969535	4.319192	-0.001847087	-0.001098243	0.001004402	0	0	0	9350.239	9131.705	9146.45	8728.112	9501.014	9020.268	9208.051	
0.72	20	11	10	11	1	-1499.994	0.0003234282	4.349758	-0.001545623	-2.249848e-05	0.001037091	0	0	0	9350.243	9131.705	9146.452	8728.096	9501.017	9020.281	9208.052	
0.764	20	11	10	11	1	-1499.993	0.0004623456	4.378878	-0.0007683636	0.002525839	0.001049511	0	0	0	9350.247	9131.705	9146.453	8728.081	9501.019	9020.293	9208.053	
0.8	20	11	10	11	1	-1499.993	0.0006022233	4.407922	-0.0003636734	0.0004342189	0.001051957	0	0	0	9350.25	9131.705	9146.455	8728.069	9501.021	9020.303	9208.053	
0.848	20	11	10	11	1	-1499.991	0.0008150259	4.454665	0.0002007436	-0.0001798962	0.001070637	0	0	0	9350.255	9131.705	9146.457	8728.053	9501.022	9020.316	9208.054	
0.896	20	11	10	11	1	-1499.99	0.0009915345	4.498626	0.001172956	-0.001844845	0.001066624	0	0	0	9350.259	9131.705	9146.459	8728.037	9501.024	9020.33	9208.055	
0.94	20	11	10	12	1	-1499.989	0.001155284	4.551187	0.002525747	-0.002874211	0.001076192	0	0	0	9350.263	9131.704	9146.46	8728.022	9501.025	9020.342	9208.056	
0.976	20	11	10	12	1	-1499.988	0.001229228	4.588869	0.003562725	-0.002131907	0.001096752	0	0	0	9350.266	9131.704	9146.462	8728.01	9501.026	9020.352	9208.057	
1.012	20	11	10	12	1	-1499.987	0.001262217	4.638958	0.004152344	-0.0004346816	0.001122015	0	0	0	9350.27	9131.704	9146.464	8727.998	9501.027	9020.362	9208.057	
1.056	20	11	10	12	1	-1499.985	0.001210734	4.697893	0.003376576	0.001336519	0.001135013	0	0	0	9350.274	9131.703	9146.466	8727.984	9501.027	9020.375	9208.058	
1.1	20	11	10	12	1	-1499.984	0.001097081	4.754982	0.002274042	-0.004235072	0.001158375	0	0	0	9350.278	9131.703	9146.468	8727.969	9501.027	9020.387	9208.059	
1.14	20	11	10	12	1	-1499.983	0.0009246051	4.821631	0.0003201145	-0.004941746	0.001192927	0	0	0	9350.281	9131.703	9146.469	8727.956	9501.027	9020.399	9208.06	
1.188	20	11	10	12	1	-1499.981	0.0007468712	4.892269	-0.001573998	-0.00281886	0.001240922	0	0	0	9350.285	9131.702	9146.472	8727.94	9501.027	9020.413	9208.06	
1.236	20	11	10	12	1	-1499.98	0.0005876604	4.980918	-0.00276332	-0.002007073	0.001284224	0	0	0	9350.289	9131.701	9146.474	8727.924	9501.027	9020.427	9208.061	
1.284	20	11	10	12	1	-1499.978	0.0005234393	5.067708	-0.003137247	-0.004950071	0.001305234	0	0	0	9350.293	9131.7	9146.476	8727.909	9501.026	9020.441	9208.062	
1.332	20	11	10	12	1	-1499.976	0.000550234	5.159264	-0.003112345	-0.003388882	0.001316821	0	0	0	9350.297	9131.7	9146.478	8727.893	9501.025	9020.456	9208.063	
1.368	20	11	10	12	1	-1499.975	0.0006186868	5.222949	-0.002903468	-0.002974043	0.001342394	0	0	0	9350.3	9131.699	9146.48	8727.881	9501.024	9020.467	9208.063	
1.412	20	11	10	12	1	-1499.974	0.0007923699	5.322448	-0.002893337	-0.001628584	0.00136363	0	0	0	9350.303	9131.698	9146.481	8727.867	9501.023	9020.48	9208.064	
