time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	20	14	34	43	0	0	0	0	0	0	0	0	0	0	9335.965	9132.167	9137.599	9311.901	9382.927	8964.89	9209.014	
0	20	14	34	43	1	-1500	-3.854492e-06	4.234989	0	0	0	0	0	0	9335.962	9132.168	9137.6	9311.887	9382.924	8964.89	9209.014	
0.044	20	14	34	43	1	-1500	-3.85446e-06	4.23499	0	0	0	0	0	0	9335.959	9132.168	9137.601	9311.874	9382.921	8964.89	9209.014	
0.08	20	14	34	43	1	-1500	-2.981618e-06	4.235006	0	0	0	0	0	0	9335.957	9132.168	9137.601	9311.862	9382.919	8964.89	9209.013	
0.128	20	14	34	43	1	-1500	-5.850209e-06	4.235102	0	0	0	0	0	0	9335.953	9132.168	9137.602	9311.847	9382.915	8964.89	9209.013	
0.176	20	14	34	43	1	-1500	-3.789685e-05	4.235318	0	0	0	0	0	0	9335.95	9132.168	9137.603	9311.832	9382.912	8964.889	9209.013	
0.224	20	14	34	43	1	-1500	-7.872402e-05	4.235536	0	0	0	0	0	0	9335.947	9132.168	9137.604	9311.817	9382.909	8964.889	9209.013	
0.272	20	14	34	43	1	-1499.999	-8.317327e-05	4.235796	0.00144966	0.001970969	-3.105435e-05	0	0	0	9335.944	9132.167	9137.605	9311.802	9382.905	8964.888	9209.013	
0.304	20	14	34	43	1	-1499.999	-8.146367e-05	4.23622	0.001416507	0.001967349	-0.0001094022	0	0	0	9335.942	9132.167	9137.606	9311.792	9382.903	8964.888	9209.013	
0.352	20	14	34	44	1	-1499.999	-0.000108649	4.239954	0.001687873	0.003823033	-0.0002063852	0	0	0	9335.939	9132.167	9137.607	9311.777	9382.9	8964.887	9209.013	
0.4	20	14	34	44	1	-1499.998	-0.0001783098	4.248364	0.001798595	0.003974562	-0.0002919438	0	0	0	9335.937	9132.167	9137.608	9311.761	9382.898	8964.886	9209.013	
0.448	20	14	34	44	1	-1499.997	-0.000294183	4.261535	0.001697754	0.001957231	-0.0003607646	0	0	0	9335.934	9132.167	9137.609	9311.746	9382.895	8964.885	9209.013	
0.488	20	14	34	44	1	-1499.997	-0.0004239132	4.276151	0.001749894	0.002841223	-0.0004085122	0	0	0	9335.932	9132.167	9137.61	9311.733	9382.893	8964.884	9209.013	
0.528	20	14	34	44	1	-1499.996	-0.0005834369	4.294078	0.001005849	0.002598002	-0.000457639	0	0	0	9335.93	9132.166	9137.611	9311.721	9382.891	8964.884	9209.013	
0.58	20	14	34	44	1	-1499.994	-0.0008061988	4.322332	-0.000521827	0.001338735	-0.0005454018	0	0	0	9335.928	9132.166	9137.612	9311.704	9382.888	8964.882	9209.013	
0.62	20	14	34	44	1	-1499.993	-0.0009631655	4.347885	-0.0006265109	0.0006238641	-0.0006236304	0	0	0	9335.927	9132.165	9137.614	9311.691	9382.887	8964.882	9209.013	
0.664	20	14	34	44	1	-1499.992	-0.001120588	4.379865	0.0003485932	-0.001401201	-0.0006828131	0	0	0	9335.925	9132.165	9137.615	9311.677	9382.885	8964.88	9209.013	
0.712	20	14	34	44	1	-1499.99	-0.001294076	4.419354	0.000262776	-8.859924e-05	-0.0007192734	0	0	0	9335.924	9132.164	9137.616	9311.661	9382.884	8964.879	9209.014	
0.756	20	14	34	44	1	-1499.989	-0.001455004	4.459733	-0.0001317354	-0.001180202	-0.0007356549	0	0	0	9335.923	9132.164	9137.617	9311.647	9382.883	8964.878	9209.014	
