time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	20	17	56	18	0	0	0	0	0	0	0	0	0	0	9349.551	9131.413	9142.242	8404.196	9489.888	8968.226	9207.444	
0	20	17	56	18	1	-1500	6.486873e-07	4.234999	-4.069829e-10	1.438648e-10	-9.401961e-09	0	0	0	9349.553	9131.413	9142.229	8404.183	9489.898	8968.225	9207.446	
0.036	20	17	56	18	1	-1500	6.486873e-07	4.234999	1.711292e-10	1.002219e-09	-9.402124e-09	0	0	0	9349.555	9131.413	9142.218	8404.172	9489.906	8968.225	9207.447	
0.08	20	17	56	18	1	-1500	6.564803e-06	4.235854	-0.0004496665	0.0004089029	1.084535e-05	0	0	0	9349.557	9131.413	9142.205	8404.159	9489.916	8968.224	9207.448	
0.128	20	17	56	18	1	-1500	2.487463e-05	4.240209	-0.0007577453	0.0009417035	1.743071e-05	0	0	0	9349.56	9131.413	9142.191	8404.144	9489.927	8968.223	9207.449	
0.164	20	17	56	18	1	-1500	5.346175e-05	4.24675	-0.0003754343	0.002190794	2.837462e-05	0	0	0	9349.562	9131.413	9142.181	8404.133	9489.936	8968.222	9207.45	
0.208	20	17	56	18	1	-1499.999	0.0001012133	4.259647	0.0003316742	0.004291516	3.443459e-05	0	0	0	9349.565	9131.413	9142.169	8404.12	9489.946	8968.222	9207.451	
0.252	20	17	56	18	1	-1499.999	0.0001404981	4.275659	0.0004089369	0.003469679	4.746382e-05	0	0	0	9349.568	9131.413	9142.156	8404.107	9489.956	8968.221	9207.452	
0.296	20	17	56	18	1	-1499.998	0.0001696525	4.293689	0.0001348506	-0.0001251801	6.241775e-05	0	0	0	9349.571	9131.413	9142.144	8404.093	9489.966	8968.22	9207.453	
0.34	20	17	56	18	1	-1499.997	0.0002020606	4.319689	0.0002259205	-0.00212848	7.690341e-05	0	0	0	9349.574	9131.412	9142.132	8404.08	9489.976	8968.219	9207.454	
0.376	20	17	56	19	1	-1499.997	0.0002243261	4.342311	0.0002304148	-0.00227947	8.907823e-05	0	0	0	9349.577	9131.412	9142.122	8404.069	9489.984	8968.218	9207.455	
0.42	20	17	56	19	1	-1499.996	0.0002468276	4.37061	-0.0001018172	-0.004748144	0.000102143	0	0	0	9349.581	9131.412	9142.11	8404.055	9489.994	8968.217	9207.456	
0.46	20	17	56	19	1	-1499.995	0.000275614	4.405608	-0.0001778372	-0.003615412	0.0001381586	0	0	0	9349.584	9131.412	9142.099	8404.043	9490.003	8968.216	9207.456	
