time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	20	11	6	53	0	0	0	0	0	0	0	0	0	0	9344.229	9131.761	9139.79	8784.477	9500.294	8968.947	9208.143	
0	20	11	6	53	1	-1508.006	-0.000121811	4.212365	0	0	0	0	0	0	9344.248	9131.759	9139.793	8784.464	9500.295	8968.944	9208.144	
-1574.752	20	11	6	53	1	-1508.006	-0.0001232231	4.212414	0	0	0	0	0	0	9344.264	9131.758	9139.795	8784.452	9500.296	8968.94	9208.144	
0.084	20	11	6	53	1	-1508.006	-0.0001505169	4.212522	0	0	0	0	0	0	9344.28	9131.757	9139.797	8784.441	9500.296	8968.937	9208.144	
0.116	20	11	6	53	1	-1508.006	-0.0001568503	4.212692	0	0	0	0	0	0	9344.292	9131.756	9139.799	8784.432	9500.297	8968.935	9208.144	
0.164	20	11	6	53	1	-1508.006	-0.0001870298	4.213044	-0.0002607366	0.0127912	-0.0003127607	0	0	0	9344.311	9131.754	9139.801	8784.418	9500.298	8968.932	9208.144	
-1574.716	20	11	6	53	1	-1508.005	-0.0001854051	4.214309	0.0002635622	0.009860557	-0.0003096995	0	0	0	9344.329	9131.753	9139.803	8784.405	9500.299	8968.928	9208.145	
0.256	20	11	6	53	1	-1508.004	-0.0001962383	4.219027	0.001669777	0.00646704	-0.0003110655	0	0	0	9344.346	9131.751	9139.805	8784.393	9500.299	8968.925	9208.145	
0.304	20	11	6	53	1	-1508.003	-0.0002601361	4.228688	0.003225525	0.002761659	-0.000319744	0	0	0	9344.364	9131.749	9139.808	8784.379	9500.3	8968.922	9208.145	
0.348	20	11	6	53	1	-1508.001	-0.000385202	4.240378	0.004644201	-0.0006347916	-0.0003587858	0	0	0	9344.381	9131.748	9139.81	8784.367	9500.301	8968.92	9208.146	
0.396	20	11	6	53	1	-1508	-0.0006547481	4.258805	0.004679595	-0.003268484	-0.0003833387	0	0	0	9344.398	9131.746	9139.812	8784.355	9500.302	8968.917	9208.146	
0.444	20	11	6	53	1	-1507.998	-0.001056274	4.282026	0.002924605	-0.002388986	-0.0003529027	0	0	0	9344.416	9131.744	9139.814	8784.34	9500.303	8968.915	9208.146	
0.488	20	11	6	53	1	-1507.997	-0.001505012	4.307514	0.002177221	-0.003372458	-0.0003208959	0	0	0	9344.432	9131.742	9139.815	8784.327	9500.303	8968.913	9208.147	
0.536	20	11	6	54	1	-1507.995	-0.002103994	4.342842	0.001983574	-0.005762017	-0.0002626325	0	0	0	9344.449	9131.74	9139.817	8784.314	9500.304	8968.911	9208.147	
0.58	20	11	6	54	1	-1507.993	-0.002664785	4.377103	0.002168541	-0.00628807	-0.0002483946	0	0	0	9344.465	9131.738	9139.819	8784.301	9500.305	8968.909	9208.147	
