time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	20	12	55	58	0	0	0	0	0	0	0	0	0	0	9335.882	9132.17	9137.596	9315.497	9382.933	8964.866	9209.005	
0	20	12	55	58	1	-1500	3.840147e-06	4.233296	0	0	0	0	0	0	9335.881	9132.171	9137.595	9315.484	9382.932	8964.867	9209.006	
0.048	20	12	55	58	1	-1500	3.840111e-06	4.233345	0	0	0	0	0	0	9335.879	9132.172	9137.593	9315.469	9382.929	8964.868	9209.006	
0.1	20	12	55	58	1	-1500	5.234762e-07	4.233496	0	0	0	0	0	0	9335.877	9132.173	9137.592	9315.453	9382.927	8964.869	9209.008	
0.144	20	12	55	58	1	-1500	2.862819e-06	4.233693	0	0	0	0	0	0	9335.875	9132.174	9137.591	9315.44	9382.925	8964.87	9209.009	
0.184	20	12	55	58	1	-1500	1.366801e-05	4.233892	0	0	0	0	0	0	9335.874	9132.175	9137.591	9315.428	9382.923	8964.871	9209.01	
0.232	20	12	55	58	1	-1500	2.09106e-05	4.234155	0	0	0	0	0	0	9335.871	9132.175	9137.59	9315.413	9382.92	8964.871	9209.011	
0.284	20	12	55	58	1	-1499.999	1.219328e-05	4.234418	0.0007139388	0.0005895985	-0.0004204438	0	0	0	9335.868	9132.176	9137.589	9315.397	9382.917	8964.872	9209.012	
0.332	20	12	55	58	1	-1499.999	9.739517e-06	4.235319	0.001009166	-2.006779e-05	-0.000449483	0	0	0	9335.866	9132.177	9137.589	9315.383	9382.914	8964.872	9209.013	
0.38	20	12	55	58	1	-1499.999	-1.877301e-05	4.240132	0.001357276	-0.001326937	-0.0004743238	0	0	0	9335.863	9132.177	9137.589	9315.367	9382.91	8964.872	9209.015	
0.424	20	12	55	58	1	-1499.998	-8.581657e-05	4.249672	0.001909138	0.001685126	-0.0004896124	0	0	0	9335.86	9132.178	9137.588	9315.353	9382.907	8964.872	9209.016	
0.472	20	12	55	58	1	-1499.998	-0.0002055255	4.263993	0.002260648	0.0008401445	-0.0005021047	0	0	0	9335.857	9132.178	9137.589	9315.338	9382.904	8964.872	9209.018	
