time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	27	18	37	12	0	0	0	0	0	0	0	0	0	0	9336.009	9132.165	9137.616	9308.125	9382.946	8964.897	9209	
0	27	18	37	12	1	-1500	-9.030434e-08	4.2755	0	0	0	0	0	0	9336.009	9132.164	9137.617	9308.109	9382.947	8964.895	9209	
0.048	27	18	37	12	1	-1500	-5.804379e-06	4.275502	0	0	0	0	0	0	9336.01	9132.163	9137.618	9308.094	9382.947	8964.893	9209	
0.084	27	18	37	12	1	-1500	-3.976419e-05	4.275527	0	0	0	0	0	0	9336.011	9132.163	9137.619	9308.081	9382.948	8964.892	9209.001	
0.124	27	18	37	12	1	-1500	-7.740073e-05	4.275583	0	0	0	0	0	0	9336.012	9132.162	9137.62	9308.069	9382.949	8964.89	9209.001	
0.156	27	18	37	12	1	-1500	-0.0001183277	4.275634	0	0	0	0	0	0	9336.013	9132.161	9137.621	9308.057	9382.95	8964.889	9209.002	
0.188	27	18	37	12	1	-1500	-0.0001193549	4.275677	-0.0006240822	0.0004102096	0.0007740102	0	0	0	9336.014	9132.161	9137.621	9308.048	9382.951	8964.888	9209.002	
0.212	27	18	37	12	1	-1500	-0.0001324173	4.275796	-0.00111567	-0.002162214	0.0008916577	0	0	0	9336.015	9132.16	9137.622	9308.039	9382.952	8964.887	9209.002	
0.248	27	18	37	12	1	-1499.999	-0.0001818646	4.277466	-0.0004723103	-0.0006366327	0.001039051	0	0	0	9336.016	9132.159	9137.623	9308.027	9382.953	8964.886	9209.003	
0.292	27	18	37	12	1	-1499.999	-0.0002489746	4.282959	0.0007903252	0.00235799	0.001174684	0	0	0	9336.018	9132.158	9137.624	9308.012	9382.954	8964.884	9209.003	
0.328	27	18	37	12	1	-1499.999	-0.0003281904	4.290375	0.002192626	-0.0002261279	0.001249789	0	0	0	9336.02	9132.157	9137.626	9308.001	9382.956	8964.883	9209.004	
0.368	27	18	37	12	1	-1499.999	-0.0004455934	4.301718	0.003407206	-0.0001027523	0.001340892	0	0	0	9336.021	9132.156	9137.627	9307.987	9382.958	8964.881	9209.004	
0.408	27	18	37	13	1	-1499.998	-0.0005938767	4.316321	0.003430102	0.001420199	0.001391886	0	0	0	9336.023	9132.155	9137.628	9307.974	9382.959	8964.88	9209.005	
0.448	27	18	37	13	1	-1499.998	-0.0007709349	4.334186	0.002285316	0.0002954251	0.001392195	0	0	0	9336.025	9132.154	9137.63	9307.961	9382.961	8964.878	9209.006	
0.488	27	18	37	13	1	-1499.998	-0.0009397458	4.355315	-0.0005384415	-0.002755002	0.001326077	0	0	0	9336.027	9132.153	9137.631	9307.947	9382.963	8964.877	9209.006	
0.524	27	18	37	13	1	-1499.998	-0.001136428	4.377115	-0.001392978	-0.001921378	0.001245878	0	0	0	9336.029	9132.152	9137.632	9307.935	9382.965	8964.875	9209.007	
0.56	27	18	37	13	1	-1499.997	-0.001348899	4.401546	-0.001033313	0.001228258	0.00116237	0	0	0	9336.031	9132.151	9137.634	9307.923	9382.967	8964.874	9209.008	
0.596	27	18	37	13	1	-1499.997	-0.001558896	4.428609	-0.0002433555	0.002535211	0.001075252	0	0	0	9336.033	9132.15	9137.635	9307.911	9382.969	8964.873	9209.008	
0.64	27	18	37	13	1	-1499.996	-0.001776085	4.465268	-0.0003151329	0.0006698229	0.0009810023	0	0	0	9336.035	9132.148	9137.636	9307.896	9382.972	8964.871	9209.009	
0.68	27	18	37	13	1	-1499.996	-0.001943231	4.502011	-0.001344352	-0.004021259	0.0008842323	0	0	0	9336.037	9132.147	9137.638	9307.883	9382.974	8964.87	9209.01	
0.72	27	18	37	13	1	-1499.996	-0.00214599	4.542022	-0.0002776654	-0.003508798	0.0008408329	0	0	0	9336.039	9132.146	9137.639	9307.869	9382.977	8964.869	9209.01	
0.768	27	18	37	13	1	-1499.995	-0.002443452	4.594338	0.002814899	0.0001151389	0.0008027183	0	0	0	9336.042	9132.145	9137.641	9307.853	9382.979	8964.867	9209.011	
0.8	27	18	37	13	1	-1499.995	-0.002626029	4.627019	0.003917574	-0.001074269	0.000773542	0	0	0	9336.043	9132.144	9137.641	9307.843	9382.981	8964.866	9209.012	
0.84	27	18	37	13	1	-1499.995	-0.002913023	4.681613	0.003065088	-0.003817151	0.0007677092	0	0	0	9336.046	9132.142	9137.643	9307.828	9382.984	8964.865	9209.013	
0.88	27	18	37	13	1	-1499.994	-0.003202512	4.734687	0.0009618341	-0.00360311	0.0007834314	0	0	0	9336.048	9132.141	9137.644	9307.814	9382.986	8964.864	9209.013	
0.92	27	18	37	13	1	-1499.994	-0.00351406	4.791029	-0.0007293699	0.001394185	0.0007738075	0	0	0	9336.05	9132.14	9137.645	9307.801	9382.989	8964.863	9209.014	
0.956	27	18	37	13	1	-1499.994	-0.003815195	4.844532	-0.001434788	0.003926076	0.0007624501	0	0	0	9336.052	9132.139	9137.646	9307.788	9382.991	8964.862	9209.015	
1	27	18	37	13	1	-1499.993	-0.004103948	4.913519	-0.004009223	-0.0005881893	0.0007656355	0	0	0	9336.054	9132.138	9137.647	9307.773	9382.994	8964.86	9209.015	
1.032	27	18	37	13	1	-1499.993	-0.004267138	4.959475	-0.004656327	-0.00251531	0.0007666214	0	0	0	9336.056	9132.137	9137.647	9307.763	9382.995	8964.86	9209.016	
