time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	suav_1_x	suav_1_y	suav_1_z	suav_2_x	suav_2_y	suav_2_z	suav_3_x	suav_3_y	suav_3_z	suav_4_x	suav_4_y	suav_4_z	suav_5_x	suav_5_y	suav_5_z	suav_6_x	suav_6_y	suav_6_z	suav_7_x	suav_7_y	suav_7_z	suav_8_x	suav_8_y	suav_8_z	suav_9_x	suav_9_y	suav_9_z	suav_10_x	suav_10_y	suav_10_z	
93.032	27	18	55	57	-1065.647	-25.96682	0.4381912	-1299.992	-0.07151723	0.4402619	-700.0548	-100.0348	0.3000631	-1152.975	150.0204	0.4037057	-1000.539	-200.2445	0.2606465	-600.3796	100.0219	0.3407475	-899.9472	0.000103482	0.3476466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93.06	27	18	55	57	-1065.635	-25.96736	0.4376496	-1299.992	-0.07162803	0.437756	-700.0548	-100.0348	0.2999652	-1152.96	150.0204	0.4014085	-1000.54	-200.2447	0.2588676	-600.3797	100.022	0.3409457	-899.9472	0.000114726	0.3476109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93.096	27	18	55	57	-1065.62	-25.96806	0.4367315	-1299.992	-0.07176996	0.4349771	-700.0549	-100.0348	0.2999945	-1152.942	150.0204	0.3984413	-1000.54	-200.2448	0.2566995	-600.3799	100.022	0.341151	-899.9472	0.0001290659	0.3476081	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-3.402429e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93.14	27	18	55	57	-1065.601	-25.9689	0.4352795	-1299.992	-0.07194244	0.4345391	-700.055	-100.0349	0.3002693	-1152.919	150.0204	0.3947993	-1000.541	-200.245	0.2542325	-600.38	100.022	0.3413249	-899.9471	0.000146276	0.3476716	0	0	0	0	0	0	0	0	0	0	0	0	-1500	-3.402429e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93.188	27	18	55	57	-1065.581	-25.96982	0.4332953	-1299.992	-0.07213038	0.4385383	-700.0551	-100.0349	0.300873	-1152.895	150.0204	0.3908151	-1000.541	-200.2452	0.2517733	-600.3802	100.0221	0.3414157	-899.947	0.0001645583	0.3478259	0	0	0	0	0	0	0	0	0	0	0	0	-1500	6.716849e-06	4.275507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93.236	27	18	55	57	-1065.56	-25.97073	0.4309129	-1299.992	-0.07232022	0.4442255	-700.0552	-100.035	0.301798	-1152.87	150.0204	0.3868296	-1000.542	-200.2454	0.2495595	-600.3804	100.0221	0.3414011	-899.947	0.0001824519	0.3480698	0	0	0	0	0	0	0	0	0	0	0	0	-1500	2.927585e-05	4.275529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93.284	27	18	55	57	-1065.54	-25.97164	0.4281519	-1299.992	-0.07251093	0.4463031	-700.0553	-100.035	0.3030455	-1152.845	150.0204	0.3828549	-1000.543	-200.2456	0.2475921	-600.3806	100.0222	0.3412785	-899.9469	0.0002002077	0.3484035	0	0	0	0	0	0	0	0	0	0	0	0	-1500	3.148166e-05	4.275588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93.332	27	18	55	57	-1065.521	-25.97247	0.4253087	-1299.992	-0.07268508	0.4440132	-700.0553	-100.0351	0.3044707	-1152.823	150.0204	0.3792343	-1000.543	-200.2458	0.2460019	-600.3807	100.0222	0.3410685	-899.9468	0.0002164623	0.3487882	0	0	0	0	0	0	0	0	0	0	0	0	-1500	0.000109658	4.275652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93.376	27	18	55	57	-1065.501	-25.97337	0.4218856	-1299.992	-0.07287518	0.4412851	-700.0554	-100.0351	0.306329	-1152.798	150.0204	0.3753252	-1000.544	-200.246	0.2444923	-600.3809	100.0223	0.3407286	-899.9468	0.0002340551	0.3492941	0	0	0	0	0	0	0	0	0	0	0	0	-1500	0.0003011731	4.27578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
93.424	27	18	55	57	-1065.48	-25.97428	0.4181565	-1299.992	-0.07306485	0.4416996	-700.0555	-100.0351	0.3084994	-1152.774	150.0204	0.3714716	-1000.545	-200.2462	0.2432082	-600.381	100.0223	0.340267	-899.9467	0.0002513076	0.3498897	0	0	0	0	0	0	0	0	0	0	0	0	-1500	0.0004966275	4.275913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
