time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	
0	24	22	27	53	0	0	0	0	0	0	0	0	0	0	
0	24	22	27	53	1	-1500	1.826571e-07	4.2755	0	0	0	0	0	0	
0.052	24	22	27	53	1	-1500	-2.052178e-06	4.275501	0	0	0	0	0	0	
0.1	24	22	27	54	1	-1500	-2.1825e-05	4.275543	0	0	0	0	0	0	
0.152	24	22	27	54	1	-1500	-7.899306e-05	4.27564	0	0	0	0	0	0	
0.2	24	22	27	54	1	-1500	-0.0001255377	4.275719	0	0	0	0	0	0	
0.252	24	22	27	54	1	-1499.999	-0.0002092792	4.275786	0	0	0	0	0	0	
0.3	24	22	27	54	1	-1499.999	-0.000308322	4.275864	0	0	0	0	0	0	
0.348	24	22	27	54	1	-1499.999	-0.0004220417	4.27595	0	0	0	0	0	0	
0.4	24	22	27	54	1	-1499.998	-0.0005085024	4.276048	0	0	0	0	0	0	
0.448	24	22	27	54	1	-1499.998	-0.0005417931	4.276134	0	0	0	0	0	0	
0.5	24	22	27	54	1	-1499.997	-0.0005771102	4.276216	0	0	0	0	0	0	
0.54	24	22	27	54	1	-1499.997	-0.0005707419	4.276276	0	0	0	0	0	0	
0.588	24	22	27	54	1	-1499.996	-0.0005112605	4.276355	0	0	0	0	0	0	
0.636	24	22	27	54	1	-1499.996	-0.0004664897	4.276441	0	0	0	0	0	0	
0.68	24	22	27	54	1	-1499.995	-0.0004318651	4.276528	0.002920051	-0.000629819	-0.0007262194	0	0	0	
0.728	24	22	27	54	1	-1499.994	-0.0004278847	4.277465	0.003648874	-0.002785852	-0.0007289033	0	0	0	
0.776	24	22	27	54	1	-1499.994	-0.0004700645	4.282283	0.00268365	0.0004377581	-0.0007225958	0	0	0	
0.828	24	22	27	54	1	-1499.993	-0.0004900775	4.291454	-0.0017749	0.0002399006	-0.0007292736	0	0	0	
0.876	24	22	27	54	1	-1499.992	-0.0004683342	4.306217	-0.005801691	-0.001608204	-0.0007164792	0	0	0	
0.92	24	22	27	54	1	-1499.992	-0.0004141249	4.322548	-0.006323278	-0.002567826	-0.00070632	0	0	0	
0.94	24	22	27	54	1	-1499.991	-0.0003914539	4.331109	-0.004880278	-0.001930498	-0.0007019324	0	0	0	
0.96	24	22	27	54	1	-1499.991	-0.0003715982	4.340369	-0.00258097	-0.0005629693	-0.0006990582	0	0	0	
1.008	24	22	27	55	1	-1499.99	-0.000311456	4.365412	0.003723198	0.003068752	-0.000675429	0	0	0	
1.052	24	22	27	55	1	-1499.99	-0.0002522455	4.391796	0.006167289	0.003466398	-0.0006674268	0	0	0	
1.096	24	22	27	55	1	-1499.989	-0.0002090815	4.421384	0.005024257	-0.0006442724	-0.0006911709	0	0	0	
1.136	24	22	27	55	1	-1499.988	-0.0001891621	4.450994	0.001350399	-0.002844205	-0.0007011812	0	0	0	
1.188	24	22	27	55	1	-1499.987	-0.000180094	4.489864	-0.003697553	-4.976164e-05	-0.0006924406	0	0	0	
1.22	24	22	27	55	1	-1499.986	-0.0002011563	4.521354	-0.004406537	0.001818686	-0.0007051289	0	0	0	
1.268	24	22	27	55	1	-1499.985	-0.0002448786	4.56638	-0.001582462	0.002572679	-0.0007393536	0	0	0	
1.312	24	22	27	55	1	-1499.984	-0.0002931118	4.610632	0.00237408	0.002878312	-0.0007595672	0	0	0	
1.356	24	22	27	55	1	-1499.984	-0.0003516949	4.653273	0.005156063	0.001898987	-0.0007810278	0	0	0	
1.396	24	22	27	55	1	-1499.982	-0.000465189	4.70277	0.006262972	0.0004488699	-0.0008039203	0	0	0	
1.44	24	22	27	55	1	-1499.981	-0.0006309548	4.754926	0.004828973	0.000528329	-0.0008004144	0	0	0	
1.472	24	22	27	55	1	-1499.98	-0.0007900725	4.79449	0.002758412	0.001471605	-0.000801118	0	0	0	
1.52	24	22	27	55	1	-1499.979	-0.001007472	4.856336	-0.002680329	0.002003199	-0.0007961887	0	0	0	
1.568	24	22	27	55	1	-1499.978	-0.001195817	4.921112	-0.006902515	-0.001087063	-0.0007772504	0	0	0	
1.616	24	22	27	55	1	-1499.976	-0.001341308	4.988728	-0.006594876	-0.002501663	-0.0007857394	0	0	0	
1.668	24	22	27	55	1	-1499.975	-0.001460482	5.065098	-0.001807495	0.001499736	-0.0007977136	0	0	0	
1.716	24	22	27	55	1	-1499.973	-0.001584086	5.138402	0.004876314	0.0001890644	-0.0007972737	0	0	0	
1.744	24	22	27	55	1	-1499.973	-0.001656199	5.182375	0.00718177	-0.001208881	-0.0008057055	0	0	0	
1.784	24	22	27	55	1	-1499.971	-0.001752334	5.246701	0.00655791	-0.0005040183	-0.0008027802	0	0	0	
1.828	24	22	27	55	1	-1499.97	-0.001846324	5.319456	0.001158437	0.00149642	-0.0007904493	0	0	0	
1.876	24	22	27	56	1	-1499.968	-0.001938812	5.401147	-0.005849548	-0.0009501684	-0.0007791404	0	0	0	
1.928	24	22	27	56	1	-1499.967	-0.002068303	5.485188	-0.006697784	-0.004407666	-0.0007714946	0	0	0	
1.972	24	22	27	56	1	-1499.965	-0.00223069	5.57151	-0.001470097	-0.002207749	-0.0007860193	0	0	0	
2.02	24	22	27	56	1	-1499.964	-0.002375632	5.660052	0.004612654	0.0003011344	-0.0007764235	0	0	0	
2.068	24	22	27	56	1	-1499.962	-0.002478529	5.750733	0.005635404	-0.001217821	-0.000780238	0	0	0	
2.116	24	22	27	56	1	-1499.961	-0.002607476	5.843478	0.002595918	-0.002379272	-0.0007802786	0	0	0	
2.16	24	22	27	56	1	-1499.96	-0.002736576	5.93025	-0.001356567	-0.0008647003	-0.0007864154	0	0	0	
2.208	24	22	27	56	1	-1499.958	-0.00285854	6.026764	-0.005572512	-0.0009085227	-0.0008105139	0	0	0	
2.236	24	22	27	56	1	-1499.957	-0.00291	6.083932	-0.006781032	-0.001586187	-0.0008156761	0	0	0	
2.276	24	22	27	56	1	-1499.956	-0.002973864	6.166674	-0.005545062	-0.001261464	-0.0008161136	0	0	0	
2.324	24	22	27	56	1	-1499.955	-0.003028789	6.267585	-0.0002987015	-0.002101486	-0.0007999784	0	0	0	
2.368	24	22	27	56	1	-1499.953	-0.003072857	6.3616	0.003989012	-0.001263775	-0.0007818411	0	0	0	
2.416	24	22	27	56	1	-1499.952	-0.003111983	6.465747	0.005788279	-0.0007900417	-0.0007628429	0	0	0	
2.468	24	22	27	56	1	-1499.951	-0.003159925	6.571489	0.002947272	-0.004324095	-0.0007682031	0	0	0	
2.516	24	22	27	56	1	-1499.949	-0.003243229	6.687779	-0.001292026	-0.002831842	-0.0007495804	0	0	0	
2.56	24	22	27	56	1	-1499.948	-0.003296561	6.787533	-0.005267676	0.002669174	-0.0007601915	0	0	0	
2.608	24	22	27	56	1	-1499.946	-0.003340724	6.897708	-0.005711464	0.001258413	-0.0007314626	0	0	0	
2.648	24	22	27	56	1	-1499.945	-0.003382415	6.990557	-0.002661988	-0.002664827	-0.0006995209	0	0	0	
2.696	24	22	27	56	1	-1499.944	-0.003381051	7.10318	0.001088497	-0.0008870598	-0.0006803407	0	0	0	
2.748	24	22	27	56	1	-1499.942	-0.003381856	7.226598	0.004130097	0.0006211845	-0.000670035	0	0	0	
2.796	24	22	27	57	1	-1499.941	-0.003414857	7.341763	0.004660367	-0.00141526	-0.0006862833	0	0	0	
2.844	24	22	27	57	1	-1499.939	-0.003441019	7.458063	0.001345694	-0.003339351	-0.000687557	0	0	0	
2.892	24	22	27	57	1	-1499.938	-0.003449908	7.57545	-0.003603841	0.0008039309	-0.0006641784	0	0	0	
