time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	
0	24	19	49	25	0	0	0	0	-8.996575e-10	0.0007966905	2.664622e-05	0	0	0	
0	24	19	49	25	1	-1506	1.551952e-06	4.2755	-9.442835e-10	0.0007966877	2.664623e-05	0	0	0	
0.032	24	19	49	25	1	-1506	1.551952e-06	4.2755	1.034072e-10	0.0007966671	2.664626e-05	0	0	0	
0.06	24	19	49	25	1	-1506	8.420873e-07	4.275688	2.539087e-05	0.0003592955	2.638876e-05	0	0	0	
0.072	24	19	49	25	1	-1506	-2.929227e-06	4.276089	0.0001553495	1.549826e-05	2.553664e-05	0	0	0	
0.096	24	19	49	25	1	-1506	-1.194901e-05	4.277703	0.0004331218	1.30212e-05	2.387811e-05	0	0	0	
0.116	24	19	49	25	1	-1506	-2.194603e-05	4.27941	0.000776225	0.0008317477	2.00934e-05	0	0	0	
0.132	24	19	49	25	1	-1506	-3.845224e-05	4.282266	0.001155827	0.001644175	1.308991e-05	0	0	0	
0.152	24	19	49	25	1	-1506	-5.923794e-05	4.285928	0.001426045	0.001821629	8.117256e-06	0	0	0	
0.18	24	19	49	25	1	-1506	-8.327573e-05	4.29241	0.001356483	0.001270951	2.104763e-06	0	0	0	
0.2	24	19	49	25	1	-1506	-9.27145e-05	4.298008	0.0007785076	0.0006855015	3.019313e-07	0	0	0	
0.232	24	19	49	26	1	-1506	-0.0001062346	4.307203	-0.0003381528	0.0001365152	-2.929561e-07	0	0	0	
0.26	24	19	49	26	1	-1505.999	-0.0001277213	4.319654	-0.001018414	0.001607574	4.638231e-06	0	0	0	
0.284	24	19	49	26	1	-1505.999	-0.0001507364	4.330353	-0.001127839	0.002594355	1.442328e-05	0	0	0	
0.316	24	19	49	26	1	-1505.999	-0.0001792485	4.346432	-0.000936468	0.002698531	2.753984e-05	0	0	0	
0.344	24	19	49	26	1	-1505.999	-0.0002011255	4.362197	-0.0005457199	0.002894006	4.003498e-05	0	0	0	
0.364	24	19	49	26	1	-1505.999	-0.0002229897	4.374425	6.664597e-05	0.002320459	4.837754e-05	0	0	0	
0.384	24	19	49	26	1	-1505.998	-0.000241716	4.38479	0.000718465	0.001996231	5.584897e-05	0	0	0	
0.408	24	19	49	26	1	-1505.998	-0.000267898	4.404175	0.001139067	0.002143832	6.648235e-05	0	0	0	
0.428	24	19	49	26	1	-1505.998	-0.0002840101	4.418992	0.001226496	0.00185188	7.068744e-05	0	0	0	
