time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	
0	24	19	35	39	0	0	0	0	0	0	0	0	0	0	
0	24	19	35	39	1	-1510	-1.345298e-08	4.2755	0	0	0	0	0	0	
0.016	24	19	35	39	1	-1510	-1.345298e-08	4.2755	0	0	0	0	0	0	
0.036	24	19	35	39	1	-1510	-1.345298e-08	4.2755	-9.365601e-10	0.0007966662	-1.455056e-07	0	0	0	
0.06	24	19	35	39	1	-1510	9.873261e-07	4.27556	-3.143596e-05	0.0008003959	-4.165388e-07	0	0	0	
0.092	24	19	35	39	1	-1510	5.708895e-06	4.276788	-0.0001497225	0.001250414	-9.986252e-06	0	0	0	
0.128	24	19	35	39	1	-1510	2.791999e-05	4.279984	-0.0008709224	0.001183901	-2.220444e-05	0	0	0	
0.152	24	19	35	39	1	-1510	6.506333e-05	4.284465	-0.001613721	0.0001140497	-3.23038e-05	0	0	0	
0.172	24	19	35	39	1	-1510	8.903126e-05	4.287736	-0.002049665	-0.0008706531	-4.006141e-05	0	0	0	
0.2	24	19	35	39	1	-1510	0.0001320616	4.294704	-0.002078297	-0.00168398	-5.982627e-05	0	0	0	
0.224	24	19	35	39	1	-1510	0.0001799684	4.303255	-0.001730354	-0.001361219	-7.846314e-05	0	0	0	
0.248	24	19	35	39	1	-1510	0.0002287097	4.311844	-0.001202957	-5.264833e-05	-8.603033e-05	0	0	0	
0.276	24	19	35	39	1	-1509.999	0.0002831052	4.321597	-0.0004290082	0.002160272	-8.333283e-05	0	0	0	
0.3	24	19	35	39	1	-1509.999	0.0003285123	4.332517	0.0007385857	0.00266099	-7.813026e-05	0	0	0	
0.328	24	19	35	39	1	-1509.999	0.000374715	4.346735	0.002037563	0.001345365	-7.096723e-05	0	0	0	
0.344	24	19	35	39	1	-1509.999	0.0004076576	4.357863	0.002521724	0.0008202178	-6.926231e-05	0	0	0	
0.372	24	19	35	39	1	-1509.999	0.0004431503	4.372285	0.002921965	0.0002335522	-7.25034e-05	0	0	0	
0.396	24	19	35	39	1	-1509.999	0.0004748194	4.387871	0.002668099	0.0003236124	-7.337785e-05	0	0	0	
0.416	24	19	35	40	1	-1509.999	0.0005019269	4.401749	0.002000687	0.0009568142	-7.590401e-05	0	0	0	
0.444	24	19	35	40	1	-1509.998	0.0005297101	4.425632	0.001030481	0.002275735	-7.76926e-05	0	0	0	
0.476	24	19	35	40	1	-1509.998	0.0005303795	4.448227	0.0005194392	0.002500109	-7.515975e-05	0	0	0	
0.496	24	19	35	40	1	-1509.998	0.0005154665	4.465335	0.0006502179	0.0009767341	-7.425137e-05	0	0	0	
0.516	24	19	35	40	1	-1509.998	0.0004797685	4.486932	0.001178676	-0.001051559	-7.482285e-05	0	0	0	
0.544	24	19	35	40	1	-1509.998	0.0004167387	4.513596	0.002255505	-0.00223499	-7.807141e-05	0	0	0	
0.564	24	19	35	40	1	-1509.997	0.0003764697	4.529531	0.00279547	-0.001572293	-7.859824e-05	0	0	0	
0.588	24	19	35	40	1	-1509.997	0.0003235328	4.554381	0.002550217	-0.0003481642	-8.06235e-05	0	0	0	
0.624	24	19	35	40	1	-1509.997	0.0002645087	4.593754	0.0006069145	0.0004010074	-0.0001004695	0	0	0	
0.652	24	19	35	40	1	-1509.996	0.0002237756	4.630835	-0.001515163	-0.0004368505	-0.0001190308	0	0	0	
0.672	24	19	35	40	1	-1509.996	0.0002081902	4.65499	-0.00306859	-0.001240075	-0.0001300259	0	0	0	
0.696	24	19	35	40	1	-1509.996	0.0001950238	4.684962	-0.004436529	-0.001864905	-0.0001434039	0	0	0	
0.704	24	19	35	40	1	-1509.996	0.0001918734	4.69519	-0.004714703	-0.00195655	-0.0001471036	0	0	0	
0.736	24	19	35	40	1	-1509.996	0.0001922791	4.737273	-0.004995085	-0.001101826	-0.0001623853	0	0	0	
0.752	24	19	35	40	1	-1509.995	0.0002053506	4.75901	-0.004792444	-6.154998e-05	-0.0001719342	0	0	0	
0.776	24	19	35	40	1	-1509.995	0.0002300616	4.792475	-0.003742236	0.001365431	-0.0001790208	0	0	0	
0.796	24	19	35	40	1	-1509.995	0.0002555441	4.821141	-0.002349159	0.002123478	-0.0001840906	0	0	0	
0.832	24	19	35	40	1	-1509.994	0.0003098135	4.874499	0.0006730912	0.001059055	-0.0001805905	0	0	0	
0.856	24	19	35	40	1	-1509.994	0.0003558437	4.911312	0.002288116	-9.40222e-05	-0.0001720003	0	0	0	
0.888	24	19	35	40	1	-1509.994	0.0004064825	4.955498	0.00374593	-0.0001272678	-0.0001449844	0	0	0	
0.92	24	19	35	41	1	-1509.993	0.0004599281	5.014242	0.004127632	0.0007190317	-0.0001072309	0	0	0	
0.948	24	19	35	41	1	-1509.993	0.0004813071	5.054593	0.003699061	0.0005438945	-8.137621e-05	0	0	0	
0.972	24	19	35	41	1	-1509.992	0.0005023025	5.102854	0.002262106	-0.0002959324	-6.105806e-05	0	0	0	
1.008	24	19	35	41	1	-1509.992	0.0005356667	5.166748	-0.0003184332	-0.0005659786	-3.894627e-05	0	0	0	
1.036	24	19	35	41	1	-1509.991	0.0005649139	5.217857	-0.00258898	-0.0002339495	-3.159462e-05	0	0	0	
1.064	24	19	35	41	1	-1509.991	0.0005960176	5.270184	-0.004112878	0.0005012576	-3.775995e-05	0	0	0	
1.084	24	19	35	41	1	-1509.991	0.0006129219	5.308298	-0.004252489	0.0009311212	-4.363678e-05	0	0	0	
1.12	24	19	35	41	1	-1509.99	0.0006468866	5.378436	-0.00296547	0.000741595	-5.135359e-05	0	0	0	
1.148	24	19	35	41	1	-1509.99	0.0006829441	5.434328	-0.001190772	0.0002407812	-5.961516e-05	0	0	0	
1.18	24	19	35	41	1	-1509.989	0.0007421096	5.499614	0.0006776416	0.0001514715	-7.686026e-05	0	0	0	
1.208	24	19	35	41	1	-1509.988	0.0008076928	5.557955	0.001682688	0.001701012	-9.180478e-05	0	0	0	
1.236	24	19	35	41	1	-1509.988	0.0008844069	5.617415	0.001835457	0.003630085	-0.0001025347	0	0	0	
1.264	24	19	35	41	1	-1509.987	0.0009711706	5.677978	0.001123281	0.003840986	-0.0001149304	0	0	0	
1.292	24	19	35	41	1	-1509.987	0.001059644	5.730757	-0.0004460549	0.001451149	-0.0001403067	0	0	0	
1.316	24	19	35	41	1	-1509.986	0.001143603	5.784331	-0.001503347	-0.0005887421	-0.0001596985	0	0	0	
1.348	24	19	35	41	1	-1509.985	0.001266806	5.866156	-0.002310792	-0.00288404	-0.0001771918	0	0	0	
1.376	24	19	35	41	1	-1509.985	0.001349028	5.921667	-0.002256021	-0.004249836	-0.0001824091	0	0	0	
1.396	24	19	35	41	1	-1509.984	0.00143146	5.977935	-0.001792146	-0.004525441	-0.0001839621	0	0	0	
1.416	24	19	35	41	1	-1509.984	0.001490986	6.015863	-0.00124933	-0.004277243	-0.0001845927	0	0	0	
1.44	24	19	35	41	1	-1509.984	0.001597679	6.083034	-0.0003830144	-0.002789361	-0.0001840572	0	0	0	
1.46	24	19	35	42	1	-1509.983	0.001669781	6.131626	0.0005628357	-0.0006497953	-0.0001807456	0	0	0	
1.488	24	19	35	42	1	-1509.983	0.001757083	6.190604	0.00170094	0.001945811	-0.0001713853	0	0	0	
1.52	24	19	35	42	1	-1509.982	0.001878226	6.27036	0.00224079	0.002153587	-0.0001666345	0	0	0	
1.544	24	19	35	42	1	-1509.981	0.001984591	6.341179	0.002101465	0.00100996	-0.0001664501	0	0	0	
1.58	24	19	35	42	1	-1509.98	0.002140282	6.433629	0.0004872223	0.0006525961	-0.000161595	0	0	0	
1.616	24	19	35	42	1	-1509.98	0.002312918	6.527617	-0.001892426	0.001732909	-0.0001552299	0	0	0	
1.648	24	19	35	42	1	-1509.979	0.002473927	6.612434	-0.003505493	0.001441344	-0.0001496796	0	0	0	
1.672	24	19	35	42	1	-1509.978	0.002592914	6.676825	-0.00377657	0.0009559439	-0.0001500453	0	0	0	
1.7	24	19	35	42	1	-1509.977	0.002734372	6.752773	-0.00313306	0.0007684123	-0.0001588614	0	0	0	
1.736	24	19	35	42	1	-1509.977	0.002911841	6.851708	-0.000830676	0.001508589	-0.0001664435	0	0	0	
1.78	24	19	35	42	1	-1509.975	0.003099598	6.963311	0.002733361	-0.0001611763	-0.0001620648	0	0	0	
1.82	24	19	35	42	1	-1509.974	0.003315828	7.088077	0.004154414	-0.0008042199	-0.0001376713	0	0	0	
1.848	24	19	35	42	1	-1509.974	0.003429971	7.156997	0.003884763	-0.0002092099	-0.0001211345	0	0	0	
1.868	24	19	35	42	1	-1509.973	0.003524271	7.214892	0.003018045	-0.0002702487	-0.000111762	0	0	0	
1.888	24	19	35	42	1	-1509.972	0.003641654	7.284911	0.001578461	-0.0005270631	-0.0001010482	0	0	0	
1.92	24	19	35	42	1	-1509.971	0.003796862	7.379183	-0.001292518	1.511298e-05	-8.132551e-05	0	0	0	
1.948	24	19	35	42	1	-1509.971	0.003915091	7.462514	-0.002463903	-0.0002277441	-6.888776e-05	0	0	0	
1.968	24	19	35	42	1	-1509.97	0.003986743	7.52251	-0.00250637	-0.0005000361	-6.54652e-05	0	0	0	
2.008	24	19	35	42	1	-1509.969	0.004132616	7.64367	-0.001706377	-0.001866589	-4.720014e-05	0	0	0	
2.048	24	19	35	42	1	-1509.968	0.004278555	7.754028	-0.0004269589	-0.002984287	-2.109194e-06	0	0	0	
2.064	24	19	35	43	1	-1509.967	0.004365008	7.815866	6.023907e-05	-0.0032859	2.210096e-05	0	0	0	
2.088	24	19	35	43	1	-1509.967	0.004460002	7.878077	0.0004356625	-0.003195542	5.082889e-05	0	0	0	
2.112	24	19	35	43	1	-1509.966	0.004592997	7.965796	0.0008613785	-0.001772264	7.323429e-05	0	0	0	
2.14	24	19	35	43	1	-1509.965	0.004715313	8.054232	0.00132255	-6.111276e-05	9.002964e-05	0	0	0	
2.164	24	19	35	43	1	-1509.965	0.00480429	8.117837	0.001490145	0.0007319639	0.0001033361	0	0	0	
2.18	24	19	35	43	1	-1509.964	0.004881291	8.1818	0.001844939	0.0006682441	0.0001081546	0	0	0	
2.208	24	19	35	43	1	-1509.963	0.004971355	8.271941	0.002402065	-0.0001598525	0.0001038591	0	0	0	
2.244	24	19	35	43	1	-1509.962	0.005056749	8.388841	0.003238947	-0.001437195	9.921233e-05	0	0	0	
2.268	24	19	35	43	1	-1509.962	0.005108461	8.467398	0.003162148	-0.0006884021	0.0001140363	0	0	0	
2.296	24	19	35	43	1	-1509.961	0.005169329	8.559671	0.002246562	0.0002241329	0.0001441661	0	0	0	
2.316	24	19	35	43	1	-1509.96	0.005202804	8.625982	0.001535778	0.000314824	0.0001732416	0	0	0	
2.352	24	19	35	43	1	-1509.959	0.005244726	8.732764	0.0002731463	-0.0006574664	0.0002273392	0	0	0	
2.38	24	19	35	43	1	-1509.958	0.00526605	8.840376	-0.0001640708	-0.002679828	0.0002652573	0	0	0	
2.404	24	19	35	43	1	-1509.958	0.005273323	8.921624	-0.0002293374	-0.003675608	0.0002975602	0	0	0	
2.42	24	19	35	43	1	-1509.957	0.005279532	8.976043	-0.0002808894	-0.003586812	0.0003164762	0	0	0	
2.452	24	19	35	43	1	-1509.956	0.005282359	9.085481	4.613046e-05	-0.001087454	0.0003540307	0	0	0	
2.488	24	19	35	43	1	-1509.955	0.005289142	9.195709	0.0002510691	0.001381583	0.000400029	0	0	0	
2.512	24	19	35	43	1	-1509.955	0.005294462	9.292797	0.0004275403	0.001823089	0.0004313147	0	0	0	
2.536	24	19	35	43	1	-1509.954	0.005288452	9.376482	0.0008567859	0.0008616626	0.0004557745	0	0	0	
2.552	24	19	35	43	1	-1509.953	0.005285079	9.43251	0.001068188	-0.0007379137	0.000472044	0	0	0	
2.58	24	19	35	44	1	-1509.953	0.005280693	9.516903	0.001111837	-0.00202223	0.0004814632	0	0	0	
2.6	24	19	35	44	1	-1509.952	0.005278824	9.587547	0.0009229918	-0.002271758	0.0004802147	0	0	0	
2.616	24	19	35	44	1	-1509.952	0.005276761	9.658472	0.0006851292	-0.001894134	0.0004751112	0	0	0	
2.636	24	19	35	44	1	-1509.951	0.00527596	9.729674	0.0001737536	-0.001117954	0.0004658617	0	0	0	
2.652	24	19	35	44	1	-1509.95	0.00527885	9.786829	-0.000189506	-0.0007379622	0.0004625524	0	0	0	
2.672	24	19	35	44	1	-1509.95	0.005282904	9.858511	-0.0008238579	-0.0002562256	0.0004612224	0	0	0	
2.692	24	19	35	44	1	-1509.949	0.005280679	9.916042	-0.0008920238	-0.0004334899	0.0004654295	0	0	0	
2.716	24	19	35	44	1	-1509.949	0.005248782	10.01711	-5.15506e-05	-0.001234417	0.0004736604	0	0	0	
2.744	24	19	35	44	1	-1509.948	0.00521035	10.11867	0.001089927	-0.00170547	0.0004795943	0	0	0	
2.768	24	19	35	44	1	-1509.947	0.005176592	10.2061	0.001888747	-0.001180312	0.000484393	0	0	0	
2.784	24	19	35	44	1	-1509.947	0.005152733	10.26458	0.002271445	-0.0003368521	0.0004890931	0	0	0	
2.8	24	19	35	44	1	-1509.946	0.00512557	10.3232	0.002566526	6.925034e-05	0.0004953593	0	0	0	
2.824	24	19	35	44	1	-1509.945	0.005085104	10.41141	0.002568653	-0.0006515185	0.0005024841	0	0	0	
2.844	24	19	35	44	1	-1509.945	0.005057248	10.47039	0.002219683	-0.001634718	0.000509839	0	0	0	
2.86	24	19	35	44	1	-1509.944	0.00502293	10.54431	0.001691448	-0.002408591	0.0005166831	0	0	0	
2.888	24	19	35	44	1	-1509.944	0.004984245	10.63329	0.000377869	-0.00280102	0.000526144	0	0	0	
