time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	
0	24	19	54	41	0	0	0	0	0	0	0	0	0	0	
0	24	19	54	41	1	-1492	1.771767e-07	4.2755	0	0	0	0	0	0	
0.004	24	19	54	41	1	-1492	1.771767e-07	4.2755	1.125604e-09	0.0007966873	2.060524e-06	0	0	0	
0.024	24	19	54	41	1	-1492	1.771767e-07	4.2755	1.510685e-09	0.0007966775	2.060531e-06	0	0	0	
0.04	24	19	54	42	1	-1492	-1.188981e-06	4.275509	4.646137e-05	0.0008323389	1.97144e-06	0	0	0	
0.048	24	19	54	42	1	-1492	-4.41449e-06	4.275554	0.0001552205	0.0008651157	1.891504e-06	0	0	0	
0.064	24	19	54	42	1	-1492	-1.270276e-05	4.275816	0.000419475	0.0009893615	3.020856e-07	0	0	0	
0.092	24	19	54	42	1	-1492	-1.542242e-05	4.276719	0.0003010487	0.001506556	-7.109513e-06	0	0	0	
0.1	24	19	54	42	1	-1492	-8.101542e-06	4.277413	4.342858e-05	0.00151717	-9.9096e-06	0	0	0	
0.12	24	19	54	42	1	-1492	1.616682e-05	4.278931	-0.0009551263	0.00142627	-1.758174e-05	0	0	0	
0.144	24	19	54	42	1	-1492	5.649854e-05	4.281353	-0.002343083	0.00115985	-2.672799e-05	0	0	0	
0.148	24	19	54	42	1	-1492	6.321956e-05	4.28182	-0.00253378	0.001110469	-2.768587e-05	0	0	0	
0.172	24	19	54	42	1	-1492	0.0001037964	4.285	-0.003337759	0.001065399	-3.075225e-05	0	0	0	
0.192	24	19	54	42	1	-1492	0.0001392693	4.28814	-0.003530697	0.001647845	-3.526107e-05	0	0	0	
0.196	24	19	54	42	1	-1492	0.0001461623	4.288821	-0.003499591	0.001797349	-3.644139e-05	0	0	0	
0.216	24	19	54	42	1	-1491.999	0.000180719	4.292491	-0.003043254	0.002564586	-4.446512e-05	0	0	0	
0.24	24	19	54	42	1	-1491.999	0.0002339282	4.297468	-0.002314879	0.002883714	-5.937699e-05	0	0	0	
0.244	24	19	54	42	1	-1491.999	0.0002435914	4.298358	-0.002168725	0.002813959	-6.265267e-05	0	0	0	
0.264	24	19	54	42	1	-1491.999	0.000296365	4.303068	-0.001418729	0.001756523	-8.105913e-05	0	0	0	
0.288	24	19	54	42	1	-1491.999	0.0003551327	4.308203	-0.0005311213	-0.0001743056	-0.0001057909	0	0	0	
0.308	24	19	54	42	1	-1491.999	0.0004380145	4.314919	-8.515689e-05	-0.001434265	-0.0001275714	0	0	0	
0.336	24	19	54	42	1	-1491.999	0.0005569595	4.323509	-0.0001535743	-0.001296508	-0.0001576371	0	0	0	
0.36	24	19	54	42	1	-1491.999	0.0006609395	4.331509	-0.0002652267	0.0002938447	-0.0001715828	0	0	0	
0.384	24	19	54	42	1	-1491.998	0.0007623941	4.340094	-0.0002487687	0.002030657	-0.0001801937	0	0	0	
0.396	24	19	54	43	1	-1491.998	0.0008100043	4.344602	-0.0001178002	0.002746919	-0.0001854557	0	0	0	
0.416	24	19	54	43	1	-1491.998	0.0008815685	4.352435	0.0003680163	0.002916547	-0.0001938718	0	0	0	
0.432	24	19	54	43	1	-1491.998	0.0009396071	4.358984	0.0006872861	0.002481484	-0.0001987415	0	0	0	
0.436	24	19	54	43	1	-1491.998	0.0009545042	4.36066	0.000743459	0.00232837	-0.0001997135	0	0	0	
0.46	24	19	54	43	1	-1491.998	0.001044333	4.371041	0.0009545098	0.001399464	-0.0002060277	0	0	0	
0.48	24	19	54	43	1	-1491.997	0.001119235	4.380114	0.0009639833	0.001134235	-0.0002126886	0	0	0	
0.504	24	19	54	43	1	-1491.997	0.001196482	4.389565	0.0006890943	0.0006275176	-0.000227292	0	0	0	
0.524	24	19	54	43	1	-1491.997	0.00127153	4.39939	0.0004290756	0.0002050003	-0.0002445301	0	0	0	
0.536	24	19	54	43	1	-1491.997	0.001329055	4.407517	0.0002864088	9.231589e-05	-0.0002569662	0	0	0	
0.564	24	19	54	43	1	-1491.996	0.001420075	4.420143	-0.0003120455	0.0002215745	-0.0002911817	0	0	0	
0.584	24	19	54	43	1	-1491.996	0.001500941	4.431063	-0.0009286379	0.0004331295	-0.0003145262	0	0	0	
0.608	24	19	54	43	1	-1491.996	0.001627416	4.44695	-0.001841075	0.0006623187	-0.0003386433	0	0	0	
0.628	24	19	54	43	1	-1491.995	0.00171985	4.45872	-0.002376753	0.0006667571	-0.0003582323	0	0	0	
0.652	24	19	54	43	1	-1491.995	0.001832924	4.473303	-0.002643636	0.000213884	-0.0003801676	0	0	0	
0.676	24	19	54	43	1	-1491.995	0.001922075	4.485833	-0.002147345	1.726319e-05	-0.0003982675	0	0	0	
0.692	24	19	54	43	1	-1491.995	0.001991372	4.496102	-0.001518379	-0.0001224974	-0.0004060374	0	0	0	
0.72	24	19	54	43	1	-1491.994	0.002132612	4.51729	-0.000193849	9.741494e-05	-0.0004249927	0	0	0	
0.748	24	19	54	43	1	-1491.994	0.002258742	4.536526	0.001077495	0.0004058687	-0.0004471782	0	0	0	
0.768	24	19	54	43	1	-1491.993	0.002352974	4.550659	0.001660128	0.0001024473	-0.0004654353	0	0	0	
0.792	24	19	54	43	1	-1491.993	0.002466919	4.568045	0.00199074	-0.0006124535	-0.0004889282	0	0	0	
0.816	24	19	54	44	1	-1491.993	0.00257378	4.585891	0.002129082	-0.00162042	-0.0005109461	0	0	0	
0.836	24	19	54	44	1	-1491.992	0.002661974	4.601109	0.001919775	-0.001545339	-0.0005262307	0	0	0	
0.864	24	19	54	44	1	-1491.992	0.00278464	4.622933	0.00117827	-0.0002781075	-0.0005410747	0	0	0	
0.88	24	19	54	44	1	-1491.992	0.002838695	4.632469	0.0005229551	0.0005992554	-0.0005434103	0	0	0	
0.904	24	19	54	44	1	-1491.991	0.002961979	4.655145	-0.0004876925	0.001253442	-0.0005405761	0	0	0	
0.924	24	19	54	44	1	-1491.991	0.003053126	4.671702	-0.001382137	0.001551655	-0.0005325841	0	0	0	
0.944	24	19	54	44	1	-1491.99	0.003144776	4.688556	-0.002107328	0.001488074	-0.0005222507	0	0	0	
0.96	24	19	54	44	1	-1491.99	0.003219277	4.702249	-0.002521477	0.001083385	-0.0005169262	0	0	0	
0.976	24	19	54	44	1	-1491.99	0.003274678	4.712642	-0.002688429	0.0006887526	-0.0005149319	0	0	0	
1.004	24	19	54	44	1	-1491.989	0.003418767	4.740858	-0.002278896	0.0006836116	-0.0005227809	0	0	0	
1.016	24	19	54	44	1	-1491.989	0.00345336	4.748024	-0.001832268	0.0007507668	-0.0005315527	0	0	0	
1.052	24	19	54	44	1	-1491.988	0.003633458	4.784528	-0.0003037902	0.001615254	-0.0005620331	0	0	0	
1.076	24	19	54	44	1	-1491.988	0.003749439	4.806961	0.0005627488	0.001848676	-0.000581233	0	0	0	
1.096	24	19	54	44	1	-1491.987	0.003843763	4.825953	0.001268952	0.001826428	-0.0005989061	0	0	0	
1.108	24	19	54	44	1	-1491.987	0.003897214	4.837476	0.001713315	0.001761762	-0.0006087056	0	0	0	
1.136	24	19	54	44	1	-1491.986	0.004021632	4.86473	0.002361625	0.001051195	-0.0006331886	0	0	0	
1.16	24	19	54	44	1	-1491.986	0.004139889	4.88849	0.001980487	-0.0005063077	-0.0006587448	0	0	0	
1.196	24	19	54	44	1	-1491.985	0.004339927	4.924815	-7.666849e-05	-0.001603252	-0.0006920968	0	0	0	
1.224	24	19	54	44	1	-1491.984	0.004463249	4.949479	-0.001303142	-0.0007262222	-0.0007148511	0	0	0	
1.244	24	19	54	44	1	-1491.984	0.00457541	4.974498	-0.001675011	-2.804178e-05	-0.0007359784	0	0	0	
1.26	24	19	54	45	1	-1491.983	0.004638059	4.991372	-0.001413178	0.0001547947	-0.0007500618	0	0	0	
1.296	24	19	54	45	1	-1491.983	0.004757222	5.029892	0.0002779317	-0.0001507204	-0.0007715806	0	0	0	
1.316	24	19	54	45	1	-1491.982	0.004816544	5.05162	0.001435504	-0.0006692187	-0.0007803149	0	0	0	
