time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	
0	24	19	49	25	0	0	0	0	0	0	0	0	0	0	
0	24	19	49	25	1	-1510	1.551952e-06	4.2755	0	0	0	0	0	0	
60.452	24	19	49	25	1	-1510	1.551952e-06	4.2755	0	0	0	0	0	0	
60.472	24	19	49	25	1	-1510	1.551952e-06	4.2755	0	0	0	0	0	0	
60.496	24	19	49	26	1	-1510	-5.528171e-06	4.275502	0	0	0	0	0	0	
60.532	24	19	49	26	1	-1510	-6.731084e-05	4.275544	0	0	0	0	0	0	
60.556	24	19	49	26	1	-1510	-0.0001155754	4.27558	0	0	0	0	0	0	
60.584	24	19	49	26	1	-1510	-0.0001726704	4.275622	0	0	0	0	0	0	
60.616	24	19	49	26	1	-1510	-0.0002406293	4.275667	0	0	0	0	0	0	
60.64	24	19	49	26	1	-1510	-0.0002977181	4.275705	0	0	0	0	0	0	
60.652	24	19	49	26	1	-1510	-0.0003327248	4.27573	0	0	0	0	0	0	
60.68	24	19	49	26	1	-1510	-0.0003860339	4.275767	0	0	0	0	0	0	
60.7	24	19	49	26	1	-1509.999	-0.000437997	4.275804	0	0	0	0	0	0	
60.72	24	19	49	26	1	-1509.999	-0.0004680505	4.275828	-0.001170715	0.003700318	5.994653e-06	0	0	0	
60.744	24	19	49	26	1	-1509.999	-0.0005229213	4.27601	-0.001797238	0.002848094	2.222382e-06	0	0	0	
60.764	24	19	49	26	1	-1509.999	-0.000562779	4.276776	-0.00200104	0.001599981	-1.302304e-07	0	0	0	
60.788	24	19	49	26	1	-1509.999	-0.0005990675	4.2787	-0.002159675	0.0003408679	-7.471373e-07	0	0	0	
60.82	24	19	49	26	1	-1509.999	-0.000618616	4.283052	-0.002643987	-0.0006376365	-4.491843e-06	0	0	0	
60.84	24	19	49	26	1	-1509.999	-0.0006227589	4.286001	-0.002601124	-0.0003126649	-8.997063e-06	0	0	0	
60.86	24	19	49	26	1	-1509.998	-0.0006297657	4.291393	-0.001973329	0.0002737588	-1.211142e-05	0	0	0	
60.888	24	19	49	26	1	-1509.998	-0.0006356307	4.299154	-0.0009561038	0.0006443647	-1.107672e-05	0	0	0	
60.912	24	19	49	26	1	-1509.998	-0.0006388818	4.305668	0.0002563817	0.0009659081	-5.197747e-06	0	0	0	
60.936	24	19	49	26	1	-1509.998	-0.0006399998	4.316146	0.001429579	0.001010896	7.656601e-06	0	0	0	
60.956	24	19	49	26	1	-1509.997	-0.0006330712	4.324602	0.001713841	0.0006416522	8.943483e-06	0	0	0	
60.98	24	19	49	27	1	-1509.997	-0.0006235369	4.335817	0.001796722	-0.0001491722	3.105682e-06	0	0	0	
61.012	24	19	49	27	1	-1509.997	-0.0006073249	4.352576	0.001165043	-0.0001338686	-8.233848e-06	0	0	0	
61.048	24	19	49	27	1	-1509.996	-0.0005850789	4.373897	-0.0002064885	0.001243228	-1.635646e-05	0	0	0	
61.076	24	19	49	27	1	-1509.996	-0.0005648406	4.392287	-0.001325965	0.001838201	-2.52546e-05	0	0	0	
