time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	
0	24	19	49	24	0	0	0	0	0	0	0	0	0	0	
0	24	19	49	24	1	-1492	-1.574247e-07	4.2755	0	0	0	0	0	0	
0.024	24	19	49	24	1	-1492	-1.574247e-07	4.2755	0	0	0	0	0	0	
0.044	24	19	49	24	1	-1492	-1.574247e-07	4.2755	0	0	0	0	0	0	
0.056	24	19	49	24	1	-1492	-1.574247e-07	4.2755	0	0	0	0	0	0	
0.084	24	19	49	24	1	-1492	-2.773066e-06	4.275503	0	0	0	0	0	0	
0.108	24	19	49	24	1	-1492	-6.046275e-06	4.275512	0	0	0	0	0	0	
0.14	24	19	49	24	1	-1492	-3.91e-05	4.275534	0	0	0	0	0	0	
0.164	24	19	49	24	1	-1492	-8.749468e-05	4.275568	0	0	0	0	0	0	
0.184	24	19	49	24	1	-1492	-0.0001346073	4.275599	0	0	0	0	0	0	
0.204	24	19	49	24	1	-1492	-0.0001823491	4.275632	0	0	0	0	0	0	
0.224	24	19	49	24	1	-1492	-0.0002275278	4.275665	0	0	0	0	0	0	
0.24	24	19	49	25	1	-1492	-0.0002575519	4.27569	0	0	0	0	0	0	
0.264	24	19	49	25	1	-1492	-0.0002979141	4.275725	0	0	0	0	0	0	
0.284	24	19	49	25	1	-1492	-0.0003397899	4.275754	0	0	0	0	0	0	
0.304	24	19	49	25	1	-1491.999	-0.0003886236	4.275784	0	0	0	0	0	0	
0.332	24	19	49	25	1	-1491.999	-0.0004614386	4.275824	0	0	0	0	0	0	
0.34	24	19	49	25	1	-1491.999	-0.0004816783	4.275836	-0.0007829124	0.000636182	-0.0007642223	0	0	0	
0.364	24	19	49	25	1	-1491.999	-0.0005497839	4.275918	-0.0005032981	0.0009810706	-0.0008120367	0	0	0	
0.384	24	19	49	25	1	-1491.999	-0.000609527	4.276295	-8.162644e-05	0.001229747	-0.0008471907	0	0	0	
0.408	24	19	49	25	1	-1491.999	-0.0006672441	4.277098	0.0003394655	0.001243933	-0.0008845281	0	0	0	
0.424	24	19	49	25	1	-1491.999	-0.0007197915	4.278355	0.0004379508	0.0008713453	-0.0009084015	0	0	0	
0.44	24	19	49	25	1	-1491.999	-0.0007586503	4.27969	0.0004060236	8.198152e-05	-0.0009302586	0	0	0	
0.472	24	19	49	25	1	-1491.999	-0.0008348059	4.282729	0.0005504543	-0.001100103	-0.0009721115	0	0	0	
0.5	24	19	49	25	1	-1491.998	-0.0009176873	4.286648	0.0007932235	-0.0006219984	-0.0009900596	0	0	0	
0.524	24	19	49	25	1	-1491.998	-0.001011596	4.291437	0.00111633	0.0006026525	-0.0009869148	0	0	0	
0.536	24	19	49	25	1	-1491.998	-0.001048758	4.293753	0.00107702	0.001195121	-0.0009828071	0	0	0	
0.56	24	19	49	25	1	-1491.998	-0.001115306	4.298855	0.0005703262	0.001796356	-0.0009698719	0	0	0	
0.58	24	19	49	25	1	-1491.998	-0.001156652	4.3026	-8.874917e-05	0.00178587	-0.0009584877	0	0	0	
0.596	24	19	49	25	1	-1491.997	-0.001208332	4.307661	-0.0005864184	0.001250786	-0.0009490658	0	0	0	
0.624	24	19	49	25	1	-1491.997	-0.001282285	4.31429	-0.0008299475	0.0001879693	-0.000931619	0	0	0	
0.644	24	19	49	25	1	-1491.997	-0.001358073	4.321518	-0.0008191873	-0.0003089605	-0.0009186054	0	0	0	
0.668	24	19	49	26	1	-1491.997	-0.001442004	4.329338	-0.0003567406	-2.220034e-05	-0.0009050517	0	0	0	
0.704	24	19	49	26	1	-1491.996	-0.001588471	4.342159	0.001131041	0.001209555	-0.0008939022	0	0	0	
0.724	24	19	49	26	1	-1491.996	-0.00167822	4.349841	0.002066988	0.001072626	-0.0008902853	0	0	0	
0.752	24	19	49	26	1	-1491.996	-0.001821746	4.361256	0.003456224	0.0005414499	-0.0008943588	0	0	0	
0.788	24	19	49	26	1	-1491.995	-0.002040785	4.377049	0.004923262	0.001282171	-0.000919949	0	0	0	
0.812	24	19	49	26	1	-1491.995	-0.002204548	4.388266	0.00525373	0.001814424	-0.0009370454	0	0	0	
0.824	24	19	49	26	1	-1491.995	-0.002290728	4.394079	0.005152494	0.001624299	-0.0009469235	0	0	0	
0.852	24	19	49	26	1	-1491.994	-0.002506971	4.408161	0.004402028	0.000530207	-0.0009745779	0	0	0	
0.872	24	19	49	26	1	-1491.994	-0.002675438	4.418663	0.0035606	-4.3422e-05	-0.0009932482	0	0	0	
0.892	24	19	49	26	1	-1491.994	-0.002854576	4.429529	0.002569179	-0.0003897723	-0.001011249	0	0	0	
0.916	24	19	49	26	1	-1491.993	-0.003080948	4.443044	0.001297823	8.584167e-05	-0.00102678	0	0	0	
0.936	24	19	49	26	1	-1491.993	-0.00327869	4.454698	0.0003398811	0.0004320517	-0.00103163	0	0	0	
0.96	24	19	49	26	1	-1491.993	-0.003524351	4.469149	-0.0005675436	0.0008775338	-0.001028774	0	0	0	
0.992	24	19	49	26	1	-1491.992	-0.003857107	4.489193	-0.001369136	0.001558097	-0.001018376	0	0	0	
1.012	24	19	49	26	1	-1491.992	-0.004062353	4.502163	-0.001704954	0.00165281	-0.001009352	0	0	0	
1.032	24	19	49	26	1	-1491.991	-0.004266065	4.515469	-0.001833705	0.001382925	-0.0009959129	0	0	0	
1.06	24	19	49	26	1	-1491.991	-0.004557226	4.534653	-0.001351395	0.0007432813	-0.0009708229	0	0	0	
1.08	24	19	49	26	1	-1491.99	-0.004761364	4.548749	-0.0008775164	0.0005119171	-0.0009538413	0	0	0	
1.108	24	19	49	26	1	-1491.99	-0.005038221	4.569021	-0.0003003962	0.0002262086	-0.0009311631	0	0	0	
1.128	24	19	49	26	1	-1491.989	-0.005230212	4.583884	-9.471822e-06	-0.0003691931	-0.0009165684	0	0	0	
1.152	24	19	49	27	1	-1491.989	-0.005462362	4.602134	0.0004128142	-0.001434455	-0.0009076693	0	0	0	
1.18	24	19	49	27	1	-1491.988	-0.005736588	4.62399	0.0009228066	-0.001985565	-0.0008955689	0	0	0	
1.216	24	19	49	27	1	-1491.988	-0.006052844	4.652963	1.339311e-05	-0.0007286068	-0.0008822058	0	0	0	
1.248	24	19	49	27	1	-1491.987	-0.006300439	4.679526	-0.001925687	0.001456421	-0.0008778895	0	0	0	
1.276	24	19	49	27	1	-1491.986	-0.006495743	4.703385	-0.003770393	0.00300465	-0.0008805069	0	0	0	
1.3	24	19	49	27	1	-1491.986	-0.006660597	4.724285	-0.004596529	0.003501366	-0.0008838003	0	0	0	
1.328	24	19	49	27	1	-1491.985	-0.006854344	4.749182	-0.004296819	0.002973163	-0.0008904964	0	0	0	
1.344	24	19	49	27	1	-1491.985	-0.006932164	4.760019	-0.003801586	0.001910721	-0.0008951888	0	0	0	
1.364	24	19	49	27	1	-1491.984	-0.007086331	4.781994	-0.002725305	-0.0002433918	-0.0008998501	0	0	0	
1.392	24	19	49	27	1	-1491.983	-0.007265793	4.808126	-0.0005938667	-0.002927368	-0.0009176535	0	0	0	
1.428	24	19	49	27	1	-1491.983	-0.007471649	4.838633	0.002305327	-0.002212077	-0.0009555416	0	0	0	
1.448	24	19	49	27	1	-1491.982	-0.007620699	4.861957	0.003426453	-0.0006709484	-0.0009684986	0	0	0	
1.48	24	19	49	27	1	-1491.981	-0.007812545	4.893634	0.003929767	0.001254808	-0.000993496	0	0	0	
1.504	24	19	49	27	1	-1491.981	-0.007958745	4.917817	0.003462058	0.001513516	-0.001021252	0	0	0	
1.528	24	19	49	27	1	-1491.98	-0.008109973	4.942359	0.002466722	9.427109e-05	-0.001049616	0	0	0	
1.556	24	19	49	27	1	-1491.979	-0.008266629	4.971439	4.203647e-05	-0.002370011	-0.001069971	0	0	0	
1.576	24	19	49	27	1	-1491.979	-0.008382699	4.992503	-0.001587597	-0.003719312	-0.001078739	0	0	0	
1.6	24	19	49	27	1	-1491.978	-0.008525086	5.018096	-0.003109227	-0.004070392	-0.001088168	0	0	0	
1.628	24	19	49	27	1	-1491.977	-0.008702483	5.048382	-0.003667107	-0.002947205	-0.001095061	0	0	0	
1.66	24	19	49	27	1	-1491.977	-0.008910382	5.083545	-0.002871314	-0.0004218414	-0.001103549	0	0	0	
1.692	24	19	49	28	1	-1491.976	-0.009108811	5.119281	-0.001336947	0.001671641	-0.001106507	0	0	0	
1.728	24	19	49	28	1	-1491.975	-0.009334981	5.160148	0.001063289	0.001056632	-0.001108322	0	0	0	
1.756	24	19	49	28	1	-1491.974	-0.009527013	5.192412	0.003227975	-0.0004098623	-0.001117109	0	0	0	
1.776	24	19	49	28	1	-1491.974	-0.009667777	5.21571	0.004397278	-0.0006554583	-0.001118015	0	0	0	
1.812	24	19	49	28	1	-1491.973	-0.00991824	5.258165	0.004807209	-0.0003147343	-0.001107432	0	0	0	
1.832	24	19	49	28	1	-1491.972	-0.01005293	5.282032	0.003939037	-0.0002357886	-0.00109348	0	0	0	
1.856	24	19	49	28	1	-1491.971	-0.0102074	5.310932	0.001949463	-0.0001951689	-0.001079398	0	0	0	
1.876	24	19	49	28	1	-1491.971	-0.01033244	5.335229	-0.0001463822	0.0001360278	-0.001064516	0	0	0	
1.9	24	19	49	28	1	-1491.97	-0.01047596	5.36464	-0.003231972	0.0001027921	-0.001042205	0	0	0	
1.924	24	19	49	28	1	-1491.97	-0.01061441	5.394326	-0.005070707	-0.0004946863	-0.001027027	0	0	0	
1.944	24	19	49	28	1	-1491.969	-0.01072981	5.41927	-0.006167212	-0.00144761	-0.001013979	0	0	0	
1.964	24	19	49	28	1	-1491.968	-0.0108477	5.444398	-0.006295653	-0.002349254	-0.001007533	0	0	0	
1.992	24	19	49	28	1	-1491.968	-0.0110066	5.479882	-0.005193054	-0.002041812	-0.00101629	0	0	0	
2.012	24	19	49	28	1	-1491.967	-0.0111119	5.505441	-0.003771126	-0.0008883985	-0.001031145	0	0	0	
2.044	24	19	49	28	1	-1491.966	-0.01125404	5.541518	-0.0006956513	0.001108866	-0.001038933	0	0	0	
2.064	24	19	49	28	1	-1491.966	-0.01135028	5.567492	0.001224226	0.001554785	-0.001037961	0	0	0	
2.076	24	19	49	28	1	-1491.965	-0.01142196	5.588393	0.002199641	0.001330791	-0.001035655	0	0	0	
2.104	24	19	49	28	1	-1491.964	-0.01152639	5.625226	0.003298353	0.000528643	-0.001021941	0	0	0	
2.128	24	19	49	28	1	-1491.964	-0.01160719	5.657053	0.003247391	-0.0003050014	-0.0009951661	0	0	0	
2.152	24	19	49	28	1	-1491.963	-0.0116899	5.689107	0.002624363	-0.001983942	-0.0009623573	0	0	0	
2.176	24	19	49	29	1	-1491.962	-0.01177247	5.721386	0.001485497	-0.003016307	-0.0009274726	0	0	0	
2.204	24	19	49	29	1	-1491.962	-0.01185942	5.753887	-3.516414e-05	-0.002318619	-0.0008898289	0	0	0	
2.232	24	19	49	29	1	-1491.961	-0.01195825	5.797561	-0.00205947	0.000241849	-0.0008649752	0	0	0	
2.248	24	19	49	29	1	-1491.96	-0.01199925	5.819541	-0.003249017	0.001595841	-0.0008575082	0	0	0	
2.268	24	19	49	29	1	-1491.96	-0.01204674	5.847147	-0.004433125	0.001853221	-0.0008460499	0	0	0	
2.292	24	19	49	29	1	-1491.959	-0.01210041	5.880464	-0.005123528	0.0002375052	-0.000824632	0	0	0	
2.308	24	19	49	29	1	-1491.958	-0.01213962	5.902787	-0.004886327	-0.001282367	-0.0008111478	0	0	0	
2.328	24	19	49	29	1	-1491.958	-0.01219623	5.930814	-0.003708692	-0.002701634	-0.0008029368	0	0	0	
2.348	24	19	49	29	1	-1491.957	-0.012256	5.958972	-0.001892926	-0.002910121	-0.0008003278	0	0	0	
2.376	24	19	49	29	1	-1491.956	-0.0123216	5.992931	0.0007688579	-0.0007616278	-0.0007947656	0	0	0	
2.392	24	19	49	29	1	-1491.956	-0.01236841	6.02137	0.002043979	0.0006434281	-0.0007904136	0	0	0	
2.416	24	19	49	29	1	-1491.955	-0.01241893	6.055662	0.003428148	0.001300817	-0.0007868667	0	0	0	
2.452	24	19	49	29	1	-1491.954	-0.01247927	6.101659	0.003960202	-0.0006442266	-0.0007918111	0	0	0	
2.492	24	19	49	29	1	-1491.953	-0.01257315	6.159592	0.00328079	-0.002789569	-0.0007931877	0	0	0	
2.52	24	19	49	29	1	-1491.952	-0.01266218	6.206274	0.002064252	-0.003603732	-0.00078678	0	0	0	
2.552	24	19	49	29	1	-1491.951	-0.01277036	6.253241	0.0006889843	-0.002416153	-0.000774648	0	0	0	
2.584	24	19	49	29	1	-1491.95	-0.01289691	6.300484	-0.0002774201	-0.0003859503	-0.0007669764	0	0	0	
2.608	24	19	49	29	1	-1491.949	-0.01298061	6.336093	-0.001315945	0.0002793924	-0.0007675256	0	0	0	
2.636	24	19	49	29	1	-1491.948	-0.01306741	6.377821	-0.002528544	-0.000641793	-0.0007673274	0	0	0	
2.656	24	19	49	29	1	-1491.948	-0.01312628	6.407744	-0.003084627	-0.001891085	-0.0007651936	0	0	0	
2.684	24	19	49	30	1	-1491.947	-0.01319506	6.443777	-0.003213405	-0.0035293	-0.0007619757	0	0	0	
2.708	24	19	49	30	1	-1491.946	-0.01327443	6.485986	-0.00260694	-0.003313514	-0.0007717586	0	0	0	
2.74	24	19	49	30	1	-1491.945	-0.01337825	6.534444	-0.0005885798	-0.00133738	-0.0007919863	0	0	0	
2.772	24	19	49	30	1	-1491.945	-0.01345338	6.577031	0.001030311	3.584741e-05	-0.0008053553	0	0	0	
2.808	24	19	49	30	1	-1491.943	-0.01354639	6.638155	0.002060446	-0.0008151639	-0.0008186035	0	0	0	
2.828	24	19	49	30	1	-1491.943	-0.01358068	6.668839	0.001862099	-0.001367441	-0.0008191554	0	0	0	
2.848	24	19	49	30	1	-1491.942	-0.01360316	6.6996	0.001014704	-0.001477233	-0.0008159608	0	0	0	
2.868	24	19	49	30	1	-1491.942	-0.01361742	6.730436	-0.0002429936	-0.001275279	-0.0008152799	0	0	0	
2.892	24	19	49	30	1	-1491.941	-0.01362474	6.767539	-0.002011877	-0.0005576002	-0.0008178797	0	0	0	
2.916	24	19	49	30	1	-1491.94	-0.01361827	6.804743	-0.003837126	0.0002257293	-0.0008271207	0	0	0	
2.928	24	19	49	30	1	-1491.94	-0.01361081	6.823383	-0.004873538	0.0003755413	-0.0008338018	0	0	0	
2.968	24	19	49	30	1	-1491.939	-0.01355977	6.885685	-0.006279181	-0.0001550373	-0.0008482169	0	0	0	
2.996	24	19	49	30	1	-1491.938	-0.0135075	6.929451	-0.005978976	-0.001435856	-0.0008638782	0	0	0	
3.024	24	19	49	30	1	-1491.937	-0.01344512	6.973341	-0.004405767	-0.002204281	-0.0008893469	0	0	0	
3.048	24	19	49	30	1	-1491.936	-0.01338386	7.011052	-0.002345965	-0.002698228	-0.0009132648	0	0	0	
3.08	24	19	49	30	1	-1491.935	-0.01327898	7.061457	0.0002869808	-0.003183062	-0.0009459614	0	0	0	
3.112	24	19	49	30	1	-1491.934	-0.01314509	7.112003	0.001877128	-0.002481795	-0.0009813418	0	0	0	
3.14	24	19	49	30	1	-1491.934	-0.01303351	7.150003	0.002313999	-0.001100471	-0.001009761	0	0	0	
3.156	24	19	49	30	1	-1491.933	-0.01293977	7.181724	0.002293094	-5.402119e-05	-0.001020788	0	0	0	
3.172	24	19	49	30	1	-1491.932	-0.01286651	7.207137	0.002127691	0.0008933016	-0.001024825	0	0	0	
3.196	24	19	49	31	1	-1491.932	-0.01277364	7.238945	0.001486084	0.001693482	-0.001027639	0	0	0	
3.216	24	19	49	31	1	-1491.931	-0.01266265	7.277172	0.0007666035	0.001498641	-0.001029312	0	0	0	
3.236	24	19	49	31	1	-1491.931	-0.01257301	7.309074	3.716972e-05	0.0007185106	-0.001028175	0	0	0	
3.26	24	19	49	31	1	-1491.93	-0.01247311	7.347409	-0.0005608869	-0.001358743	-0.001029438	0	0	0	
3.276	24	19	49	31	1	-1491.93	-0.01242835	7.366599	-0.0006303925	-0.002271354	-0.001034475	0	0	0	
3.296	24	19	49	31	1	-1491.929	-0.0123593	7.398614	-0.0004639972	-0.00180004	-0.001037859	0	0	0	
3.316	24	19	49	31	1	-1491.928	-0.01227471	7.437086	-0.0002990429	0.0002586514	-0.00104236	0	0	0	
3.348	24	19	49	31	1	-1491.927	-0.01216023	7.482041	-0.0005809156	0.002624495	-0.001059169	0	0	0	
3.364	24	19	49	31	1	-1491.927	-0.01206617	7.514192	-0.0009761173	0.002176741	-0.001067081	0	0	0	
3.388	24	19	49	31	1	-1491.926	-0.01197293	7.546374	-0.00127385	-0.0009730792	-0.001075351	0	0	0	
3.408	24	19	49	31	1	-1491.925	-0.01187723	7.585033	-0.0008411191	-0.004030457	-0.001086815	0	0	0	
3.436	24	19	49	31	1	-1491.924	-0.01178655	7.630191	0.0005939048	-0.005781004	-0.001109226	0	0	0	
3.456	24	19	49	31	1	-1491.924	-0.01172807	7.662479	0.001775454	-0.004757417	-0.001123154	0	0	0	
3.484	24	19	49	31	1	-1491.923	-0.01164622	7.707717	0.003014052	-0.001492223	-0.001139933	0	0	0	
3.504	24	19	49	31	1	-1491.922	-0.01158481	7.740054	0.003337736	0.0006362832	-0.001152737	0	0	0	
3.524	24	19	49	31	1	-1491.922	-0.01153548	7.765939	0.003214138	0.001362378	-0.001166722	0	0	0	
3.54	24	19	49	31	1	-1491.921	-0.01147507	7.798315	0.002847969	0.0008058324	-0.001180487	0	0	0	
3.56	24	19	49	31	1	-1491.92	-0.01141243	7.830711	0.001971768	-0.000852802	-0.001198588	0	0	0	
3.58	24	19	49	31	1	-1491.92	-0.01133926	7.863126	0.0004793275	-0.00271484	-0.001212027	0	0	0	
3.6	24	19	49	31	1	-1491.919	-0.01126255	7.895559	-0.001191289	-0.003788599	-0.001217103	0	0	0	
3.628	24	19	49	32	1	-1491.919	-0.01116444	7.934493	-0.003441374	-0.002922188	-0.001224566	0	0	0	
3.656	24	19	49	32	1	-1491.918	-0.01104293	7.979937	-0.005059952	-0.0006300654	-0.001244001	0	0	0	
3.676	24	19	49	32	1	-1491.917	-0.01095008	8.012408	-0.005565676	0.0002362235	-0.001256685	0	0	0	
3.696	24	19	49	32	1	-1491.916	-0.01084302	8.051383	-0.005161697	3.242563e-05	-0.001266073	0	0	0	
3.728	24	19	49	32	1	-1491.915	-0.01069698	8.103365	-0.003234128	-0.001830508	-0.001273425	0	0	0	
3.752	24	19	49	32	1	-1491.915	-0.01058326	8.14236	-0.001136155	-0.00332358	-0.001277285	0	0	0	
3.788	24	19	49	32	1	-1491.914	-0.01039491	8.200864	0.001726288	-0.001415616	-0.001268997	0	0	0	
3.816	24	19	49	32	1	-1491.913	-0.01026028	8.239871	0.003162422	0.001630344	-0.001249142	0	0	0	
3.832	24	19	49	32	1	-1491.912	-0.01015246	8.272378	0.003786109	0.002248959	-0.001236351	0	0	0	
3.852	24	19	49	32	1	-1491.912	-0.01005167	8.304882	0.0043155	0.001300606	-0.001231189	0	0	0	
3.88	24	19	49	32	1	-1491.911	-0.009905465	8.350381	0.003927272	-0.002290925	-0.001238272	0	0	0	
3.912	24	19	49	32	1	-1491.91	-0.009721893	8.402371	0.001719629	-0.005699199	-0.001237887	0	0	0	
3.932	24	19	49	32	1	-1491.909	-0.00960429	8.43486	-0.0001075814	-0.005153259	-0.001233099	0	0	0	
3.956	24	19	49	32	1	-1491.909	-0.009467892	8.473839	-0.002087237	-0.002714396	-0.00122839	0	0	0	
3.984	24	19	49	32	1	-1491.908	-0.009344857	8.512805	-0.003290195	0.0008393241	-0.00122159	0	0	0	
4.004	24	19	49	32	1	-1491.907	-0.009227994	8.551753	-0.003456012	0.003046343	-0.001214245	0	0	0	
4.028	24	19	49	32	1	-1491.906	-0.009122169	8.590686	-0.002655364	0.002962025	-0.001191048	0	0	0	
4.056	24	19	49	32	1	-1491.906	-0.009022619	8.629601	-0.0007583495	-0.0003065443	-0.001160426	0	0	0	
4.072	24	19	49	32	1	-1491.905	-0.008952049	8.662013	0.0008054632	-0.002648272	-0.001145607	0	0	0	
4.096	24	19	49	32	1	-1491.904	-0.008886613	8.69441	0.003167249	-0.005029469	-0.001128708	0	0	0	
4.116	24	19	49	33	1	-1491.904	-0.008812904	8.733265	0.004849413	-0.004641726	-0.001114081	0	0	0	
4.14	24	19	49	33	1	-1491.903	-0.008748959	8.765626	0.005873713	-0.00146856	-0.001085514	0	0	0	
4.172	24	19	49	33	1	-1491.902	-0.00864883	8.817365	0.005597332	0.002159989	-0.001041938	0	0	0	
4.196	24	19	49	33	1	-1491.901	-0.008557772	8.862598	0.00402146	0.001261329	-0.001025507	0	0	0	
4.216	24	19	49	33	1	-1491.901	-0.008485998	8.894879	0.0013635	-0.001667241	-0.00101605	0	0	0	
4.236	24	19	49	33	1	-1491.9	-0.008402728	8.927136	-0.0008782161	-0.004071949	-0.001011343	0	0	0	
4.256	24	19	49	33	1	-1491.9	-0.008322511	8.959368	-0.003413888	-0.006139636	-0.001009988	0	0	0	
4.276	24	19	49	33	1	-1491.899	-0.008251158	8.991575	-0.005177048	-0.005996243	-0.001018124	0	0	0	
4.296	24	19	49	33	1	-1491.898	-0.008189168	9.023756	-0.005913393	-0.003791661	-0.001036898	0	0	0	
4.316	24	19	49	33	1	-1491.898	-0.008129904	9.055908	-0.005749435	-0.000831154	-0.001055518	0	0	0	
4.336	24	19	49	33	1	-1491.897	-0.008081964	9.08161	-0.004818817	0.001434403	-0.001063822	0	0	0	
4.36	24	19	49	33	1	-1491.896	-0.008004289	9.126541	-0.00263981	0.002419934	-0.00106051	0	0	0	
4.388	24	19	49	33	1	-1491.896	-0.007924971	9.171413	0.0004553141	0.0004640844	-0.001043786	0	0	0	
4.416	24	19	49	33	1	-1491.895	-0.007848218	9.21622	0.003551121	-0.00383483	-0.001034698	0	0	0	
4.44	24	19	49	33	1	-1491.894	-0.007790687	9.248189	0.005392167	-0.00573601	-0.001031336	0	0	0	
4.464	24	19	49	33	1	-1491.894	-0.007712176	9.28651	0.005814026	-0.004773665	-0.001019829	0	0	0	
4.48	24	19	49	33	1	-1491.893	-0.00763792	9.318406	0.005293416	-0.002921861	-0.00100945	0	0	0	
4.508	24	19	49	33	1	-1491.892	-0.007535595	9.362998	0.003418879	0.0004176276	-0.000991125	0	0	0	
4.536	24	19	49	33	1	-1491.891	-0.0074337	9.407515	0.0006993234	0.001134453	-0.0009751985	0	0	0	
4.556	24	19	49	33	1	-1491.891	-0.007380582	9.432917	-0.00115005	-0.0004254697	-0.0009605951	0	0	0	
4.584	24	19	49	34	1	-1491.89	-0.007288722	9.483646	-0.002953979	-0.002820903	-0.0009393301	0	0	0	
4.616	24	19	49	34	1	-1491.889	-0.007221449	9.534276	-0.003260662	-0.00213831	-0.0009356007	0	0	0	
4.644	24	19	49	34	1	-1491.888	-0.007172381	9.578491	-0.002258878	-0.0007517634	-0.0009419214	0	0	0	
