time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	
0	23	13	39	49	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	49	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	49	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	49	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	49	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	49	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	49	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	49	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	50	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	51	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	52	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	53	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	54	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	54	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	54	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	54	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	54	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	54	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	54	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	54	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	54	0	0	0	0	0	0	0	0	0	0	
0	23	13	39	54	0	0	0	0	0	0	0	0	0	0	
