time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	
0	23	20	57	32	0	0	0	0	0	0	0	0	0	0	
0	23	20	57	32	1	-1496	-1.693913e-09	4.2755	0	0	0	0	0	0	
0.032	23	20	57	32	1	-1496	-1.693913e-09	4.2755	0	0	0	0	0	0	
0.06	23	20	57	32	1	-1496	-1.407147e-07	4.275499	0	0	0	0	0	0	
0.08	23	20	57	32	1	-1496	-7.179238e-06	4.275505	0	0	0	0	0	0	
0.104	23	20	57	32	1	-1496	-1.958049e-05	4.275513	0	0	0	0	0	0	
0.136	23	20	57	32	1	-1496	-1.666539e-05	4.275531	0	0	0	0	0	0	
0.168	23	20	57	32	1	-1496	-1.752027e-05	4.275548	0	0	0	0	0	0	
0.192	23	20	57	32	1	-1496	-4.313422e-05	4.275564	0	0	0	0	0	0	
0.212	23	20	57	32	1	-1496	-8.952017e-05	4.275584	0	0	0	0	0	0	
0.232	23	20	57	32	1	-1496	-0.0001479024	4.275616	0	0	0	0	0	0	
0.252	23	20	57	32	1	-1496	-0.0002097825	4.275646	0	0	0	0	0	0	
0.272	23	20	57	32	1	-1496	-0.0002763486	4.275676	0	0	0	0	0	0	
0.3	23	20	57	32	1	-1496	-0.0003682973	4.275716	0	0	0	0	0	0	
0.328	23	20	57	32	1	-1496	-0.0004571532	4.275756	0	0	0	0	0	0	
0.348	23	20	57	33	1	-1496	-0.0005293287	4.275786	0	0	0	0	0	0	
0.376	23	20	57	33	1	-1496	-0.0006379145	4.275828	7.228345e-05	-0.001008167	0.0007933783	0	0	0	
0.408	23	20	57	33	1	-1496	-0.0007565588	4.276059	-0.001014682	-0.001611512	0.0008165071	0	0	0	
0.436	23	20	57	33	1	-1495.999	-0.0008425694	4.277222	-0.0022603	-0.0006947189	0.000830298	0	0	0	
0.46	23	20	57	33	1	-1495.999	-0.0009050035	4.279148	-0.003180039	0.000249665	0.0008325005	0	0	0	
0.496	23	20	57	33	1	-1495.999	-0.001005437	4.28368	-0.002983924	0.002297881	0.0008200973	0	0	0	
0.516	23	20	57	33	1	-1495.999	-0.001060165	4.287044	-0.002234798	0.004226681	0.0008096591	0	0	0	
0.544	23	20	57	33	1	-1495.999	-0.001119103	4.29187	-0.000897895	0.00547892	0.000797856	0	0	0	
0.568	23	20	57	33	1	-1495.999	-0.001184671	4.298576	0.0003732128	0.003931319	0.0007831482	0	0	0	
0.588	23	20	57	33	1	-1495.998	-0.001224188	4.304064	0.001148176	0.001780101	0.0007700594	0	0	0	
0.616	23	20	57	33	1	-1495.998	-0.001280451	4.312714	0.001954826	-0.000186957	0.0007429579	0	0	0	
0.636	23	20	57	33	1	-1495.998	-0.001314493	4.318158	0.002256708	-0.0001758006	0.0007241483	0	0	0	
0.66	23	20	57	33	1	-1495.998	-0.001371883	4.328552	0.002119686	0.0002137379	0.0007056279	0	0	0	
0.676	23	20	57	33	1	-1495.998	-0.001398442	4.333341	0.001868152	0.000441662	0.0006969348	0	0	0	
0.696	23	20	57	33	1	-1495.997	-0.001453273	4.343511	0.001329045	0.0002863352	0.0006837595	0	0	0	
0.72	23	20	57	33	1	-1495.997	-0.001512085	4.354462	0.0005665425	-0.0005992682	0.0006624759	0	0	0	
0.736	23	20	57	33	1	-1495.997	-0.001544698	4.360228	0.0001311159	-0.001414121	0.0006469227	0	0	0	
0.756	23	20	57	33	1	-1495.997	-0.001612629	4.372332	-0.0003382039	-0.002154356	0.0006308588	0	0	0	
0.796	23	20	57	33	1	-1495.996	-0.001746163	4.39419	-0.0004146081	-0.001592644	0.0006049158	0	0	0	
0.84	23	20	57	33	1	-1495.996	-0.001903008	4.42063	0.0001358472	-0.0004464462	0.0005745777	0	0	0	
0.88	23	20	57	34	1	-1495.995	-0.002055537	4.446783	0.0009051641	-0.001312074	0.0005470906	0	0	0	
0.92	23	20	57	34	1	-1495.995	-0.002197771	4.474905	0.0008368854	0.000538435	0.0005397968	0	0	0	
0.94	23	20	57	34	1	-1495.994	-0.002272545	4.48969	0.0007377446	0.001343321	0.0005363477	0	0	0	
0.964	23	20	57	34	1	-1495.994	-0.002367813	4.508062	0.0006703443	0.001750392	0.0005248969	0	0	0	
0.984	23	20	57	34	1	-1495.994	-0.002450911	4.52389	0.0006360585	0.001737855	0.00050821	0	0	0	
1.008	23	20	57	34	1	-1495.994	-0.002546751	4.543495	0.0003459646	0.001071786	0.0004890071	0	0	0	
1.036	23	20	57	34	1	-1495.993	-0.002647163	4.5672	-0.0004549053	-0.0004956624	0.0004717383	0	0	0	
1.052	23	20	57	34	1	-1495.993	-0.002702931	4.581144	-0.0009204219	-0.0009291788	0.000462753	0	0	0	
1.076	23	20	57	34	1	-1495.993	-0.00279166	4.602594	-0.001261398	-0.0008278148	0.0004500083	0	0	0	
1.1	23	20	57	34	1	-1495.992	-0.002886928	4.62468	-0.001100642	-0.0004904165	0.0004347308	0	0	0	
1.14	23	20	57	34	1	-1495.992	-0.00303123	4.662877	-0.0008150597	0.0008412514	0.0004137799	0	0	0	
1.176	23	20	57	34	1	-1495.991	-0.003120603	4.694668	-0.001076697	-0.0001102953	0.0004033989	0	0	0	
1.196	23	20	57	34	1	-1495.991	-0.003199912	4.719216	-0.0004632675	-0.001422707	0.0003976817	0	0	0	
1.228	23	20	57	34	1	-1495.99	-0.003306228	4.748606	0.0007839065	-0.002857633	0.0003981062	0	0	0	
1.252	23	20	57	34	1	-1495.99	-0.00341869	4.778788	0.001847394	-0.002878235	0.0004064904	0	0	0	
1.276	23	20	57	34	1	-1495.989	-0.003514156	4.80528	0.002487777	-0.001249758	0.000417253	0	0	0	
1.304	23	20	57	34	1	-1495.989	-0.003598097	4.83234	0.002077051	0.0003424767	0.0004283972	0	0	0	
1.332	23	20	57	34	1	-1495.988	-0.003694135	4.869285	0.0006397982	0.0009826374	0.0004390673	0	0	0	
1.36	23	20	57	34	1	-1495.988	-0.003788405	4.902408	-0.0006037063	0.001098039	0.0004497048	0	0	0	
1.388	23	20	57	34	1	-1495.987	-0.003883768	4.93626	-0.001624205	0.000143325	0.0004523343	0	0	0	
1.424	23	20	57	35	1	-1495.987	-0.004003253	4.980836	-0.002308711	-0.001563035	0.0004420544	0	0	0	
1.464	23	20	57	35	1	-1495.986	-0.004114786	5.026573	-0.002115697	-0.001491282	0.0004366223	0	0	0	
1.496	23	20	57	35	1	-1495.985	-0.004211478	5.073445	-0.001477114	3.023887e-05	0.0004342703	0	0	0	
1.528	23	20	57	35	1	-1495.985	-0.00430035	5.116042	-0.0001603613	0.00199173	0.0004316779	0	0	0	
1.552	23	20	57	35	1	-1495.984	-0.004369447	5.148554	0.0009927882	0.002238738	0.0004288284	0	0	0	
1.572	23	20	57	35	1	-1495.984	-0.004418751	5.176012	0.001530244	0.001516223	0.000425795	0	0	0	
1.596	23	20	57	35	1	-1495.984	-0.004464579	5.203794	0.001744864	0.0004356396	0.000422381	0	0	0	
1.624	23	20	57	35	1	-1495.983	-0.00454278	5.248909	0.001714085	-0.0001875169	0.0004244	0	0	0	
1.652	23	20	57	35	1	-1495.982	-0.00461863	5.289045	0.001444118	-1.878072e-05	0.0004304563	0	0	0	
1.68	23	20	57	35	1	-1495.982	-0.004685162	5.329784	0.0004689195	0.001084331	0.0004370253	0	0	0	
