time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	buav_1_x	buav_1_y	buav_1_z	buav_2_x	buav_2_y	buav_2_z	buav_3_x	buav_3_y	buav_3_z	buav_4_x	buav_4_y	buav_4_z	buav_5_x	buav_5_y	buav_5_z	buav_6_x	buav_6_y	buav_6_z	
45.068	22	13	53	24	-1400.498	19.81568	0.3766907	22.40278	-0.009358314	0.3377275	400.0009	-999.9975	0.3669827	1000	1200.002	0.3476495	-1000.145	-500.0008	0.252779	-100.1345	599.9983	0.2046878	-899.9815	999.992	0.4131827	-1491.942	-1.074579e-05	8.795062	-1493.947	-0.006126213	8.793138	-1495.945	0.005231364	8.796135	-1497.946	-0.002164649	8.781667	-1499.943	0.0005380492	8.790586	-1501.941	0.002381971	8.780976	
45.08	22	13	53	24	-1400.498	19.81565	0.3773947	22.40894	-0.009361673	0.3378683	400.0009	-999.9975	0.3678859	1000	1200.002	0.3473475	-1000.145	-500.0008	0.2537584	-100.1345	599.9983	0.2050701	-899.9815	999.992	0.4130126	-1491.942	-1.049911e-05	8.815747	-1493.947	-0.006138374	8.81382	-1495.945	0.005168235	8.816813	-1497.946	-0.002054149	8.809236	-1499.943	0.0005494662	8.811256	-1501.941	0.002461469	8.808544	
45.104	22	13	53	24	-1400.498	19.8156	0.3788232	22.42126	-0.009368378	0.3381778	400.0009	-999.9975	0.3697429	1000	1200.002	0.3467765	-1000.146	-500.0008	0.2557197	-100.1345	599.9983	0.2058895	-899.9814	999.992	0.4126541	-1491.942	-9.521509e-06	8.857174	-1493.947	-0.006167565	8.855243	-1495.945	0.005047836	8.858226	-1497.946	-0.001888482	8.850652	-1499.943	0.0005718965	8.852655	-1501.941	0.002589454	8.849961	
45.128	22	13	53	24	-1400.498	19.81556	0.3802781	22.43357	-0.009375082	0.3385211	400.0009	-999.9975	0.3716643	1000	1200.002	0.3462441	-1000.146	-500.0008	0.2576826	-100.1346	599.9983	0.2067812	-899.9814	999.992	0.4122714	-1491.942	-1.373852e-05	8.898677	-1493.946	-0.006202689	8.896744	-1495.945	0.004917846	8.899719	-1497.946	-0.001727918	8.892145	-1499.943	0.0005967973	8.894137	-1501.941	0.002717218	8.891454	
45.144	22	13	53	24	-1400.498	19.81552	0.381262	22.44179	-0.009379556	0.338767	400.0009	-999.9975	0.3729783	1000	1200.002	0.3459077	-1000.146	-500.0008	0.2589912	-100.1346	599.9983	0.2074157	-899.9814	999.992	0.4120029	-1491.942	-1.948558e-05	8.92639	-1493.946	-0.006222639	8.924455	-1495.945	0.00483174	8.927426	-1497.946	-0.001622052	8.91985	-1499.943	0.0006167747	8.921834	-1501.941	0.002798297	8.919159	
45.176	22	13	53	24	-1400.499	19.81546	0.3832615	22.45821	-0.009388513	0.3392948	400.0009	-999.9975	0.3756753	1000	1200.002	0.3452724	-1000.146	-500.0008	0.2616063	-100.1346	599.9983	0.2087819	-899.9813	999.992	0.4114342	-1491.942	-2.756426e-05	8.981912	-1493.946	-0.006255535	8.979981	-1495.945	0.004662376	8.982944	-1497.947	-0.001408711	8.975358	-1499.943	0.0006589213	8.97733	-1501.941	0.002952981	8.974669	
45.2	22	13	53	24	-1400.499	19.81541	0.384787	22.47053	-0.009395216	0.3397187	400.0009	-999.9975	0.3777477	1000	1200.002	0.3448241	-1000.146	-500.0008	0.2635645	-100.1347	599.9983	0.209893	-899.9813	999.992	0.4109803	-1491.942	-3.029466e-05	9.023636	-1493.946	-0.00627055	9.021716	-1495.944	0.004530499	9.024676	-1497.947	-0.001250089	9.017075	-1499.943	0.0006922167	9.01904	-1501.941	0.00307044	9.016386	
45.224	22	13	53	24	-1400.499	19.81537	0.3863327	22.48285	-0.009401874	0.3401637	400.0009	-999.9975	0.3798519	1000	1200.002	0.3443967	-1000.146	-500.0008	0.2655186	-100.1347	599.9984	0.2110802	-899.9813	999.992	0.4105036	-1491.943	-3.312414e-05	9.065431	-1493.946	-0.006273474	9.063525	-1495.944	0.00438183	9.066484	-1497.947	-0.001096971	9.058863	-1499.943	0.0007282981	9.060828	-1501.94	0.003189641	9.058174	
45.256	22	13	53	24	-1400.499	19.8153	0.388422	22.49928	-0.009410625	0.3407866	400.0009	-999.9975	0.3826908	1000	1200.002	0.3438556	-1000.146	-500.0009	0.2681161	-100.1347	599.9984	0.2127854	-899.9812	999.992	0.4098333	-1491.943	-1.766657e-05	9.12127	-1493.946	-0.00626014	9.11938	-1495.944	0.004158671	9.12234	-1497.947	-0.0009191611	9.114689	-1499.943	0.0007741313	9.116662	-1501.94	0.003336186	9.114008	
45.272	22	13	53	24	-1400.499	19.81527	0.3894775	22.50749	-0.00941493	0.3411095	400.0009	-999.9975	0.3841189	1000	1200.002	0.3435965	-1000.147	-500.0009	0.2694104	-100.1348	599.9984	0.2136917	-899.9812	999.992	0.4094836	-1491.943	-4.158208e-06	9.149237	-1493.946	-0.006244434	9.147353	-1495.944	0.004043688	9.150316	-1497.947	-0.0008396286	9.14265	-1499.943	0.0007949836	9.144629	-1501.94	0.003395629	9.141973	
45.304	22	13	53	24	-1400.499	19.81521	0.391607	22.52392	-0.009423382	0.3417765	400.0009	-999.9974	0.3869829	1000	1200.002	0.3430995	-1000.147	-500.0009	0.2719874	-100.1348	599.9984	0.215613	-899.9812	999.992	0.4087559	-1491.943	1.489078e-05	9.205263	-1493.946	-0.006199896	9.203393	-1495.944	0.003821052	9.206365	-1497.947	-0.0006945267	9.198667	-1499.943	0.0008414784	9.200663	-1501.94	0.003498555	9.198	
45.32	22	13	53	24	-1400.499	19.81518	0.3926797	22.53213	-0.009427533	0.34212	400.0009	-999.9974	0.3884162	1000	1200.002	0.3428608	-1000.147	-500.0009	0.273269	-100.1348	599.9984	0.2166282	-899.9812	999.992	0.4083781	-1491.943	2.526638e-05	9.233324	-1493.946	-0.006170057	9.231459	-1495.944	0.003714432	9.234438	-1497.947	-0.0006321438	9.226723	-1499.943	0.0008663751	9.228728	-1501.94	0.003546674	9.226061	
45.332	22	13	53	24	-1400.499	19.81515	0.3934872	22.53829	-0.009430618	0.3423818	400.0009	-999.9974	0.389491	1000	1200.002	0.3426856	-1000.147	-500.0009	0.2742265	-100.1348	599.9984	0.2174132	-899.9812	999.992	0.4080887	-1491.943	3.570766e-05	9.25439	-1493.946	-0.006144603	9.252528	-1495.944	0.003636043	9.255511	-1497.947	-0.000588891	9.247785	-1499.943	0.0008891253	9.249796	-1501.94	0.003584352	9.247127	
45.368	22	13	53	24	-1400.5	19.81508	0.3959215	22.55677	-0.009439764	0.3431886	400.0008	-999.9974	0.3927135	1000	1200.002	0.3421766	-1000.147	-500.0009	0.2770767	-100.1349	599.9984	0.219888	-899.9811	999.992	0.4071903	-1491.943	7.605461e-05	9.317701	-1493.946	-0.006049786	9.315841	-1495.944	0.003424497	9.318834	-1497.947	-0.0004597311	9.31108	-1499.943	0.0009721392	9.313103	-1501.94	0.003715806	9.310423	
45.38	22	13	53	25	-1400.5	19.81506	0.3967359	22.56293	-0.00944279	0.3434649	400.0008	-999.9974	0.3937872	1000	1200.002	0.3420111	-1000.147	-500.0009	0.2780182	-100.1349	599.9985	0.2207517	-899.9811	999.992	0.4068808	-1491.943	8.8535e-05	9.338843	-1493.946	-0.006017203	9.336979	-1495.944	0.003358276	9.339976	-1497.947	-0.0004150799	9.332213	-1499.943	0.001000654	9.33424	-1501.94	0.003763871	9.331555	
45.416	22	13	53	25	-1400.5	19.81499	0.3991833	22.58141	-0.009451851	0.3443178	400.0008	-999.9974	0.3970093	1000	1200.002	0.3415193	-1000.147	-500.0009	0.2808119	-100.135	599.9985	0.2234546	-899.9811	999.992	0.405923	-1491.943	0.0001309456	9.402371	-1493.946	-0.005924455	9.400503	-1495.944	0.003175289	9.403505	-1497.947	-0.0002747666	9.395716	-1499.943	0.001082206	9.39775	-1501.94	0.003901703	9.395053	
45.432	22	13	53	25	-1400.5	19.81495	0.4002713	22.58962	-0.009455881	0.3447093	400.0008	-999.9974	0.3984429	1000	1200.002	0.3412992	-1000.147	-500.0009	0.2820369	-100.135	599.9985	0.2247076	-899.981	999.992	0.4054834	-1491.943	0.000158115	9.430654	-1493.946	-0.005878519	9.428782	-1495.944	0.0030971	9.431788	-1497.947	-0.0002199914	9.423987	-1499.943	0.00111961	9.426024	-1501.94	0.003950523	9.423324	
45.464	22	13	53	25	-1400.5	19.81489	0.4024438	22.60605	-0.009463954	0.3455183	400.0008	-999.9974	0.4013155	1000	1200.002	0.3408454	-1000.148	-500.0009	0.2844521	-100.135	599.9985	0.2273049	-899.981	999.992	0.4045794	-1491.944	0.0002170622	9.487309	-1493.946	-0.005789301	9.485424	-1495.944	0.002942855	9.488447	-1497.947	-0.0001383495	9.480618	-1499.943	0.001189621	9.482657	-1501.94	0.00403476	9.479958	
45.484	22	13	53	25	-1400.5	19.81485	0.4037966	22.61632	-0.009469001	0.3460425	400.0008	-999.9974	0.4031148	1000	1200.002	0.3405463	-1000.148	-500.0009	0.2859359	-100.135	599.9985	0.2289877	-899.981	999.992	0.4039981	-1491.944	0.0002487049	9.522778	-1493.946	-0.005749439	9.513787	-1495.944	0.002883555	9.516821	-1497.947	-0.0001064929	9.508977	-1499.943	0.001224631	9.511016	-1501.94	0.004070574	9.50832	
45.512	22	13	53	25	-1400.5	19.81479	0.4056803	22.63069	-0.009476052	0.3468012	400.0008	-999.9974	0.4056378	1000	1200.002	0.3400989	-1000.148	-500.0009	0.2879771	-100.1351	599.9986	0.2314176	-899.9809	999.992	0.4031637	-1491.944	0.0002948686	9.572506	-1493.946	-0.00568012	9.570594	-1495.943	0.002803078	9.573661	-1497.948	-4.375057e-05	9.565781	-1499.943	0.001301163	9.567817	-1501.94	0.00413403	9.565136	
45.52	22	13	53	25	-1400.5	19.81477	0.4062158	22.6348	-0.00947806	0.3470233	400.0008	-999.9974	0.406359	1000	1200.002	0.339964	-1000.148	-500.0009	0.2885522	-100.1351	599.9986	0.2321274	-899.9809	999.992	0.402921	-1491.944	0.0003089155	9.586729	-1493.946	-0.005663561	9.584813	-1495.943	0.002786192	9.58789	-1497.948	-2.69999e-05	9.579999	-1499.943	0.001319372	9.582034	-1501.94	0.004151035	9.579358	
45.552	22	13	53	25	-1400.501	19.8147	0.408342	22.65123	-0.009486052	0.3479333	400.0008	-999.9974	0.409241	1000	1200.002	0.3393896	-1000.148	-500.0009	0.2908145	-100.1351	599.9986	0.2350331	-899.9809	999.992	0.4019318	-1491.944	0.0003532203	9.643695	-1493.946	-0.005615147	9.641758	-1495.943	0.002713167	9.644872	-1497.948	4.108043e-05	9.636936	-1499.944	0.001399821	9.638978	-1501.94	0.004236207	9.636316	
45.56	22	13	53	25	-1400.501	19.81469	0.4088691	22.65534	-0.009488039	0.3481658	400.0008	-999.9974	0.4099597	1000	1200.002	0.3392373	-1000.148	-500.0009	0.2913704	-100.1351	599.9986	0.2357759	-899.9809	999.992	0.4016799	-1491.944	0.0003654342	9.657955	-1493.946	-0.005604125	9.656012	-1495.943	0.002694785	9.659135	-1497.948	5.662231e-05	9.651187	-1499.944	0.001421405	9.653232	-1501.94	0.004263785	9.650573	
45.6	22	13	53	25	-1400.501	19.8146	0.4114719	22.67587	-0.009497917	0.3493529	400.0007	-999.9974	0.4135303	1000	1200.002	0.3384307	-1000.148	-500.0009	0.2940889	-100.1352	599.9986	0.239585	-899.9808	999.9921	0.4003943	-1491.944	0.0004341754	9.729355	-1493.946	-0.005544996	9.727381	-1495.943	0.002615161	9.730547	-1497.948	0.0001247883	9.722546	-1499.944	0.001531663	9.7246	-1501.94	0.004408011	9.721957	
45.616	22	13	53	25	-1400.501	19.81457	0.4124957	22.68409	-0.009501848	0.3498365	400.0007	-999.9974	0.4149422	1000	1200.002	0.3380921	-1000.148	-500.0009	0.2951474	-100.1352	599.9986	0.2411518	-899.9808	999.9921	0.399868	-1491.944	0.0004608083	9.757966	-1493.946	-0.005520224	9.755974	-1495.943	0.00259123	9.759158	-1497.948	0.0001520558	9.751139	-1499.944	0.001568408	9.753196	-1501.94	0.004466101	9.750559	
45.644	22	13	53	25	-1400.501	19.81451	0.4142592	22.69846	-0.009508713	0.3506903	400.0007	-999.9974	0.4173794	1000	1200.002	0.3374918	-1000.149	-500.0009	0.2969592	-100.1353	599.9987	0.2439512	-899.9808	999.9921	0.3989309	-1491.944	0.0005209195	9.808105	-1493.946	-0.005485692	9.806077	-1495.943	0.002564482	9.809295	-1497.948	0.0002016986	9.80124	-1499.944	0.001624956	9.8033	-1501.94	0.004578504	9.800677	
45.656	22	13	53	25	-1400.501	19.81448	0.415003	22.70463	-0.009511653	0.351058	400.0007	-999.9974	0.4184079	1000	1200.002	0.3372363	-1000.149	-500.0009	0.2977198	-100.1353	599.9987	0.245173	-899.9808	999.9921	0.3985232	-1491.944	0.0005534425	9.829621	-1493.946	-0.005472528	9.827574	-1495.943	0.002563074	9.830806	-1497.948	0.000230414	9.822736	-1499.944	0.001649374	9.824799	-1501.94	0.004625076	9.822181	
45.688	22	13	53	25	-1400.501	19.81441	0.4169472	22.72106	-0.009519478	0.3520403	400.0007	-999.9974	0.4210929	1000	1200.002	0.3365813	-1000.149	-500.0009	0.299701	-100.1354	599.9987	0.2484946	-899.9807	999.9921	0.3974185	-1491.944	0.000672774	9.88707	-1493.946	-0.005426918	9.884968	-1495.943	0.002576779	9.888245	-1497.948	0.0003196887	9.880131	-1499.944	0.001728026	9.8822	-1501.94	0.004736863	9.8796	
45.704	22	13	53	25	-1400.501	19.81437	0.417896	22.72927	-0.009523376	0.3525316	400.0007	-999.9974	0.4223992	1000	1200.002	0.3362786	-1000.149	-500.0009	0.3006659	-100.1354	599.9987	0.2501896	-899.9807	999.9921	0.3968572	-1491.944	0.000743579	9.915834	-1493.946	-0.005398449	9.913705	-1495.943	0.002583014	9.917004	-1497.949	0.0003721663	9.908867	-1499.944	0.001772329	9.910939	-1501.94	0.004791824	9.908348	
45.74	22	13	53	25	-1400.502	19.81429	0.4199679	22.74775	-0.009532063	0.3536357	400.0006	-999.9974	0.4252355	999.9999	1200.002	0.3356947	-1000.149	-500.0008	0.3027736	-100.1355	599.9987	0.2540853	-899.9807	999.9921	0.3955733	-1491.944	0.0009090346	9.980644	-1493.946	-0.005329658	9.978456	-1495.943	0.002574041	9.981808	-1497.949	0.0005012276	9.973613	-1499.944	0.001886324	9.975696	-1501.94	0.004925316	9.973127	
45.752	22	13	53	25	-1400.502	19.81426	0.4206376	22.75392	-0.009534919	0.3540035	400.0006	-999.9974	0.4261463	999.9999	1200.002	0.335538	-1000.149	-500.0008	0.3034565	-100.1355	599.9987	0.2554087	-899.9806	999.9921	0.3951393	-1491.944	0.0009596696	10.00228	-1493.946	-0.005310199	10.00007	-1495.943	0.002563853	10.00344	-1497.949	0.0005461225	9.995221	-1499.944	0.001931579	9.997311	-1501.94	0.004972151	9.994748	
45.776	22	13	53	25	-1400.502	19.81421	0.4219432	22.76624	-0.009540547	0.3547392	400.0006	-999.9974	0.4279115	999.9999	1200.002	0.3352934	-1000.149	-500.0008	0.3047924	-100.1355	599.9987	0.2580918	-899.9806	999.9921	0.3942629	-1491.944	0.001054838	10.04558	-1493.946	-0.00527664	10.04333	-1495.943	0.002547579	10.03952	-1497.949	0.0006242582	10.03126	-1499.944	0.002008821	10.03336	-1501.94	0.005054078	10.03081	
45.8	22	13	53	25	-1400.502	19.81415	0.4232007	22.77856	-0.009546045	0.3554761	400.0006	-999.9974	0.4295973	999.9999	1200.002	0.3351507	-1000.149	-500.0008	0.3060876	-100.1356	599.9988	0.2608213	-899.9806	999.9921	0.3933758	-1491.945	0.001152876	10.08893	-1493.946	-0.00524628	10.08665	-1495.943	0.002540946	10.09009	-1497.949	0.0007394384	10.08178	-1499.944	0.002107529	10.0839	-1501.94	0.005167309	10.08137	
45.82	22	13	53	25	-1400.502	19.81411	0.4242097	22.78883	-0.00955052	0.356092	400.0006	-999.9974	0.4309381	999.9999	1200.002	0.3351158	-1000.149	-500.0008	0.307135	-100.1356	599.9988	0.2631293	-899.9806	999.9921	0.3926289	-1491.945	0.001233722	10.12511	-1493.946	-0.005221341	10.12278	-1495.943	0.002545382	10.12627	-1497.949	0.0008183315	10.11791	-1499.944	0.002174593	10.12004	-1501.94	0.005235471	10.11753	
45.848	22	13	53	26	-1400.502	19.81404	0.4255585	22.8032	-0.009556625	0.3569585	400.0006	-999.9974	0.4327132	999.9999	1200.002	0.3351993	-1000.15	-500.0008	0.3085513	-100.1357	599.9988	0.2664071	-899.9805	999.9921	0.3915724	-1491.945	0.0013475	10.17581	-1493.946	-0.005200455	10.17344	-1495.943	0.002543363	10.17697	-1497.95	0.0009214023	10.16856	-1499.945	0.002261211	10.17069	-1501.94	0.005325478	10.16822	
45.868	22	13	53	26	-1400.502	19.81399	0.426474	22.81347	-0.009560889	0.3575815	400.0006	-999.9974	0.4339051	999.9999	1200.002	0.3353524	-1000.15	-500.0008	0.3095261	-100.1358	599.9988	0.2687784	-899.9805	999.9921	0.3908104	-1491.945	0.001435063	10.21207	-1493.946	-0.005193789	10.20966	-1495.943	0.002531302	10.21323	-1497.95	0.0009756721	10.19753	-1499.945	0.002307318	10.19967	-1501.94	0.005376982	10.19722	
45.896	22	13	53	26	-1400.502	19.81393	0.4276844	22.82785	-0.00956676	0.3584605	400.0005	-999.9974	0.4354632	999.9999	1200.002	0.3356903	-1000.15	-500.0008	0.3108378	-100.1358	599.9988	0.2721344	-899.9805	999.9921	0.3897338	-1491.945	0.00157577	10.26289	-1493.946	-0.005172095	10.26044	-1495.943	0.002504522	10.26405	-1497.95	0.001062487	10.25555	-1499.945	0.002393869	10.25769	-1501.94	0.005470857	10.25529	
45.916	22	13	53	26	-1400.502	19.81388	0.4284955	22.83812	-0.009570908	0.3590943	400.0005	-999.9974	0.436494	999.9999	1200.002	0.3360122	-1000.15	-500.0008	0.311736	-100.1359	599.9988	0.2745538	-899.9804	999.9921	0.3889583	-1491.945	0.001688793	10.29924	-1493.946	-0.005155324	10.29676	-1495.943	0.002484059	10.30039	-1497.95	0.001099602	10.29186	-1499.945	0.002457853	10.294	-1501.94	0.005521704	10.29164	
45.944	22	13	53	26	-1400.503	19.81381	0.4295522	22.85249	-0.009576685	0.3599912	400.0005	-999.9974	0.4378175	999.9999	1200.002	0.3365606	-1000.15	-500.0008	0.3129385	-100.136	599.9989	0.2779671	-899.9804	999.9921	0.387864	-1491.945	0.001855223	10.35018	-1493.946	-0.005135756	10.34766	-1495.943	0.002448105	10.35134	-1497.95	0.001147373	10.34276	-1499.945	0.002540724	10.3449	-1501.939	0.005597674	10.34258	
45.968	22	13	53	26	-1400.503	19.81375	0.4303814	22.86482	-0.009581624	0.3607703	400.0005	-999.9974	0.4388368	999.9999	1200.002	0.337107	-1000.15	-500.0008	0.3139176	-100.136	599.9989	0.2809132	-899.9804	999.9921	0.3869188	-1491.945	0.002000636	10.3939	-1493.946	-0.005121733	10.39136	-1495.943	0.00241427	10.39506	-1497.951	0.001192323	10.38643	-1499.945	0.002597702	10.38858	-1501.939	0.005664042	10.38631	
45.992	22	13	53	26	-1400.503	19.8137	0.4311366	22.87714	-0.00958655	0.3615598	400.0005	-999.9974	0.4397445	999.9999	1200.002	0.3377103	-1000.15	-500.0008	0.3148489	-100.1361	599.9989	0.2838753	-899.9803	999.9921	0.3859674	-1491.945	0.002132678	10.43767	-1493.946	-0.005101146	10.4351	-1495.943	0.002383595	10.43883	-1497.951	0.001230799	10.43016	-1499.945	0.002641699	10.43232	-1501.939	0.005730494	10.43009	
46.02	22	13	53	26	-1400.503	19.81363	0.4319202	22.89151	-0.009592262	0.3624944	400.0005	-999.9974	0.4406527	999.9999	1200.002	0.3384721	-1000.15	-500.0007	0.3158753	-100.1362	599.9989	0.2873483	-899.9803	999.9921	0.3848505	-1491.945	0.002279714	10.4888	-1493.946	-0.005080256	10.48621	-1495.943	0.002339394	10.48996	-1497.951	0.001278146	10.48124	-1499.945	0.002690796	10.48341	-1501.939	0.005795465	10.48122	
46.04	22	13	53	26	-1400.503	19.81358	0.4324133	22.90178	-0.0095963	0.3631706	400.0005	-999.9974	0.4411945	999.9999	1200.002	0.3390483	-1000.15	-500.0007	0.316569	-100.1363	599.9989	0.2898386	-899.9803	999.9921	0.3840488	-1491.946	0.002384084	10.52535	-1493.946	-0.005068338	10.52275	-1495.943	0.002300071	10.52652	-1497.951	0.001312435	10.51777	-1499.945	0.002722903	10.51995	-1501.939	0.005833147	10.51779	
46.08	22	13	53	26	-1400.503	19.81348	0.4332256	22.92232	-0.009604222	0.3645412	400.0004	-999.9974	0.4419859	999.9999	1200.002	0.3402743	-1000.151	-500.0007	0.3178592	-100.1364	599.9989	0.2948385	-899.9802	999.9922	0.3824369	-1491.946	0.002593722	10.59857	-1493.946	-0.005049438	10.59593	-1495.944	0.002226778	10.59974	-1497.952	0.00139795	10.59092	-1499.945	0.002794056	10.59313	-1501.94	0.005902657	10.59102	
46.096	22	13	53	26	-1400.503	19.81345	0.4334834	22.93053	-0.009607322	0.3650946	400.0004	-999.9974	0.4421852	999.9999	1200.002	0.340794	-1000.151	-500.0007	0.3183393	-100.1365	599.9989	0.2968437	-899.9802	999.9922	0.3817895	-1491.946	0.002689139	10.62789	-1493.947	-0.005040545	10.62524	-1495.944	0.002202316	10.62907	-1497.952	0.00144395	10.62022	-1499.945	0.002822298	10.62245	-1501.94	0.005927023	10.62035	
46.136	22	13	53	26	-1400.504	19.81335	0.4339535	22.95107	-0.009614898	0.3664839	400.0004	-999.9974	0.4423678	999.9999	1200.002	0.3421851	-1000.151	-500.0007	0.3194514	-100.1366	599.9989	0.3018635	-899.9802	999.9922	0.3801656	-1491.946	0.002944464	10.70129	-1493.947	-0.004991287	10.69861	-1495.944	0.002134597	10.70249	-1497.952	0.00155274	10.69356	-1499.946	0.002880243	10.69583	-1501.94	0.006005096	10.69376	
46.152	22	13	53	26	-1400.504	19.81331	0.4340699	22.95928	-0.009617866	0.3670402	400.0004	-999.9974	0.4423095	999.9999	1200.002	0.3427864	-1000.151	-500.0007	0.3198614	-100.1367	599.9989	0.3038719	-899.9801	999.9922	0.3795143	-1491.946	0.003048371	10.73068	-1493.947	-0.004959827	10.72799	-1495.944	0.002093006	10.7319	-1497.952	0.001588722	10.72293	-1499.946	0.002909243	10.72523	-1501.94	0.006041438	10.72317	
46.184	22	13	53	26	-1400.504	19.81324	0.4341759	22.97571	-0.009623714	0.368151	400.0004	-999.9974	0.4419609	999.9999	1200.002	0.3440859	-1000.151	-500.0006	0.3206226	-100.1368	599.9989	0.3078845	-899.9801	999.9922	0.3782097	-1491.946	0.003272272	10.78954	-1493.947	-0.00488784	10.78681	-1495.944	0.001988269	10.79078	-1497.953	0.001650133	10.78175	-1499.946	0.002945497	10.78408	-1501.94	0.006120122	10.78203	
46.192	22	13	53	26	-1400.504	19.81322	0.4341755	22.97982	-0.009625158	0.3684282	400.0004	-999.9974	0.4418252	999.9999	1200.002	0.3444336	-1000.151	-500.0006	0.3208009	-100.1369	599.9989	0.3088861	-899.9801	999.9922	0.3778832	-1491.946	0.00332981	10.80426	-1493.947	-0.004868579	10.80154	-1495.944	0.001959006	10.80551	-1497.953	0.001664254	10.79646	-1499.946	0.002950108	10.7988	-1501.94	0.006142875	10.79676	
46.22	22	13	53	26	-1400.504	19.81316	0.434088	22.9942	-0.00963016	0.3693971	400.0004	-999.9974	0.4411989	999.9999	1200.002	0.3457314	-1000.151	-500.0006	0.3213868	-100.137	599.999	0.3123844	-899.9801	999.9922	0.3767404	-1491.946	0.003526244	10.85584	-1493.947	-0.004788761	10.8531	-1495.944	0.001875304	10.84974	-1497.953	0.00170984	10.84064	-1499.946	0.002960069	10.84301	-1501.94	0.006210756	10.84097	
46.236	22	13	53	26	-1400.504	19.81313	0.4340089	23.00036	-0.009632274	0.3698121	400.0004	-999.9974	0.4408607	999.9999	1200.002	0.3463284	-1000.151	-500.0006	0.32162	-100.137	599.999	0.3138793	-899.98	999.9922	0.3762507	-1491.946	0.003612584	10.87797	-1493.947	-0.004751556	10.87521	-1495.944	0.001832119	10.87925	-1497.953	0.001748943	10.87012	-1499.946	0.002962708	10.87251	-1501.94	0.006254343	10.87046	
46.272	22	13	53	26	-1400.504	19.81304	0.433561	23.02089	-0.009639155	0.3711995	400.0003	-999.9974	0.4394625	999.9999	1200.002	0.3485061	-1000.151	-500.0006	0.3223205	-100.1372	599.999	0.3188356	-899.98	999.9922	0.3746205	-1491.947	0.003921332	10.9518	-1493.947	-0.004624835	10.94902	-1495.944	0.001749206	10.95311	-1497.953	0.001860988	10.94392	-1499.946	0.002968538	10.94634	-1501.94	0.00635936	10.94429	
46.284	22	13	53	26	-1400.504	19.81301	0.4333706	23.02705	-0.009641157	0.3716184	400.0003	-999.9974	0.4389721	999.9999	1200.002	0.3492162	-1000.151	-500.0006	0.3225077	-100.1373	599.999	0.3203127	-899.98	999.9922	0.3741325	-1491.947	0.004015316	10.97397	-1493.947	-0.004588324	10.97118	-1495.944	0.00172813	10.97529	-1497.953	0.00189795	10.96608	-1499.946	0.002978689	10.96851	-1501.94	0.006392512	10.96647	
46.328	22	13	53	26	-1400.504	19.81291	0.432447	23.04964	-0.00964819	0.3731744	400.0003	-999.9974	0.4369712	999.9999	1200.002	0.3520327	-1000.152	-500.0005	0.3231028	-100.1375	599.999	0.3256769	-899.9799	999.9922	0.3723496	-1491.947	0.004357322	11.05537	-1493.947	-0.004476558	11.05254	-1495.945	0.001649697	11.0567	-1497.954	0.002007808	11.04004	-1499.947	0.003014614	11.0425	-1501.94	0.006478288	11.04045	
46.34	22	13	53	27	-1400.504	19.81289	0.4321328	23.0558	-0.009650017	0.3736058	400.0003	-999.9974	0.4363871	999.9999	1200.002	0.3528542	-1000.152	-500.0005	0.3232404	-100.1376	599.999	0.3271231	-899.9799	999.9922	0.3718655	-1491.947	0.004451196	11.07759	-1493.947	-0.004453001	11.07475	-1495.945	0.001625373	11.07893	-1497.954	0.002034718	11.06226	-1499.947	0.00301893	11.07212	-1501.94	0.006502637	11.06267	
46.376	22	13	53	27	-1400.505	19.81281	0.4310284	23.07428	-0.009655275	0.3749226	400.0003	-999.9974	0.4345939	999.9999	1200.002	0.3554338	-1000.152	-500.0005	0.3235893	-100.1377	599.999	0.3314087	-899.9799	999.9922	0.37042	-1491.947	0.004750814	11.14431	-1493.947	-0.004399174	11.14145	-1495.945	0.001556502	11.14567	-1497.954	0.002124496	11.13638	-1499.947	0.003018165	11.13885	-1501.94	0.006593827	11.1368	
46.396	22	13	53	27	-1400.505	19.81277	0.4303088	23.08455	-0.00965807	0.3756698	400.0003	-999.9974	0.4335964	999.9998	1200.002	0.3569288	-1000.152	-500.0005	0.3237423	-100.1378	599.999	0.3337509	-899.9798	999.9922	0.3696218	-1491.947	0.004932134	11.18142	-1493.947	-0.004369208	11.17854	-1495.945	0.001531892	11.17536	-1497.954	0.002162712	11.16606	-1499.947	0.003017012	11.16854	-1501.941	0.006630464	11.16649	
46.424	22	13	53	27	-1400.505	19.81271	0.4291733	23.09892	-0.00966187	0.3767351	400.0003	-999.9974	0.4322275	999.9998	1200.002	0.3590773	-1000.152	-500.0005	0.3239081	-100.138	599.999	0.3369776	-899.9798	999.9923	0.3685108	-1491.947	0.005181604	11.23343	-1493.947	-0.00433028	11.23052	-1495.945	0.001483311	11.2348	-1497.955	0.002241929	11.22548	-1499.947	0.003013946	11.22796	-1501.941	0.006710008	11.22591	
