time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	
0	25	19	15	57	0	0	0	0	0	0	0	0	0	0	
0	25	19	15	57	1	-1494	-5.000579e-09	4.2755	0	0	0	0	0	0	
0	25	19	15	57	1	-1494	-5.000579e-09	4.2755	0	0	0	0	0	0	
0.016	25	19	15	57	1	-1494	-5.000579e-09	4.2755	0	0	0	0	0	0	
0.032	25	19	15	57	1	-1494	-5.000579e-09	4.2755	0	0	0	0	0	0	
0.048	25	19	15	57	1	-1494	-5.000579e-09	4.2755	0	0	0	0	0	0	
0.048	25	19	15	58	1	-1494	-5.000579e-09	4.2755	0	0	0	0	0	0	
0.052	25	19	15	58	1	-1494	-5.000579e-09	4.2755	-3.813047e-10	0.0007966624	-5.61548e-08	0	0	0	
0.072	25	19	15	58	1	-1494	-2.814175e-07	4.275515	8.537635e-06	0.0007389589	1.314343e-07	0	0	0	
0.088	25	19	15	58	1	-1494	-1.458828e-06	4.275705	7.355841e-05	0.000516694	-3.609262e-08	0	0	0	
0.1	25	19	15	58	1	-1494	-5.885187e-06	4.276037	0.000183535	0.0004201032	8.196905e-07	0	0	0	
0.104	25	19	15	58	1	-1494	-8.254197e-06	4.276188	0.0002591205	0.0003744615	8.174421e-07	0	0	0	
0.12	25	19	15	58	1	-1494	-2.06178e-05	4.277001	0.0006369462	-3.664046e-05	-1.177877e-07	0	0	0	
0.14	25	19	15	58	1	-1494	-4.206649e-05	4.278495	0.001214836	-0.0006140779	-6.263052e-07	0	0	0	
0.148	25	19	15	58	1	-1494	-5.104469e-05	4.279241	0.001410149	-0.0008577572	-3.462217e-07	0	0	0	
0.148	25	19	15	58	1	-1494	-5.104469e-05	4.279241	0.001410149	-0.0008577572	-3.462217e-07	0	0	0	
0.164	25	19	15	58	1	-1494	-6.750398e-05	4.280989	0.001637298	-0.001297976	-1.8324e-07	0	0	0	
0.192	25	19	15	58	1	-1494	-0.0001049601	4.28486	0.001924326	-0.001061775	2.139848e-06	0	0	0	
0.2	25	19	15	58	1	-1494	-0.0001154534	4.286156	0.00189334	-0.0008038384	3.702678e-06	0	0	0	
0.2	25	19	15	58	1	-1494	-0.0001154534	4.286156	0.00189334	-0.0008038384	3.702678e-06	0	0	0	
0.22	25	19	15	58	1	-1494	-0.0001345637	4.289758	0.001368218	-0.0001642196	9.548436e-06	0	0	0	
0.248	25	19	15	58	1	-1494	-0.0001481461	4.295664	-0.0001483926	0.0003257378	1.391652e-05	0	0	0	
0.248	25	19	15	58	1	-1494	-0.0001481461	4.295664	-0.0001483926	0.0003257378	1.391652e-05	0	0	0	
0.252	25	19	15	58	1	-1494	-0.0001481461	4.295664	-0.000377957	0.0003689778	1.425679e-05	0	0	0	
0.272	25	19	15	58	1	-1494	-0.0001588764	4.301521	-0.00148073	0.0005680842	1.70346e-05	0	0	0	
0.296	25	19	15	58	1	-1494	-0.0001694608	4.308103	-0.002511236	0.001086583	1.901244e-05	0	0	0	
0.3	25	19	15	59	1	-1494	-0.000171345	4.309269	-0.002631853	0.001206935	1.942623e-05	0	0	0	
0.312	25	19	15	59	1	-1494	-0.0001767801	4.312888	-0.002904521	0.001632085	2.015235e-05	0	0	0	
0.336	25	19	15	59	1	-1493.999	-0.0001874808	4.320656	-0.002980727	0.002003457	2.086466e-05	0	0	0	
0.348	25	19	15	59	1	-1493.999	-0.0001964094	4.324803	-0.002653746	0.002076853	1.685226e-05	0	0	0	
0.348	25	19	15	59	1	-1493.999	-0.0001964094	4.324803	-0.002653746	0.002076853	1.685226e-05	0	0	0	
0.368	25	19	15	59	1	-1493.999	-0.0002099056	4.3321	-0.001854342	0.001999399	3.315813e-06	0	0	0	
0.392	25	19	15	59	1	-1493.999	-0.0002066266	4.341485	-0.001213456	0.001937676	-1.7469e-05	0	0	0	
0.4	25	19	15	59	1	-1493.999	-0.0002006319	4.344764	-0.001108124	0.002030015	-2.408671e-05	0	0	0	
0.404	25	19	15	59	1	-1493.999	-0.0001968535	4.346432	-0.001072875	0.00206888	-2.698298e-05	0	0	0	
0.428	25	19	15	59	1	-1493.999	-0.0001725183	4.356829	-0.0007992118	0.002121693	-4.357925e-05	0	0	0	
0.448	25	19	15	59	1	-1493.999	-0.0001557823	4.366001	-0.0003269572	0.002167728	-5.21405e-05	0	0	0	
0.448	25	19	15	59	1	-1493.999	-0.0001557823	4.366001	-0.0003269572	0.002167728	-5.21405e-05	0	0	0	
0.468	25	19	15	59	1	-1493.999	-0.0001461651	4.375628	0.0004276852	0.002221392	-5.415499e-05	0	0	0	
0.492	25	19	15	59	1	-1493.998	-0.0001406513	4.385706	0.001405881	0.002380607	-4.972615e-05	0	0	0	
0.5	25	19	15	59	1	-1493.998	-0.0001388269	4.391967	0.001705389	0.002398047	-4.714176e-05	0	0	0	
0.5	25	19	15	59	1	-1493.998	-0.0001388269	4.391967	0.001705389	0.002398047	-4.714176e-05	0	0	0	
0.516	25	19	15	59	1	-1493.998	-0.0001370033	4.400564	0.002181408	0.002261789	-4.398922e-05	0	0	0	
0.54	25	19	15	59	1	-1493.998	-0.0001324937	4.413985	0.002423342	0.001439869	-4.456516e-05	0	0	0	
0.548	25	19	15	59	1	-1493.998	-0.0001346398	4.418598	0.002511623	0.001056892	-4.598161e-05	0	0	0	
0.552	25	19	15	59	1	-1493.998	-0.0001361871	4.42093	0.002578826	0.0006293363	-4.746614e-05	0	0	0	
0.588	25	19	16	0	1	-1493.997	-0.0001488559	4.440209	0.002166519	-0.0005880398	-5.317092e-05	0	0	0	
0.6	25	19	16	0	1	-1493.997	-0.0001546949	4.450256	0.00178347	-0.0006957605	-5.337016e-05	0	0	0	
0.608	25	19	16	0	1	-1493.997	-0.0001565126	4.45281	0.001485283	-0.0006101865	-5.266539e-05	0	0	0	
0.624	25	19	16	0	1	-1493.997	-0.0001618397	4.465832	0.0006605553	-0.0001639648	-5.047126e-05	0	0	0	
0.64	25	19	16	0	1	-1493.997	-0.0001619795	4.476548	-0.0003527837	0.0004267241	-4.839102e-05	0	0	0	
0.648	25	19	16	0	1	-1493.997	-0.0001605176	4.482005	-0.0009089851	0.0007164673	-4.80921e-05	0	0	0	
0.648	25	19	16	0	1	-1493.997	-0.0001605176	4.482005	-0.0009089851	0.0007164673	-4.80921e-05	0	0	0	
0.676	25	19	16	0	1	-1493.996	-0.0001553467	4.501619	-0.002616048	0.001087891	-4.687823e-05	0	0	0	
0.7	25	19	16	0	1	-1493.996	-0.0001549042	4.519062	-0.003376642	0.0005740492	-5.231502e-05	0	0	0	
0.7	25	19	16	0	1	-1493.996	-0.0001549042	4.519062	-0.003376642	0.0005740492	-5.231502e-05	0	0	0	
0.716	25	19	16	0	1	-1493.996	-0.0001530977	4.531012	-0.003550305	0.0002688437	-5.417322e-05	0	0	0	
0.744	25	19	16	0	1	-1493.995	-0.000145539	4.552531	-0.003213244	-3.674687e-05	-5.350671e-05	0	0	0	
0.748	25	19	16	0	1	-1493.995	-0.0001443688	4.555667	-0.003089196	1.55677e-05	-5.314327e-05	0	0	0	
0.752	25	19	16	0	1	-1493.995	-0.0001433695	4.558819	-0.00294118	8.480261e-05	-5.258586e-05	0	0	0	
0.772	25	19	16	0	1	-1493.995	-0.0001401367	4.574812	-0.001905157	0.0004457747	-4.747138e-05	0	0	0	
0.792	25	19	16	0	1	-1493.994	-0.0001329543	4.591188	-0.0007337051	0.001035427	-4.333434e-05	0	0	0	
0.8	25	19	16	0	1	-1493.994	-0.000128193	4.597845	-0.0002933441	0.001332727	-4.145032e-05	0	0	0	
0.808	25	19	16	0	1	-1493.994	-0.0001232048	4.604562	0.0001443564	0.001655992	-4.022293e-05	0	0	0	
0.844	25	19	16	0	1	-1493.994	-8.423984e-05	4.635523	0.001361758	0.002031252	-4.768771e-05	0	0	0	
0.848	25	19	16	0	1	-1493.994	-7.931307e-05	4.639037	0.001441604	0.001936145	-4.986322e-05	0	0	0	
0.864	25	19	16	1	1	-1493.993	-5.603043e-05	4.65324	0.001543336	0.001449562	-6.146318e-05	0	0	0	
0.892	25	19	16	1	1	-1493.993	-1.176101e-05	4.678653	0.001236413	-0.0001803053	-8.087354e-05	0	0	0	
0.9	25	19	16	1	1	-1493.993	2.216599e-07	4.686043	0.001096116	-0.0008467963	-8.681317e-05	0	0	0	
0.912	25	19	16	1	1	-1493.992	1.798087e-05	4.697234	0.0008415906	-0.001779869	-9.544866e-05	0	0	0	
0.936	25	19	16	1	1	-1493.992	5.038951e-05	4.719995	0.0003050447	-0.002808376	-0.0001096175	0	0	0	
0.948	25	19	16	1	1	-1493.992	6.854355e-05	4.731564	-6.915895e-05	-0.002888242	-0.0001132701	0	0	0	
0.952	25	19	16	1	1	-1493.992	7.512973e-05	4.735448	-0.0002137455	-0.002882987	-0.0001142416	0	0	0	
0.972	25	19	16	1	1	-1493.991	0.00011191	4.755073	-0.001040486	-0.002715414	-0.0001164213	0	0	0	
0.996	25	19	16	1	1	-1493.991	0.0001572503	4.779074	-0.001882317	-0.001743357	-0.0001150613	0	0	0	
1	25	19	16	1	1	-1493.991	0.000164848	4.783121	-0.001991472	-0.001539099	-0.0001140967	0	0	0	
1.028	25	19	16	1	1	-1493.99	0.0002106451	4.811825	-0.002163002	-2.298421e-05	-0.0001005817	0	0	0	
1.048	25	19	16	1	1	-1493.99	0.0002339622	4.832722	-0.001598885	0.0009270958	-8.402415e-05	0	0	0	
1.048	25	19	16	1	1	-1493.99	0.0002339622	4.832722	-0.001598885	0.0009270958	-8.402415e-05	0	0	0	
1.072	25	19	16	1	1	-1493.99	0.0002622694	4.853944	-0.0008803372	0.001743999	-6.288213e-05	0	0	0	
1.096	25	19	16	1	1	-1493.989	0.0003168672	4.884193	-0.0003672147	0.001419474	-3.651592e-05	0	0	0	
1.1	25	19	16	1	1	-1493.989	0.0003254255	4.888565	-0.0003672147	0.001419474	-3.651592e-05	0	0	0	
1.12	25	19	16	1	1	-1493.989	0.0003711828	4.910614	-0.0001319928	0.0006247884	-2.055988e-05	0	0	0	
1.148	25	19	16	1	1	-1493.988	0.0004293776	4.937484	7.992862e-05	-0.0004407977	-4.583145e-06	0	0	0	
1.148	25	19	16	1	1	-1493.988	0.0004388153	4.942006	7.992862e-05	-0.0004407977	-4.583145e-06	0	0	0	
1.152	25	19	16	1	1	-1493.988	0.0004478969	4.94654	0.0001277131	-0.0005342325	-2.856687e-06	0	0	0	
1.176	25	19	16	2	1	-1493.988	0.0004901711	4.969389	0.0005159775	-0.0009273873	5.169607e-06	0	0	0	
1.192	25	19	16	2	1	-1493.987	0.000526957	4.992536	0.0009890772	-0.0009234539	5.284397e-06	0	0	0	
1.2	25	19	16	2	1	-1493.987	0.0005394587	5.001878	0.0010912	-0.0008756098	3.91014e-06	0	0	0	
1.216	25	19	16	2	1	-1493.987	0.0005643908	5.020704	0.00143173	-0.0005797981	-3.798535e-06	0	0	0	
1.236	25	19	16	2	1	-1493.986	0.0005951504	5.044499	0.001668748	2.380871e-06	-1.777155e-05	0	0	0	
1.248	25	19	16	2	1	-1493.986	0.00061246	5.058915	0.001728325	0.0004226665	-2.86109e-05	0	0	0	
1.248	25	19	16	2	1	-1493.986	0.00061246	5.058915	0.001728325	0.0004226665	-2.86109e-05	0	0	0	
1.268	25	19	16	2	1	-1493.986	0.0006334054	5.078298	0.001701183	0.001038993	-4.632011e-05	0	0	0	
1.288	25	19	16	2	1	-1493.985	0.0006628055	5.107713	0.001492903	0.0012314	-6.402553e-05	0	0	0	
1.3	25	19	16	2	1	-1493.985	0.0006765352	5.12257	0.001278362	0.001199326	-7.317606e-05	0	0	0	
1.3	25	19	16	2	1	-1493.985	0.0006765352	5.12257	0.001278362	0.001199326	-7.317606e-05	0	0	0	
1.324	25	19	16	2	1	-1493.984	0.0007072766	5.15258	0.0005376579	0.0006496151	-8.526996e-05	0	0	0	
1.348	25	19	16	2	1	-1493.984	0.0007392056	5.182979	-0.000375457	-0.0006156634	-8.347483e-05	0	0	0	
1.348	25	19	16	2	1	-1493.984	0.0007392056	5.182979	-0.000375457	-0.0006156634	-8.347483e-05	0	0	0	
1.376	25	19	16	2	1	-1493.983	0.0007792678	5.218928	-0.001450047	-0.002728198	-6.144211e-05	0	0	0	
1.4	25	19	16	2	1	-1493.983	0.0008062921	5.250152	-0.001831595	-0.003499685	-4.68894e-05	0	0	0	
1.4	25	19	16	2	1	-1493.983	0.0008062921	5.250152	-0.001831595	-0.003499685	-4.68894e-05	0	0	0	
1.424	25	19	16	2	1	-1493.982	0.0008287646	5.281751	-0.001701081	-0.002741836	-4.782562e-05	0	0	0	
1.448	25	19	16	2	1	-1493.982	0.0008684061	5.313718	-0.001821184	-0.001397966	-5.31536e-05	0	0	0	
1.448	25	19	16	2	1	-1493.982	0.0008684061	5.313718	-0.001821184	-0.001397966	-5.31536e-05	0	0	0	
1.472	25	19	16	3	1	-1493.981	0.0009134446	5.346042	-0.001771524	-0.0001933086	-6.106856e-05	0	0	0	
1.496	25	19	16	3	1	-1493.981	0.0009600276	5.378719	-0.001429259	0.000753395	-7.036338e-05	0	0	0	
1.5	25	19	16	3	1	-1493.981	0.0009675055	5.384199	-0.001332751	0.000886774	-7.151786e-05	0	0	0	
1.504	25	19	16	3	1	-1493.98	0.0009752252	5.389689	-0.001237458	0.001005073	-7.247616e-05	0	0	0	
1.532	25	19	16	3	1	-1493.98	0.001027364	5.428382	-0.000354282	0.0009367947	-7.680901e-05	0	0	0	
1.548	25	19	16	3	1	-1493.979	0.001051233	5.450699	0.0004054204	0.0003964442	-7.827184e-05	0	0	0	
1.552	25	19	16	3	1	-1493.979	0.001051233	5.450699	0.0006239812	0.0002644672	-7.83223e-05	0	0	0	
1.576	25	19	16	3	1	-1493.979	0.001084894	5.490114	0.001855081	-0.0002873748	-7.886274e-05	0	0	0	
1.6	25	19	16	3	1	-1493.978	0.001111856	5.518542	0.002568575	-0.0006143485	-7.8543e-05	0	0	0	
1.6	25	19	16	3	1	-1493.978	0.001117089	5.524255	0.002568575	-0.0006143485	-7.8543e-05	0	0	0	
1.616	25	19	16	3	1	-1493.978	0.001137262	5.547196	0.002790755	-0.0006659392	-7.995948e-05	0	0	0	
1.648	25	19	16	3	1	-1493.977	0.001168576	5.5935	0.002745575	-7.058312e-05	-8.554021e-05	0	0	0	
1.648	25	19	16	3	1	-1493.977	0.001168576	5.5935	0.002745575	-7.058312e-05	-8.554021e-05	0	0	0	
1.66	25	19	16	3	1	-1493.977	0.001176334	5.611007	0.002592196	0.0004667115	-8.772269e-05	0	0	0	
1.688	25	19	16	3	1	-1493.976	0.001178107	5.64625	0.002315727	0.00176539	-9.055062e-05	0	0	0	
1.7	25	19	16	3	1	-1493.976	0.001172066	5.669913	0.002153982	0.001988919	-9.130949e-05	0	0	0	
1.7	25	19	16	3	1	-1493.976	0.001172066	5.669913	0.002153982	0.001988919	-9.130949e-05	0	0	0	
1.724	25	19	16	3	1	-1493.975	0.001163048	5.705655	0.001483555	0.001723863	-9.490492e-05	0	0	0	
1.748	25	19	16	3	1	-1493.975	0.001159589	5.741688	0.000302188	4.017486e-05	-9.932813e-05	0	0	0	
1.748	25	19	16	3	1	-1493.975	0.001159589	5.741688	0.000302188	4.017486e-05	-9.932813e-05	0	0	0	
1.768	25	19	16	4	1	-1493.974	0.001155056	5.771937	-0.0007009958	-0.00198361	-9.754158e-05	0	0	0	
1.796	25	19	16	4	1	-1493.973	0.001153957	5.814617	-0.00211265	-0.003307418	-8.925438e-05	0	0	0	
1.8	25	19	16	4	1	-1493.973	0.00115538	5.820745	-0.002332617	-0.003302285	-8.868406e-05	0	0	0	
1.804	25	19	16	4	1	-1493.973	0.001157412	5.826881	-0.002560903	-0.003264894	-8.860458e-05	0	0	0	
1.828	25	19	16	4	1	-1493.973	0.001168564	5.863857	-0.003557483	-0.002194731	-9.538162e-05	0	0	0	
1.848	25	19	16	4	1	-1493.972	0.001166571	5.894878	-0.003470306	-0.0006449252	-0.0001081461	0	0	0	
1.848	25	19	16	4	1	-1493.972	0.001166571	5.894878	-0.003470306	-0.0006449252	-0.0001081461	0	0	0	
1.856	25	19	16	4	1	-1493.972	0.001164459	5.907339	-0.003252714	-7.681664e-05	-0.0001133508	0	0	0	
1.888	25	19	16	4	1	-1493.971	0.001164827	5.951183	-0.002079138	0.00127573	-0.0001353893	0	0	0	
1.9	25	19	16	4	1	-1493.971	0.001171929	5.976395	-0.001603616	0.001322294	-0.0001430635	0	0	0	
1.904	25	19	16	4	1	-1493.971	0.001174718	5.982716	-0.001457391	0.001301152	-0.0001456415	0	0	0	
1.932	25	19	16	4	1	-1493.97	0.001206435	6.027155	-0.0006808712	0.001171842	-0.0001585426	0	0	0	
1.948	25	19	16	4	1	-1493.969	0.001232461	6.052701	-0.00042547	0.0009775597	-0.0001664172	0	0	0	
1.948	25	19	16	4	1	-1493.969	0.001232461	6.052701	-0.00042547	0.0009775597	-0.0001664172	0	0	0	
1.968	25	19	16	4	1	-1493.969	0.001265481	6.084787	-8.378474e-05	0.0004196362	-0.0001789959	0	0	0	
1.996	25	19	16	4	1	-1493.968	0.00129127	6.12351	0.0009689647	0.0004054588	-0.000198456	0	0	0	
2	25	19	16	4	1	-1493.968	0.001297192	6.136471	0.001141415	0.0003890759	-0.0002012606	0	0	0	
2.004	25	19	16	4	1	-1493.968	0.001297192	6.136471	0.001308321	0.000373663	-0.0002041999	0	0	0	
2.02	25	19	16	4	1	-1493.967	0.001308244	6.16247	0.00194108	0.000165795	-0.000216842	0	0	0	
2.044	25	19	16	4	1	-1493.967	0.001321884	6.208213	0.002658128	-0.0004957327	-0.0002380459	0	0	0	
2.048	25	19	16	5	1	-1493.967	0.001324268	6.214772	0.002709868	-0.0006407304	-0.0002418917	0	0	0	
2.064	25	19	16	5	1	-1493.966	0.00133236	6.241071	0.002805134	-0.00120661	-0.0002551565	0	0	0	
2.088	25	19	16	5	1	-1493.965	0.001338937	6.2807	0.002648663	-0.001739739	-0.0002680418	0	0	0	
2.1	25	19	16	5	1	-1493.965	0.001339741	6.300595	0.002442731	-0.002114963	-0.0002761003	0	0	0	
2.108	25	19	16	5	1	-1493.965	0.001340037	6.307239	0.002230817	-0.002440792	-0.0002822664	0	0	0	
2.128	25	19	16	5	1	-1493.964	0.001345489	6.340546	0.001284065	-0.003166921	-0.0002933995	0	0	0	
2.144	25	19	16	5	1	-1493.964	0.00135482	6.367296	0.0002319309	-0.003539959	-0.0003011105	0	0	0	
2.148	25	19	16	5	1	-1493.964	0.00136083	6.380705	-6.309636e-05	-0.003549288	-0.0003026455	0	0	0	
2.156	25	19	16	5	1	-1493.964	0.001364251	6.387419	-0.0006809691	-0.003461871	-0.0003051869	0	0	0	
2.172	25	19	16	5	1	-1493.963	0.001382114	6.42107	-0.001854655	-0.003076985	-0.000310226	0	0	0	
2.188	25	19	16	5	1	-1493.963	0.001389588	6.44809	-0.002644492	-0.002245342	-0.0003174134	0	0	0	
2.2	25	19	16	5	1	-1493.962	0.001389636	6.468414	-0.002898281	-0.001603301	-0.0003236116	0	0	0	
2.204	25	19	16	5	1	-1493.962	0.001388452	6.475199	-0.002910132	-0.00142035	-0.0003257848	0	0	0	
2.228	25	19	16	5	1	-1493.962	0.001381435	6.516025	-0.002653927	-0.000770174	-0.0003393197	0	0	0	
2.248	25	19	16	5	1	-1493.961	0.001379662	6.543347	-0.002194886	-0.0005665639	-0.0003535077	0	0	0	
2.248	25	19	16	5	1	-1493.961	0.001379987	6.55019	-0.002194886	-0.0005665639	-0.0003535077	0	0	0	
2.256	25	19	16	5	1	-1493.961	0.001380577	6.563891	-0.001965382	-0.0005543727	-0.0003608257	0	0	0	
2.28	25	19	16	5	1	-1493.96	0.001381682	6.605116	-0.001025666	-0.001243154	-0.0003851879	0	0	0	
2.3	25	19	16	5	1	-1493.96	0.001380803	6.639606	-2.951064e-05	-0.001783878	-0.0004040313	0	0	0	
2.3	25	19	16	5	1	-1493.96	0.001380803	6.639606	-2.951064e-05	-0.001783878	-0.0004040313	0	0	0	
2.312	25	19	16	6	1	-1493.959	0.001381256	6.653437	0.0005208408	-0.001931445	-0.0004165655	0	0	0	
2.34	25	19	16	6	1	-1493.959	0.001395527	6.708951	0.001250143	-0.002234583	-0.0004454596	0	0	0	
2.348	25	19	16	6	1	-1493.958	0.001400063	6.722876	0.0013751	-0.002379113	-0.0004524251	0	0	0	
2.348	25	19	16	6	1	-1493.958	0.001400063	6.722876	0.0013751	-0.002379113	-0.0004524251	0	0	0	
2.368	25	19	16	6	1	-1493.958	0.001401552	6.75777	0.001873276	-0.002858869	-0.0004657466	0	0	0	
2.392	25	19	16	6	1	-1493.957	0.001394387	6.792776	0.002488049	-0.003105768	-0.000474076	0	0	0	
2.4	25	19	16	6	1	-1493.957	0.001386903	6.813831	0.002650743	-0.002876859	-0.000474987	0	0	0	
2.404	25	19	16	6	1	-1493.957	0.001384185	6.820858	0.002714114	-0.002705662	-0.0004752921	0	0	0	
2.428	25	19	16	6	1	-1493.956	0.001368591	6.863108	0.002731554	-0.00103784	-0.0004732208	0	0	0	
