time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	
0	25	17	28	59	0	0	0	0	0	0	0	0	0	0	
0	25	17	28	59	0	0	0	0	0	0	0	0	0	0	
0	25	17	28	59	1	-1496	-1.528866e-07	4.2755	-6.270744e-10	0.0007966885	-1.656754e-06	0	0	0	
0.016	25	17	28	59	1	-1496	-1.528866e-07	4.2755	-4.228045e-10	0.0007966851	-1.656755e-06	0	0	0	
0.032	25	17	28	59	1	-1496	-1.528866e-07	4.2755	-2.644842e-10	0.0007966742	-1.656756e-06	0	0	0	
0.032	25	17	28	59	1	-1496	-1.528866e-07	4.2755	-2.644842e-10	0.0007966742	-1.656756e-06	0	0	0	
0.036	25	17	28	59	1	-1496	-1.528866e-07	4.2755	-9.41447e-11	0.000796671	-1.656763e-06	0	0	0	
0.036	25	17	28	59	1	-1496	-1.528866e-07	4.2755	-9.41447e-11	0.000796671	-1.656763e-06	0	0	0	
0.052	25	17	29	0	1	-1496	-1.557923e-06	4.275571	4.265779e-05	0.0007638644	-2.051557e-06	0	0	0	
0.08	25	17	29	0	1	-1496	2.437303e-06	4.276413	-0.0001317101	0.001142431	-3.637006e-07	0	0	0	
0.08	25	17	29	0	1	-1496	2.437303e-06	4.276413	-0.0001317101	0.001142431	-3.637006e-07	0	0	0	
0.084	25	17	29	0	1	-1496	3.857705e-06	4.276625	-0.0001868362	0.001116105	1.048481e-06	0	0	0	
0.084	25	17	29	0	1	-1496	3.857705e-06	4.276625	-0.0001868362	0.001116105	1.048481e-06	0	0	0	
0.088	25	17	29	0	1	-1496	5.695337e-06	4.276861	-0.0002558135	0.001081404	2.818636e-06	0	0	0	
0.112	25	17	29	0	1	-1496	2.409666e-05	4.278785	-0.000884182	0.0007315607	1.389462e-05	0	0	0	
0.128	25	17	29	0	1	-1496	3.823769e-05	4.280554	-0.001279392	0.0003667748	1.834316e-05	0	0	0	
0.128	25	17	29	0	1	-1496	3.823769e-05	4.280554	-0.001279392	0.0003667748	1.834316e-05	0	0	0	
0.128	25	17	29	0	1	-1496	3.823769e-05	4.280554	-0.001279392	0.0003667748	1.834316e-05	0	0	0	
0.132	25	17	29	0	1	-1496	4.140943e-05	4.281057	-0.001348375	0.0003304137	1.908636e-05	0	0	0	
0.132	25	17	29	0	1	-1496	4.140943e-05	4.281057	-0.001348375	0.0003304137	1.908636e-05	0	0	0	
0.156	25	17	29	0	1	-1496	5.332234e-05	4.284584	-0.001343499	0.0005543587	2.566153e-05	0	0	0	
0.172	25	17	29	0	1	-1496	5.308788e-05	4.287415	-0.0009009397	0.0009864197	3.117948e-05	0	0	0	
0.176	25	17	29	0	1	-1496	5.245936e-05	4.288182	-0.0007558103	0.001068189	3.262808e-05	0	0	0	
0.18	25	17	29	0	1	-1496	5.158243e-05	4.288973	-0.0005978783	0.00112647	3.409556e-05	0	0	0	
0.188	25	17	29	0	1	-1496	4.881378e-05	4.290626	-0.0002382675	0.001131392	3.706962e-05	0	0	0	
0.208	25	17	29	0	1	-1496	3.800955e-05	4.295171	0.0007896829	0.0006009356	4.643008e-05	0	0	0	
