time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	
0	25	16	39	18	0	0	0	0	0	0	0	0	0	0	
0	25	16	39	18	1	-1500	8.068181e-08	4.2755	0	0	0	0	0	0	
0.04	25	16	39	18	1	-1500	2.244957e-06	4.275501	0	0	0	0	0	0	
0.072	25	16	39	19	1	-1500	1.684355e-05	4.27551	0	0	0	0	0	0	
0.116	25	16	39	19	1	-1500	6.596453e-05	4.275538	0	0	0	0	0	0	
0.164	25	16	39	19	1	-1500	0.0001292414	4.275603	0	0	0	0	0	0	
0.204	25	16	39	19	1	-1500	0.0001656304	4.275667	0	0	0	0	0	0	
0.244	25	16	39	19	1	-1500	0.0001962961	4.275731	0	0	0	0	0	0	
0.28	25	16	39	19	1	-1500	0.0002290175	4.275801	0	0	0	0	0	0	
0.324	25	16	39	19	1	-1500	0.0002455946	4.275876	0	0	0	0	0	0	
0.364	25	16	39	19	1	-1499.999	0.0002478342	4.275944	0	0	0	0	0	0	
0.404	25	16	39	19	1	-1499.999	0.0002754292	4.276008	0	0	0	0	0	0	
0.444	25	16	39	19	1	-1499.999	0.0003248527	4.276071	0	0	0	0	0	0	
0.484	25	16	39	19	1	-1499.999	0.000404703	4.27614	0	0	0	0	0	0	
0.532	25	16	39	19	1	-1499.998	0.0004884492	4.276225	0	0	0	0	0	0	
0.572	25	16	39	19	1	-1499.998	0.0005720622	4.276293	0	0	0	0	0	0	
0.608	25	16	39	19	1	-1499.998	0.000658993	4.27636	0	0	0	0	0	0	
0.648	25	16	39	19	1	-1499.997	0.0007776801	4.276442	0	0	0	0	0	0	
0.688	25	16	39	19	1	-1499.997	0.0009030106	4.276523	0	0	0	0	0	0	
0.74	25	16	39	19	1	-1499.996	0.001032273	4.276633	0.0006960995	0.0005859688	0.0008301975	0	0	0	
0.788	25	16	39	19	1	-1499.996	0.001122484	4.277581	6.330271e-05	2.558177e-05	0.0008067114	0	0	0	
0.836	25	16	39	19	1	-1499.995	0.001222523	4.282404	-0.0008491659	-0.001187921	0.0007905899	0	0	0	
0.888	25	16	39	19	1	-1499.995	0.001388074	4.292548	-0.002468891	0.001720974	0.0007757749	0	0	0	
0.928	25	16	39	20	1	-1499.994	0.001528843	4.303772	-0.002669171	0.003049829	0.0007825788	0	0	0	
0.972	25	16	39	20	1	-1499.994	0.001661202	4.319475	0.0002959579	-0.002945231	0.0007982329	0	0	0	
1.012	25	16	39	20	1	-1499.993	0.001782323	4.336747	0.002606428	-0.003450524	0.000818973	0	0	0	
1.056	25	16	39	20	1	-1499.992	0.001944429	4.358971	0.002605692	0.0005737102	0.000861878	0	0	0	
1.092	25	16	39	20	1	-1499.992	0.002083452	4.379615	0.00106893	0.002300818	0.0009034842	0	0	0	
1.132	25	16	39	20	1	-1499.991	0.002232402	4.405092	-0.001001545	0.001167867	0.0009439244	0	0	0	
1.176	25	16	39	20	1	-1499.991	0.002379636	4.436143	-0.001881836	-0.000138877	0.0009564127	0	0	0	
