time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	
0	25	17	26	1	0	0	0	0	1.508352e-10	0.0007966894	2.39999e-07	0	0	0	
0	25	17	26	1	1	-1510	2.200902e-08	4.2755	2.934246e-10	0.0007966872	2.400048e-07	0	0	0	
0.004	25	17	26	1	1	-1510	2.200902e-08	4.2755	3.503787e-10	0.0007966859	2.40003e-07	0	0	0	
0.008	25	17	26	1	1	-1510	2.200902e-08	4.2755	4.333585e-10	0.000796684	2.400015e-07	0	0	0	
0.008	25	17	26	1	1	-1510	2.200902e-08	4.2755	4.333585e-10	0.000796684	2.400015e-07	0	0	0	
0.032	25	17	26	1	1	-1510	-4.380566e-08	4.275506	1.324646e-05	0.0007459818	-2.520682e-07	0	0	0	
0.052	25	17	26	1	1	-1510	-1.26397e-05	4.275952	0.0004136196	0.0003707854	-3.851282e-06	0	0	0	
0.052	25	17	26	1	1	-1510	-1.26397e-05	4.275952	0.0004136196	0.0003707854	-3.851282e-06	0	0	0	
0.056	25	17	26	1	1	-1510	-1.694461e-05	4.276119	0.0005511094	0.0002613157	-4.91958e-06	0	0	0	
0.08	25	17	26	1	1	-1510	-4.389591e-05	4.277766	0.001295343	0.000221276	-1.148287e-05	0	0	0	
0.1	25	17	26	1	1	-1510	-6.147609e-05	4.28001	0.001510094	0.0004151365	-1.788739e-05	0	0	0	
0.1	25	17	26	1	1	-1510	-6.147609e-05	4.28001	0.001510094	0.0004151365	-1.788739e-05	0	0	0	
0.104	25	17	26	2	1	-1510	-6.496764e-05	4.280555	0.001521398	0.0004042912	-1.934283e-05	0	0	0	
0.116	25	17	26	2	1	-1510	-7.43766e-05	4.282383	0.00145516	0.0003005233	-2.411526e-05	0	0	0	
0.132	25	17	26	2	1	-1510	-8.649636e-05	4.285273	0.001212108	0.0001627495	-3.162497e-05	0	0	0	
0.148	25	17	26	2	1	-1510	-0.0001012918	4.288682	0.0009248403	1.939388e-05	-4.264635e-05	0	0	0	
0.148	25	17	26	2	1	-1510	-0.0001012918	4.288682	0.0009248403	1.939388e-05	-4.264635e-05	0	0	0	
0.152	25	17	26	2	1	-1510	-0.0001061098	4.289615	0.0008739375	-2.654357e-05	-4.621924e-05	0	0	0	
0.168	25	17	26	2	1	-1510	-0.0001306739	4.293672	0.0007920879	-0.0002150083	-6.164324e-05	0	0	0	
0.188	25	17	26	2	1	-1510	-0.0001638838	4.299471	0.0006482269	-0.0003393245	-8.47053e-05	0	0	0	
0.196	25	17	26	2	1	-1510	-0.0001779792	4.302016	0.0005832803	-0.000323131	-9.393946e-05	0	0	0	
0.196	25	17	26	2	1	-1510	-0.0001779792	4.302016	0.0005832803	-0.000323131	-9.393946e-05	0	0	0	
0.2	25	17	26	2	1	-1510	-0.000184943	4.303338	0.0005411511	-0.0002941652	-9.845612e-05	0	0	0	
0.208	25	17	26	2	1	-1510	-0.0001982713	4.306077	0.000424043	-0.000201488	-0.0001072282	0	0	0	
0.232	25	17	26	2	1	-1510	-0.0002344606	4.315069	-0.0001234124	0.00027628	-0.0001358993	0	0	0	
0.244	25	17	26	2	1	-1510	-0.0002517239	4.320002	-0.0004325764	0.0006623804	-0.0001508097	0	0	0	
0.244	25	17	26	2	1	-1510	-0.0002517239	4.320002	-0.0004325764	0.0006623804	-0.0001508097	0	0	0	
0.248	25	17	26	2	1	-1510	-0.000257509	4.321712	-0.0005310202	0.0007939631	-0.0001555568	0	0	0	
0.26	25	17	26	2	1	-1510	-0.0002703505	4.325227	-0.0007150108	0.001102977	-0.0001680225	0	0	0	
0.292	25	17	26	2	1	-1509.999	-0.0003303618	4.340583	-0.0007970766	0.001246431	-0.0001952077	0	0	0	
0.292	25	17	26	2	1	-1509.999	-0.0003373132	4.342648	-0.0007970766	0.001246431	-0.0001952077	0	0	0	
