time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	suav_1_x	suav_1_y	suav_1_z	suav_2_x	suav_2_y	suav_2_z	suav_3_x	suav_3_y	suav_3_z	suav_4_x	suav_4_y	suav_4_z	suav_5_x	suav_5_y	suav_5_z	suav_6_x	suav_6_y	suav_6_z	suav_7_x	suav_7_y	suav_7_z	suav_8_x	suav_8_y	suav_8_z	suav_9_x	suav_9_y	suav_9_z	suav_10_x	suav_10_y	suav_10_z	
0	25	17	25	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.18	25	17	25	59	-1075.379	-25.13852	0.2915436	0.008782494	-0.005844026	0.4369716	400.0017	-999.9987	0.4004787	-1182.675	150.0057	0.3347329	-1000.12	-200.0423	0.255247	-100.1014	599.9965	0.198108	-899.9858	999.9933	0.3898652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.204	25	17	25	59	-1075.379	-25.13859	0.2912485	0.008798539	-0.005850835	0.4366358	400.0017	-999.9987	0.4023182	-1182.663	150.0057	0.3340008	-1000.12	-200.0423	0.2556611	-100.1014	599.9966	0.198727	-899.9858	999.9933	0.3880935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.204	25	17	25	59	-1075.379	-25.13859	0.2912485	0.008798539	-0.005850835	0.4366358	400.0017	-999.9987	0.4023182	-1182.663	150.0057	0.3340008	-1000.12	-200.0423	0.2556611	-100.1014	599.9966	0.198727	-899.9858	999.9933	0.3880935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.204	25	17	25	59	-1075.379	-25.13859	0.2912485	0.008798539	-0.005850835	0.4366358	400.0017	-999.9987	0.4023182	-1182.663	150.0057	0.3340008	-1000.12	-200.0423	0.2556611	-100.1014	599.9966	0.198727	-899.9858	999.9933	0.3880935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.208	25	17	26	0	-1075.379	-25.13861	0.2912053	0.008801221	-0.005851968	0.436572	400.0017	-999.9987	0.4026263	-1182.661	150.0057	0.333883	-1000.12	-200.0423	0.2557316	-100.1014	599.9966	0.1988388	-899.9858	999.9933	0.3877977	-1492	2.283638e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.208	25	17	26	0	-1075.379	-25.13861	0.2912053	0.008801221	-0.005851968	0.436572	400.0017	-999.9987	0.4026263	-1182.661	150.0057	0.333883	-1000.12	-200.0423	0.2557316	-100.1014	599.9966	0.1988388	-899.9858	999.9933	0.3877977	-1492	2.283638e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.212	25	17	26	0	-1075.379	-25.13862	0.291164	0.008803905	-0.005853099	0.436506	400.0017	-999.9987	0.4029348	-1182.659	150.0057	0.3337664	-1000.12	-200.0423	0.2558024	-100.1014	599.9966	0.198953	-899.9859	999.9933	0.3875018	-1492	2.283638e-08	4.2755	-1494	2.225662e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.232	25	17	26	0	-1075.379	-25.13867	0.2909842	0.008817352	-0.005858732	0.4361431	400.0017	-999.9987	0.4044822	-1182.649	150.0057	0.333202	-1000.12	-200.0424	0.256163	-100.1015	599.9966	0.1995618	-899.9859	999.9933	0.3860205	-1492	2.283638e-08	4.2755	-1494	2.225662e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.252	25	17	26	0	-1075.379	-25.13873	0.2908505	0.008830836	-0.005864311	0.4357265	400.0017	-999.9987	0.4060359	-1182.639	150.0057	0.3326692	-1000.12	-200.0424	0.2565349	-100.1015	599.9966	0.2002327	-899.9859	999.9933	0.3845372	-1492	2.283638e-08	4.2755	-1494	2.225662e-08	4.2755	-1496	2.225007e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.252	25	17	26	0	-1075.379	-25.13873	0.2908505	0.008830836	-0.005864311	0.4357265	400.0017	-999.9987	0.4060359	-1182.639	150.0057	0.3326692	-1000.12	-200.0424	0.2565349	-100.1015	599.9966	0.2002327	-899.9859	999.9933	0.3845372	-1492	2.283638e-08	4.2755	-1494	2.225662e-08	4.2755	-1496	2.225007e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.252	25	17	26	0	-1075.379	-25.13873	0.2908505	0.008830836	-0.005864311	0.4357265	400.0017	-999.9987	0.4060359	-1182.639	150.0057	0.3326692	-1000.12	-200.0424	0.2565349	-100.1015	599.9966	0.2002327	-899.9859	999.9933	0.3845372	-1492	2.283638e-08	4.2755	-1494	2.225662e-08	4.2755	-1496	2.225007e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.256	25	17	26	0	-1075.379	-25.13874	0.2908295	0.008833537	-0.00586542	0.4356368	400.0017	-999.9987	0.4063472	-1182.636	150.0057	0.3325665	-1000.12	-200.0424	0.2566108	-100.1015	599.9966	0.2003743	-899.9859	999.9933	0.3842403	-1492	2.283638e-08	4.2755	-1494	2.225662e-08	4.2755	-1496	2.225007e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.256	25	17	26	0	-1075.379	-25.13874	0.2908295	0.008833537	-0.00586542	0.4356368	400.0017	-999.9987	0.4063472	-1182.636	150.0057	0.3325665	-1000.12	-200.0424	0.2566108	-100.1015	599.9966	0.2003743	-899.9859	999.9933	0.3842403	-1492	2.283638e-08	4.2755	-1494	2.225662e-08	4.2755	-1496	2.225007e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.272	25	17	26	0	-1075.379	-25.13879	0.2907644	0.008844355	-0.00586983	0.4352576	400.0017	-999.9987	0.4075935	-1182.628	150.0057	0.3321686	-1000.12	-200.0425	0.2569192	-100.1016	599.9966	0.2009653	-899.9859	999.9933	0.3830525	-1492	2.221472e-08	4.2755	-1494	2.225662e-08	4.2755	-1496	2.225007e-08	4.2755	-1498	2.225662e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.292	25	17	26	0	-1075.38	-25.13884	0.2907272	0.008857913	-0.005875292	0.434738	400.0017	-999.9987	0.409153	-1182.618	150.0057	0.3317006	-1000.12	-200.0425	0.2573167	-100.1016	599.9966	0.2017585	-899.9859	999.9933	0.3815675	-1492	2.247858e-08	4.2755	-1494	1.748439e-07	4.2755	-1496	2.225007e-08	4.2755	-1498	2.225662e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35.3	25	17	26	0	-1075.38	-25.13887	0.2907264	0.00886335	-0.005877464	0.4345163	400.0017	-999.9987	0.409777	-1182.614	150.0057	0.3315226	-1000.12	-200.0425	0.2574796	-100.1016	599.9966	0.2020925	-899.9859	999.9933	0.3809735	-1492	7.801805e-07	4.275516	-1494	1.979786e-06	4.275501	-1496	2.225007e-08	4.2755	-1498	2.225662e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
