time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	
0	25	17	29	0	0	0	0	0	0	0	0	0	0	0	
0	25	17	29	0	0	0	0	0	0	0	0	0	0	0	
0	25	17	29	0	1	-1502	-1.526963e-07	4.2755	0	0	0	0	0	0	
0	25	17	29	0	1	-1502	-1.526963e-07	4.2755	0	0	0	0	0	0	
0.012	25	17	29	0	1	-1502	-1.526963e-07	4.2755	-9.9956e-10	0.0007966882	-1.659081e-06	0	0	0	
0.032	25	17	29	0	1	-1502	-1.526963e-07	4.2755	-8.350725e-10	0.0007966802	-1.659079e-06	0	0	0	
0.044	25	17	29	0	1	-1502	1.016141e-07	4.275507	-9.272408e-06	0.0008015027	-1.523848e-06	0	0	0	
0.044	25	17	29	0	1	-1502	1.016141e-07	4.275507	-9.272408e-06	0.0008015027	-1.523848e-06	0	0	0	
0.048	25	17	29	0	1	-1502	4.491589e-07	4.275527	-2.232893e-05	0.0008031236	-1.417656e-06	0	0	0	
0.048	25	17	29	0	1	-1502	4.491589e-07	4.275527	-2.232893e-05	0.0008031236	-1.417656e-06	0	0	0	
0.056	25	17	29	0	1	-1502	2.507915e-07	4.275627	-1.872882e-05	0.0008138717	-1.240154e-06	0	0	0	
0.08	25	17	29	0	1	-1502	-2.888111e-06	4.276335	6.935133e-05	0.0008445954	-1.947629e-06	0	0	0	
0.092	25	17	29	0	1	-1502	-2.916352e-06	4.277443	4.06565e-05	0.001027481	-1.494092e-07	0	0	0	
0.096	25	17	29	0	1	-1502	-2.546079e-06	4.277799	1.765802e-05	0.001109393	9.908898e-07	0	0	0	
0.096	25	17	29	0	1	-1502	-2.546079e-06	4.277799	1.765802e-05	0.001109393	9.908898e-07	0	0	0	
0.112	25	17	29	0	1	-1502	-1.859212e-07	4.279541	-0.0001100781	0.001443006	7.236523e-06	0	0	0	
0.132	25	17	29	0	1	-1502	1.309506e-06	4.282442	-0.0002149737	0.001567654	1.61972e-05	0	0	0	
0.14	25	17	29	0	1	-1502	8.094066e-07	4.283829	-0.0002134501	0.001556927	1.898539e-05	0	0	0	
0.144	25	17	29	1	1	-1502	8.094066e-07	4.283829	-0.000206992	0.001528621	2.04774e-05	0	0	0	
0.144	25	17	29	1	1	-1502	4.31203e-07	4.284571	-0.000206992	0.001528621	2.04774e-05	0	0	0	
0.16	25	17	29	1	1	-1502	-8.550264e-07	4.28699	-0.0001761784	0.001260837	2.503987e-05	0	0	0	
0.188	25	17	29	1	1	-1502	-1.197552e-06	4.294862	-0.0001783686	-4.055111e-05	3.209496e-05	0	0	0	
0.188	25	17	29	1	1	-1502	-1.197552e-06	4.294862	-0.0001783686	-4.055111e-05	3.209496e-05	0	0	0	
0.192	25	17	29	1	1	-1502	-9.795395e-07	4.295991	-0.0001844487	-0.0002524896	3.287405e-05	0	0	0	
0.196	25	17	29	1	1	-1502	-6.228082e-07	4.297153	-0.0001946764	-0.0004775913	3.353715e-05	0	0	0	
0.216	25	17	29	1	1	-1502	3.363977e-06	4.303443	-0.0003088208	-0.001649765	3.552416e-05	0	0	0	
0.236	25	17	29	1	1	-1502	1.218505e-05	4.310534	-0.0005513249	-0.002369285	3.600491e-05	0	0	0	
0.24	25	17	29	1	1	-1502	1.404174e-05	4.312047	-0.0005951938	-0.002415566	3.559784e-05	0	0	0	
0.24	25	17	29	1	1	-1502	1.404174e-05	4.312047	-0.0005951938	-0.002415566	3.559784e-05	0	0	0	
0.268	25	17	29	1	1	-1501.999	2.146975e-05	4.323526	-0.0006079269	-0.001806192	2.957164e-05	0	0	0	
0.284	25	17	29	1	1	-1501.999	2.226132e-05	4.330775	-0.0004190898	-0.001107788	2.54623e-05	0	0	0	
0.284	25	17	29	1	1	-1501.999	2.226132e-05	4.330775	-0.0004190898	-0.001107788	2.54623e-05	0	0	0	
0.288	25	17	29	1	1	-1501.999	2.192619e-05	4.332665	-0.0003470325	-0.0009516429	2.425274e-05	0	0	0	
0.288	25	17	29	1	1	-1501.999	2.192619e-05	4.332665	-0.0003470325	-0.0009516429	2.425274e-05	0	0	0	
0.312	25	17	29	1	1	-1501.999	1.599753e-05	4.344656	0.000235775	-0.0007012076	1.83744e-05	0	0	0	
0.332	25	17	29	1	1	-1501.999	1.34508e-05	4.353264	0.000595566	-0.001133291	1.591031e-05	0	0	0	
0.332	25	17	29	1	1	-1501.999	1.328208e-05	4.355492	0.000595566	-0.001133291	1.591031e-05	0	0	0	
0.336	25	17	29	1	1	-1501.999	1.332769e-05	4.35775	0.000635536	-0.001218071	1.606617e-05	0	0	0	
0.336	25	17	29	2	1	-1501.999	1.332769e-05	4.35775	0.000635536	-0.001218071	1.606617e-05	0	0	0	
0.344	25	17	29	2	1	-1501.999	1.297482e-05	4.362358	0.0007166554	-0.001362932	1.663955e-05	0	0	0	
0.364	25	17	29	2	1	-1501.999	5.798772e-06	4.374404	0.001040417	-0.001030861	2.073394e-05	0	0	0	
0.38	25	17	29	2	1	-1501.999	-6.299388e-06	4.384577	0.001391571	-1.95309e-05	2.745033e-05	0	0	0	
0.38	25	17	29	2	1	-1501.999	-6.299388e-06	4.384577	0.001391571	-1.95309e-05	2.745033e-05	0	0	0	
0.384	25	17	29	2	1	-1501.999	-1.034587e-05	4.387195	0.00149256	0.0002969869	2.922384e-05	0	0	0	
0.404	25	17	29	2	1	-1501.999	-2.863824e-05	4.397959	0.001926658	0.001697769	3.775532e-05	0	0	0	
0.424	25	17	29	2	1	-1501.999	-5.82275e-05	4.414982	0.002110491	0.002615254	4.56667e-05	0	0	0	
0.428	25	17	29	2	1	-1501.999	-6.412286e-05	4.41792	0.002137169	0.002701557	4.710582e-05	0	0	0	
0.432	25	17	29	2	1	-1501.999	-7.011423e-05	4.420887	0.002152919	0.002762883	4.843858e-05	0	0	0	
0.432	25	17	29	2	1	-1501.999	-7.011423e-05	4.420887	0.002152919	0.002762883	4.843858e-05	0	0	0	
0.448	25	17	29	2	1	-1501.999	-8.977769e-05	4.429961	0.002175486	0.002694799	5.32434e-05	0	0	0	
0.468	25	17	29	2	1	-1501.999	-0.0001387638	4.448878	0.002155527	0.002216691	5.333174e-05	0	0	0	
0.476	25	17	29	2	1	-1501.999	-0.0001576758	4.45541	0.002124414	0.001914381	5.190168e-05	0	0	0	
0.48	25	17	29	2	1	-1501.999	-0.0001576758	4.45541	0.002095581	0.001743473	5.129274e-05	0	0	0	
0.48	25	17	29	2	1	-1501.998	-0.0001673607	4.458718	0.002095581	0.001743473	5.129274e-05	0	0	0	
0.496	25	17	29	2	1	-1501.998	-0.0002033276	4.472229	0.00174901	0.001078549	5.094736e-05	0	0	0	
0.52	25	17	29	2	1	-1501.998	-0.000246147	4.493326	0.0005223248	-0.0001839025	5.359944e-05	0	0	0	
0.524	25	17	29	2	1	-1501.998	-0.0002529336	4.496938	0.0002838598	-0.0003463238	5.43268e-05	0	0	0	
0.528	25	17	29	2	1	-1501.998	-0.0002595558	4.500578	3.737988e-05	-0.0004769954	5.524426e-05	0	0	0	
0.528	25	17	29	3	1	-1501.998	-0.0002595558	4.500578	3.737988e-05	-0.0004769954	5.524426e-05	0	0	0	
0.544	25	17	29	3	1	-1501.998	-0.0002852666	4.515408	-0.0009668367	-0.0007475747	5.841462e-05	0	0	0	
0.568	25	17	29	3	1	-1501.998	-0.0003247999	4.538461	-0.00224106	-0.0005832436	5.681427e-05	0	0	0	
0.572	25	17	29	3	1	-1501.998	-0.0003321284	4.542396	-0.002386498	-0.0005315822	5.525716e-05	0	0	0	
0.576	25	17	29	3	1	-1501.998	-0.0003396711	4.546359	-0.002509786	-0.0004793844	5.327944e-05	0	0	0	
0.584	25	17	29	3	1	-1501.998	-0.0003473119	4.550348	-0.002706508	-0.0004077884	4.844762e-05	0	0	0	
0.612	25	17	29	3	1	-1501.998	-0.0004035406	4.579007	-0.002696452	-0.001019902	3.129701e-05	0	0	0	
0.62	25	17	29	3	1	-1501.997	-0.0004297097	4.591683	-0.00250865	-0.001409638	2.644806e-05	0	0	0	
0.624	25	17	29	3	1	-1501.997	-0.0004381051	4.59596	-0.002400193	-0.001592013	2.373962e-05	0	0	0	
0.624	25	17	29	3	1	-1501.997	-0.0004381051	4.59596	-0.002400193	-0.001592013	2.373962e-05	0	0	0	
0.64	25	17	29	3	1	-1501.997	-0.0004699323	4.613329	-0.00188639	-0.002066099	1.217141e-05	0	0	0	
0.66	25	17	29	3	1	-1501.997	-0.000507771	4.635619	-0.001059906	-0.001851247	-2.565487e-06	0	0	0	
0.668	25	17	29	3	1	-1501.997	-0.0005245531	4.644713	-0.0006203409	-0.001424241	-7.620899e-06	0	0	0	
0.672	25	17	29	3	1	-1501.997	-0.0005336479	4.649298	-0.0003701416	-0.001148987	-1.020548e-05	0	0	0	
0.672	25	17	29	3	1	-1501.997	-0.0005336479	4.649298	-0.0003701416	-0.001148987	-1.020548e-05	0	0	0	
