time	day	hour	min	sec	vessel_a_x	vessel_a_y	vessel_a_z	vessel_b_x	vessel_b_y	vessel_b_z	vessel_c_x	vessel_c_y	vessel_c_z	vessel_d_x	vessel_d_y	vessel_d_z	vessel_e_x	vessel_e_y	vessel_e_z	vessel_f_x	vessel_f_y	vessel_f_z	vessel_g_x	vessel_g_y	vessel_g_z	suav_1_x	suav_1_y	suav_1_z	suav_2_x	suav_2_y	suav_2_z	suav_3_x	suav_3_y	suav_3_z	suav_4_x	suav_4_y	suav_4_z	suav_5_x	suav_5_y	suav_5_z	suav_6_x	suav_6_y	suav_6_z	suav_7_x	suav_7_y	suav_7_z	suav_8_x	suav_8_y	suav_8_z	suav_9_x	suav_9_y	suav_9_z	suav_10_x	suav_10_y	suav_10_z	
46.092	25	16	39	18	-1075.505	-25.18676	0.3174152	0.01573499	-0.009328093	0.3922655	400.0003	-999.9974	0.442164	-1177.074	150.0076	0.331467	-1000.17	-200.0716	0.2997856	-100.1365	599.9989	0.2963431	-899.9805	999.9934	0.381883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46.128	25	16	39	18	-1075.506	-25.18683	0.3214116	0.01576399	-0.009337811	0.388966	400.0003	-999.9974	0.4423933	-1177.056	150.0076	0.3299362	-1000.17	-200.0717	0.3023792	-100.1367	599.9989	0.3008605	-899.9804	999.9934	0.3804233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46.172	25	16	39	18	-1075.506	-25.18693	0.3265071	0.0157993	-0.009349724	0.3849381	400.0003	-999.9974	0.4421556	-1177.033	150.0076	0.3281939	-1000.17	-200.0718	0.3055802	-100.1369	599.9989	0.3063825	-899.9804	999.9934	0.3786328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46.216	25	16	39	18	-1075.506	-25.18702	0.3318144	0.01583402	-0.009361872	0.3809281	400.0003	-999.9974	0.4413311	-1177.011	150.0076	0.3266021	-1000.17	-200.0718	0.3085101	-100.137	599.9989	0.3113884	-899.9803	999.9934	0.3770015	0	0	0	0	0	0	0	0	0	0	0	0	-1500	8.068181e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46.26	25	16	39	18	-1075.506	-25.18711	0.3373101	0.01586767	-0.009374382	0.3769571	400.0002	-999.9974	0.439947	-1176.988	150.0076	0.3251735	-1000.171	-200.0719	0.3120369	-100.1372	599.999	0.3173559	-899.9803	999.9934	0.3750439	0	0	0	0	0	0	0	0	0	0	0	0	-1500	8.068181e-08	4.2755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46.296	25	16	39	19	-1075.506	-25.1872	0.3419292	0.01589414	-0.009384858	0.3737539	400.0002	-999.9973	0.4384709	-1176.969	150.0077	0.3241346	-1000.171	-200.072	0.3146832	-100.1374	599.999	0.3217864	-899.9802	999.9934	0.373579	0	0	0	0	0	0	0	0	0	0	0	0	-1500	7.718403e-06	4.275504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46.332	25	16	39	19	-1075.507	-25.18728	0.3466431	0.01591949	-0.009395473	0.3706037	400.0002	-999.9973	0.4367827	-1176.951	150.0077	0.3232175	-1000.171	-200.072	0.3173284	-100.1376	599.999	0.3261615	-899.9802	999.9934	0.3721201	0	0	0	0	0	0	0	0	0	0	0	0	-1500	3.708657e-05	4.275525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46.38	25	16	39	19	-1075.507	-25.18739	0.3530499	0.01595149	-0.009409744	0.3664947	400.0002	-999.9973	0.4343831	-1176.926	150.0077	0.3221881	-1000.171	-200.0721	0.3208536	-100.1378	599.999	0.3318799	-899.9801	999.9934	0.3701893	0	0	0	0	0	0	0	0	0	0	0	0	-1500	0.0001116672	4.275574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46.416	25	16	39	19	-1075.507	-25.18749	0.3579258	0.01597422	-0.00942054	0.3634818	400.0002	-999.9973	0.4325949	-1176.908	150.0077	0.3215626	-1000.171	-200.0721	0.3234952	-100.138	599.999	0.3360617	-899.9801	999.9934	0.3687553	0	0	0	0	0	0	0	0	0	0	0	0	-1500	0.0001453879	4.275627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46.456	25	16	39	19	-1075.508	-25.18759	0.3633927	0.01599837	-0.009432666	0.3602002	400.0002	-999.9973	0.430702	-1176.887	150.0077	0.321016	-1000.171	-200.0722	0.3264231	-100.1382	599.999	0.3405834	-899.98	999.9935	0.3671789	0	0	0	0	0	0	0	0	0	0	0	0	-1500	0.0001797719	4.275695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
