time	day	hour	min	sec	control_state	uav_pos_x	uav_pos_y	uav_pos_z	uav_roll	uav_pitch	uav_yaw	uav_vel_x	uav_vel_y	uav_vel_z	vessel_a_error	vessel_b_error	vessel_c_error	vessel_d_error	vessel_e_error	vessel_f_error	vessel_g_error	
0	18	18	26	6	0	0	0	0	0	0	0	0	0	0	9336.075	9132.127	9137.649	9307.599	9383.019	8964.849	9209.023	
0	18	18	26	6	1	-1500	1.681636e-07	4.2755	0	0	0	0	0	0	9336.077	9132.126	9137.648	9307.581	9383.021	8964.849	9209.023	
0.044	18	18	26	6	1	-1500	-7.778383e-06	4.275505	0	0	0	0	0	0	9336.078	9132.125	9137.647	9307.565	9383.023	8964.848	9209.024	
0.088	18	18	26	6	1	-1500	-5.727807e-05	4.275557	0	0	0	0	0	0	9336.079	9132.125	9137.646	9307.549	9383.025	8964.848	9209.024	
0.136	18	18	26	6	1	-1500	-0.0001669036	4.275648	0	0	0	0	0	0	9336.08	9132.124	9137.645	9307.531	9383.026	8964.847	9209.025	
0.18	18	18	26	6	1	-1500	-0.0002806271	4.275745	0	0	0	0	0	0	9336.082	9132.124	9137.644	9307.515	9383.028	8964.847	9209.025	
0.224	18	18	26	7	1	-1500	-0.0003611761	4.275831	0	0	0	0	0	0	9336.083	9132.123	9137.643	9307.5	9383.029	8964.846	9209.025	
0.268	18	18	26	7	1	-1499.999	-0.0005361573	4.275947	0	0	0	0	0	0	9336.084	9132.123	9137.642	9307.483	9383.03	8964.846	9209.026	
0.316	18	18	26	7	1	-1499.999	-0.0007575	4.27608	0	0	0	0	0	0	9336.085	9132.123	9137.641	9307.465	9383.031	8964.846	9209.026	
0.36	18	18	26	7	1	-1499.999	-0.001019547	4.276198	0	0	0	0	0	0	9336.086	9132.123	9137.64	9307.449	9383.032	8964.846	9209.026	
0.408	18	18	26	7	1	-1499.998	-0.001351571	4.276322	0	0	0	0	0	0	9336.087	9132.123	9137.639	9307.431	9383.033	8964.846	9209.026	
0.452	18	18	26	7	1	-1499.998	-0.001665227	4.276435	0.003186396	0.003766741	5.599629e-05	0	0	0	9336.088	9132.123	9137.637	9307.415	9383.033	8964.846	9209.026	
0.496	18	18	26	7	1	-1499.997	-0.001997643	4.277206	-3.647962e-05	-0.003435703	7.026853e-05	0	0	0	9336.088	9132.124	9137.636	9307.398	9383.034	8964.846	9209.026	
0.536	18	18	26	7	1	-1499.997	-0.002270402	4.28077	-0.003981889	-0.002767381	0.0001035843	0	0	0	9336.089	9132.124	9137.635	9307.384	9383.034	8964.846	9209.026	
0.58	18	18	26	7	1	-1499.996	-0.00253142	4.287564	-0.005812809	0.002414084	9.406196e-05	0	0	0	9336.09	9132.125	9137.634	9307.367	9383.034	8964.846	9209.026	
0.624	18	18	26	7	1	-1499.995	-0.002856596	4.300018	-0.00305753	0.003143396	9.51271e-05	0	0	0	9336.091	9132.125	9137.633	9307.351	9383.034	8964.847	9209.026	
0.672	18	18	26	7	1	-1499.994	-0.003207347	4.317179	0.003141363	-0.0009902816	0.0001108182	0	0	0	9336.092	9132.126	9137.632	9307.333	9383.035	8964.847	9209.026	
0.72	18	18	26	7	1	-1499.993	-0.003552706	4.339057	0.006348954	0.00193326	0.0001377049	0	0	0	9336.093	9132.127	9137.63	9307.316	9383.035	8964.848	9209.026	
0.768	18	18	26	7	1	-1499.992	-0.003897014	4.36564	0.003634027	0.006543281	0.0001645307	0	0	0	9336.094	9132.129	9137.629	9307.298	9383.034	8964.849	9209.025	
0.808	18	18	26	7	1	-1499.992	-0.004223067	4.391397	0.0003854123	0.002510034	0.0001701678	0	0	0	9336.095	9132.13	9137.628	9307.283	9383.034	8964.849	9209.025	
0.852	18	18	26	7	1	-1499.991	-0.004548272	4.420425	-0.003633541	-0.002312911	0.0001647491	0	0	0	9336.096	9132.131	9137.626	9307.268	9383.034	8964.85	9209.025	
